1,77.17519
3,78.51737
2,78.7187
0,79.524
6,76.97387
4,78.51737
5,77.91339
7,79.12135
10,73.886856
8,75.56458
9,78.450264
11,77.37652
12,73.48421
13,77.37652
15,75.29614
14,77.57785
16,76.36989
17,77.04098
19,75.229034
18,76.504105
20,76.77254
21,76.30278
23,75.29614
22,76.97387
24,77.57785
25,77.108086
27,75.497475
26,78.450264
28,74.62505
30,75.833015
29,77.779175
31,76.97387
32,75.497475
33,75.6988
34,76.63832
35,77.108086
36,74.49084
37,74.1553
38,72.947334
39,72.00781
40,75.229034
41,74.02108
42,74.62505
43,75.6988
44,69.659004
45,71.20251
47,71.672264
46,74.69217
48,66.37067
49,66.437775
