[38566654(TR: 10.90006, TS: 10.56615) -> {880680199=94, 1689826712=43, 1119091505=43, 1998680479=43}]
[1414605695(TR: 10.96413, TS: 10.61314) -> {880680199=142, 1689826712=63, 1119091505=63, 1998680479=63}]
[770731436(TR: 10.96445, TS: 10.69640) -> {880680199=150, 1689826712=69, 1119091505=69, 1998680479=69}]
[1604520376(TR: 10.96519, TS: 10.71545) -> {880680199=94, 1689826712=43, 1119091505=43, 1998680479=43}]
[1285010359(TR: 10.96599, TS: 10.70495) -> {880680199=214, 1689826712=95, 1119091505=95, 1998680479=95}]
[289436553(TR: 10.96650, TS: 10.70465) -> {880680199=178, 1689826712=83, 1119091505=83, 1998680479=83}]
[1064558848(TR: 10.96720, TS: 10.70870) -> {880680199=94, 1689826712=43, 1119091505=43, 1998680479=43}]
[2019217823(TR: 10.96724, TS: 10.70838) -> {880680199=72, 1689826712=32, 1119091505=32, 1998680479=32}]
[153214760(TR: 10.96789, TS: 10.60782) -> {880680199=132, 1689826712=58, 1119091505=58, 1998680479=58}]
[468662718(TR: 10.96913, TS: 10.70690) -> {880680199=154, 1689826712=69, 1119091505=69, 1998680479=69}]
[1001693218(TR: 10.96947, TS: 10.72510) -> {880680199=214, 1689826712=95, 1119091505=95, 1998680479=95}]
[365713634(TR: 10.97047, TS: 10.70147) -> {880680199=72, 1689826712=32, 1119091505=32, 1998680479=32}]
[303238636(TR: 10.97097, TS: 10.70784) -> {880680199=98, 1689826712=45, 1119091505=45, 1998680479=45}]
[1884550361(TR: 10.97191, TS: 10.74129) -> {880680199=144, 1689826712=64, 1119091505=64, 1998680479=64}]
[1853419329(TR: 10.97201, TS: 10.70822) -> {880680199=156, 1689826712=70, 1119091505=70, 1998680479=70}]
[428122404(TR: 10.97284, TS: 10.74435) -> {880680199=152, 1689826712=68, 1119091505=68, 1998680479=68}]
[334668693(TR: 10.97318, TS: 10.69812) -> {880680199=142, 1689826712=63, 1119091505=63, 1998680479=63}]
[2087221262(TR: 10.97353, TS: 10.67605) -> {880680199=152, 1689826712=68, 1119091505=68, 1998680479=68}]
[1438876197(TR: 10.97418, TS: 10.70399) -> {880680199=164, 1689826712=74, 1119091505=74, 1998680479=74}]
[1777501240(TR: 10.97421, TS: 10.70455) -> {880680199=298, 1689826712=133, 1119091505=117, 1998680479=116, 55964929=12, 1720288815=9, 1236336798=9, 1313328519=8, 1561859852=5, 869939083=3, 635680347=3, 426551051=2, 2138915098=1, 338809723=1, 1509037246=1, 184418917=1}]
[1864006808(TR: 10.97456, TS: 10.70418) -> {880680199=164, 1689826712=74, 1119091505=74, 1998680479=74}]
[1343078781(TR: 10.97462, TS: 10.70309) -> {880680199=142, 1689826712=63, 1119091505=63, 1998680479=63}]
[429306867(TR: 10.97548, TS: 10.70323) -> {880680199=100, 1689826712=46, 1119091505=46, 1998680479=46}]
[1681401789(TR: 10.97763, TS: 10.71172) -> {880680199=142, 1689826712=63, 1119091505=63, 1998680479=63}]
[1492805918(TR: 10.98167, TS: 10.70480) -> {880680199=214, 1689826712=95, 1119091505=95, 1998680479=95}]
[1724009813(TR: 10.98190, TS: 10.45237) -> {880680199=72, 1689826712=32, 1119091505=32, 1998680479=32}]
[1248289621(TR: 10.98203, TS: 10.60469) -> {880680199=196, 1689826712=86, 1119091505=86, 1998680479=86}]
[1875357803(TR: 10.98266, TS: 10.69548) -> {880680199=222, 1689826712=99, 1119091505=99, 1998680479=99}]
[1694406164(TR: 10.98865, TS: 10.42902) -> {880680199=72, 1689826712=32, 1119091505=32, 1998680479=32}]
[270714683(TR: 10.99435, TS: 10.77257) -> {880680199=72, 1689826712=32, 1119091505=32, 1998680479=32}]
[1638818721(TR: 10.99616, TS: 10.61215) -> {880680199=152, 1689826712=68, 1119091505=68, 1998680479=68}]
[867746583(TR: 10.99708, TS: 10.56194) -> {880680199=86, 1689826712=39, 1119091505=39, 1998680479=39}]
[602324290(TR: 10.99727, TS: 10.63778) -> {880680199=202, 1689826712=89, 1119091505=89, 1998680479=89}]
[628866330(TR: 11.00294, TS: 10.81374) -> {880680199=72, 1689826712=32, 1119091505=32, 1998680479=32}]
[937062783(TR: 11.00309, TS: 10.71318) -> {880680199=166, 1689826712=75, 1119091505=75, 1998680479=75}]
[1116716264(TR: 11.00324, TS: 10.67533) -> {880680199=132, 1689826712=58, 1119091505=58, 1998680479=58}]
[1419056470(TR: 11.00523, TS: 10.66372) -> {880680199=198, 1689826712=87, 1119091505=87, 1998680479=87}]
[746512819(TR: 11.00745, TS: 10.80914) -> {880680199=94, 1689826712=43, 1119091505=43, 1998680479=43}]
[1212890314(TR: 11.00975, TS: 10.69565) -> {880680199=298, 1689826712=131, 1119091505=131, 1998680479=131}]
[1998365143(TR: 11.01014, TS: 10.71508) -> {880680199=80, 1689826712=36, 1119091505=36, 1998680479=36}]
[199177671(TR: 11.01177, TS: 10.81042) -> {880680199=72, 1689826712=32, 1119091505=32, 1998680479=32}]
[1349987958(TR: 11.01281, TS: 10.79125) -> {880680199=72, 1689826712=32, 1119091505=32, 1998680479=32}]
[1103881694(TR: 11.01505, TS: 10.75629) -> {880680199=132, 1689826712=58, 1119091505=58, 1998680479=58}]
[1397483049(TR: 11.01539, TS: 10.70017) -> {880680199=156, 1689826712=70, 1119091505=70, 1998680479=70}]
[558399626(TR: 11.01744, TS: 10.72921) -> {880680199=196, 1689826712=88, 1119091505=88, 1998680479=88}]
[1218776651(TR: 11.01860, TS: 10.87049) -> {880680199=94, 1689826712=43, 1119091505=43, 1998680479=43}]
[1449064340(TR: 11.02147, TS: 10.83600) -> {880680199=94, 1689826712=43, 1119091505=43, 1998680479=43}]
[1520970200(TR: 11.02277, TS: 10.75418) -> {880680199=116, 1689826712=54, 1119091505=54, 1998680479=54}]
[1057074903(TR: 11.02304, TS: 10.68802) -> {880680199=132, 1689826712=58, 1119091505=58, 1998680479=58}]
[1605773354(TR: 11.02577, TS: 10.64631) -> {880680199=84, 1689826712=38, 1119091505=38, 1998680479=38}]
[2130023967(TR: 11.02881, TS: 10.77555) -> {880680199=152, 1689826712=68, 1119091505=68, 1998680479=68}]
[1703446256(TR: 11.03306, TS: 10.85723) -> {880680199=72, 1689826712=32, 1119091505=32, 1998680479=32}]
[1473112960(TR: 11.03308, TS: 10.74008) -> {880680199=260, 1689826712=114, 1119091505=114, 1998680479=114}]
[970223147(TR: 11.03422, TS: 10.48305) -> {880680199=60, 1689826712=26, 1119091505=26, 1998680479=26}]
[1807962720(TR: 11.03526, TS: 10.75933) -> {880680199=146, 1689826712=63, 1119091505=63, 1998680479=63}]
[1247672046(TR: 11.03781, TS: 10.68802) -> {880680199=224, 1689826712=100, 1119091505=100, 1998680479=100}]
[1928631758(TR: 11.04217, TS: 10.74349) -> {880680199=84, 1689826712=38, 1119091505=38, 1998680479=38}]
[1749751949(TR: 11.04410, TS: 10.60378) -> {880680199=144, 1689826712=64, 1119091505=64, 1998680479=64}]
[434767798(TR: 11.04713, TS: 10.70935) -> {880680199=118, 1689826712=55, 1119091505=55, 1998680479=55}]
[1009084643(TR: 11.04856, TS: 10.72026) -> {880680199=146, 1689826712=65, 1119091505=65, 1998680479=65}]
[1781125196(TR: 11.04858, TS: 10.57548) -> {880680199=146, 1689826712=63, 1119091505=63, 1998680479=63}]
[1511400180(TR: 11.04904, TS: 10.67394) -> {880680199=164, 1689826712=74, 1119091505=74, 1998680479=74}]
[327702967(TR: 11.05200, TS: 10.66830) -> {880680199=192, 1689826712=84, 1119091505=84, 1998680479=84}]
[83712341(TR: 11.05208, TS: 10.66842) -> {880680199=146, 1689826712=63, 1119091505=63, 1998680479=63}]
[544363062(TR: 11.05664, TS: 10.86123) -> {880680199=142, 1689826712=63, 1119091505=63, 1998680479=63}]
[1259914574(TR: 11.05774, TS: 10.78348) -> {880680199=146, 1689826712=63, 1119091505=63, 1998680479=63}]
[445413499(TR: 11.05938, TS: 10.69556) -> {880680199=108, 1689826712=50, 1119091505=50, 1998680479=50}]
[1960164750(TR: 11.05977, TS: 10.78910) -> {880680199=218, 1689826712=95, 1119091505=95, 1998680479=95}]
[1174713024(TR: 11.05985, TS: 10.67403) -> {880680199=140, 1689826712=62, 1119091505=62, 1998680479=62}]
[1262173691(TR: 11.06088, TS: 10.78692) -> {880680199=166, 1689826712=73, 1119091505=73, 1998680479=73}]
[839768903(TR: 11.06116, TS: 10.63636) -> {880680199=60, 1689826712=26, 1119091505=26, 1998680479=26}]
[1810704709(TR: 11.06557, TS: 10.72819) -> {880680199=154, 1689826712=69, 1119091505=69, 1998680479=69}]
[136057930(TR: 11.06571, TS: 10.50603) -> {880680199=202, 1689826712=89, 1119091505=89, 1998680479=89}]
[442119255(TR: 11.06586, TS: 10.70792) -> {880680199=60, 1689826712=26, 1119091505=26, 1998680479=26}]
[1188103096(TR: 11.07121, TS: 10.72916) -> {880680199=214, 1689826712=93, 1119091505=93, 1998680479=93}]
[1156885798(TR: 11.07198, TS: 10.82283) -> {880680199=146, 1689826712=63, 1119091505=63, 1998680479=63}]
[740446134(TR: 11.07750, TS: 10.60732) -> {880680199=120, 1689826712=52, 1119091505=52, 1998680479=52}]
[1729179369(TR: 11.07901, TS: 10.78046) -> {880680199=96, 1689826712=44, 1119091505=44, 1998680479=44}]
[689122672(TR: 11.07928, TS: 10.73285) -> {880680199=118, 1689826712=55, 1119091505=55, 1998680479=55}]
[1223637225(TR: 11.08065, TS: 10.82704) -> {880680199=285, 1689826712=128, 1119091505=120, 1998680479=120, 1720288815=3, 1236336798=3, 55964929=3, 1313328519=2, 426551051=2, 1561859852=2, 2138915098=1, 338809723=1, 1509037246=1, 184418917=1}]
[1980662205(TR: 11.08284, TS: 10.72345) -> {880680199=8, 1689826712=4, 1119091505=4, 1998680479=4}]
[411471859(TR: 11.08660, TS: 10.58618) -> {880680199=192, 1689826712=82, 1119091505=82, 1998680479=82}]
[684607806(TR: 11.08680, TS: 10.65292) -> {880680199=168, 1689826712=76, 1119091505=76, 1998680479=76}]
[425133246(TR: 11.08689, TS: 10.81624) -> {880680199=146, 1689826712=63, 1119091505=63, 1998680479=63}]
[458648896(TR: 11.08737, TS: 10.82476) -> {880680199=8, 1689826712=4, 1119091505=4, 1998680479=4}]
[922976462(TR: 11.08790, TS: 10.67492) -> {880680199=180, 1689826712=78, 1119091505=78, 1998680479=78}]
[1834920105(TR: 11.08791, TS: 10.67547) -> {880680199=60, 1689826712=26, 1119091505=26, 1998680479=26}]
[1284318024(TR: 11.08843, TS: 10.81995) -> {880680199=348, 1689826712=152, 1119091505=152, 1998680479=152}]
[1679387636(TR: 11.08852, TS: 10.80105) -> {880680199=214, 1689826712=95, 1119091505=95, 1998680479=95}]
[1337430601(TR: 11.08870, TS: 10.67452) -> {880680199=290, 1689826712=129, 1119091505=113, 1998680479=112, 55964929=12, 1720288815=9, 1236336798=9, 1313328519=8, 1561859852=5, 869939083=3, 635680347=3, 426551051=2, 2138915098=1, 338809723=1, 1509037246=1, 184418917=1}]
[1463054582(TR: 11.08966, TS: 10.63117) -> {880680199=244, 1689826712=108, 1119091505=108, 1998680479=108}]
[1913032251(TR: 11.09752, TS: 10.64049) -> {880680199=240, 1689826712=104, 1119091505=104, 1998680479=104}]
[1575951684(TR: 11.09757, TS: 10.69741) -> {880680199=84, 1689826712=38, 1119091505=38, 1998680479=38}]
[783935850(TR: 11.09883, TS: 10.67417) -> {880680199=140, 1689826712=62, 1119091505=62, 1998680479=62}]
[1526636427(TR: 11.09948, TS: 10.79377) -> {880680199=156, 1689826712=72, 1119091505=72, 1998680479=72}]
[474981817(TR: 11.09992, TS: 10.64417) -> {880680199=192, 1689826712=84, 1119091505=84, 1998680479=84}]
[963616329(TR: 11.10016, TS: 10.81267) -> {880680199=98, 1689826712=45, 1119091505=45, 1998680479=45}]
[1484575415(TR: 11.10066, TS: 10.64208) -> {880680199=228, 1689826712=102, 1119091505=102, 1998680479=102}]
[1984957684(TR: 11.10184, TS: 10.75743) -> {880680199=60, 1689826712=26, 1119091505=26, 1998680479=26}]
[391323114(TR: 11.10200, TS: 10.71331) -> {880680199=120, 1689826712=52, 1119091505=52, 1998680479=52}]
[1384858783(TR: 11.10434, TS: 10.61496) -> {880680199=192, 1689826712=82, 1119091505=82, 1998680479=82}]
[1818025235(TR: 11.10434, TS: 10.68222) -> {880680199=80, 1689826712=36, 1119091505=36, 1998680479=36}]
[438131648(TR: 11.10436, TS: 10.61722) -> {880680199=260, 1689826712=112, 1119091505=112, 1998680479=112}]
[363772196(TR: 11.10471, TS: 10.61770) -> {880680199=422, 1689826712=185, 1119091505=169, 1998680479=168, 55964929=12, 1720288815=9, 1236336798=9, 1313328519=8, 1561859852=5, 869939083=3, 635680347=3, 426551051=2, 2138915098=1, 338809723=1, 1509037246=1, 184418917=1}]
[495564978(TR: 11.10503, TS: 10.67872) -> {880680199=222, 1689826712=99, 1119091505=99, 1998680479=99}]
[389499477(TR: 11.10596, TS: 10.61927) -> {880680199=264, 1689826712=114, 1119091505=114, 1998680479=114}]
[1736757288(TR: 11.10602, TS: 10.65123) -> {880680199=84, 1689826712=38, 1119091505=38, 1998680479=38}]
[117645925(TR: 11.10636, TS: 10.67519) -> {880680199=60, 1689826712=26, 1119091505=26, 1998680479=26}]
[1461671455(TR: 11.10659, TS: 10.56470) -> {880680199=120, 1689826712=52, 1119091505=52, 1998680479=52}]
[2060962635(TR: 11.10676, TS: 10.82854) -> {880680199=158, 1689826712=69, 1119091505=69, 1998680479=69}]
[999510441(TR: 11.10742, TS: 10.71367) -> {880680199=120, 1689826712=52, 1119091505=52, 1998680479=52}]
[622677172(TR: 11.10826, TS: 10.62593) -> {880680199=414, 1689826712=181, 1119091505=165, 1998680479=164, 55964929=12, 1720288815=9, 1236336798=9, 1313328519=8, 1561859852=5, 869939083=3, 635680347=3, 426551051=2, 2138915098=1, 338809723=1, 1509037246=1, 184418917=1}]
[144660902(TR: 11.10838, TS: 10.64581) -> {880680199=180, 1689826712=78, 1119091505=78, 1998680479=78}]
[1289115245(TR: 11.10960, TS: 10.77305) -> {880680199=120, 1689826712=52, 1119091505=52, 1998680479=52}]
[1835620423(TR: 11.11028, TS: 10.61190) -> {880680199=282, 1689826712=125, 1119091505=109, 1998680479=108, 55964929=12, 1720288815=9, 1236336798=9, 1313328519=8, 1561859852=5, 869939083=3, 635680347=3, 426551051=2, 2138915098=1, 338809723=1, 1509037246=1, 184418917=1}]
[576639410(TR: 11.11098, TS: 10.61282) -> {880680199=20, 1689826712=10, 1119091505=10, 1998680479=10}]
[1350499894(TR: 11.11153, TS: 10.66949) -> {880680199=204, 1689826712=90, 1119091505=90, 1998680479=90}]
[786808682(TR: 11.11209, TS: 10.82368) -> {880680199=238, 1689826712=105, 1119091505=105, 1998680479=105}]
[166293905(TR: 11.11217, TS: 10.77084) -> {880680199=84, 1689826712=38, 1119091505=38, 1998680479=38}]
[1567552095(TR: 11.11245, TS: 10.70111) -> {880680199=60, 1689826712=26, 1119091505=26, 1998680479=26}]
[2059806858(TR: 11.11303, TS: 10.71870) -> {880680199=144, 1689826712=64, 1119091505=64, 1998680479=64}]
[2044446295(TR: 11.11410, TS: 10.59372) -> {880680199=252, 1689826712=108, 1119091505=108, 1998680479=108}]
[997999876(TR: 11.11453, TS: 10.81998) -> {880680199=294, 1689826712=131, 1119091505=115, 1998680479=114, 55964929=12, 1720288815=9, 1236336798=9, 1313328519=8, 1561859852=5, 869939083=3, 635680347=3, 426551051=2, 2138915098=1, 338809723=1, 1509037246=1, 184418917=1}]
[288011326(TR: 11.11513, TS: 10.62895) -> {880680199=272, 1689826712=118, 1119091505=118, 1998680479=118}]
[1516461289(TR: 11.11522, TS: 10.59790) -> {880680199=120, 1689826712=52, 1119091505=52, 1998680479=52}]
[2108539020(TR: 11.11711, TS: 10.81742) -> {880680199=192, 1689826712=82, 1119091505=82, 1998680479=82}]
[606142040(TR: 11.11756, TS: 10.72429) -> {880680199=128, 1689826712=56, 1119091505=56, 1998680479=56}]
[1617896870(TR: 11.11847, TS: 10.64104) -> {880680199=180, 1689826712=78, 1119091505=78, 1998680479=78}]
[548125014(TR: 11.11862, TS: 10.55595) -> {880680199=60, 1689826712=26, 1119091505=26, 1998680479=26}]
[856798319(TR: 11.11867, TS: 10.62823) -> {880680199=60, 1689826712=26, 1119091505=26, 1998680479=26}]
[274751083(TR: 11.11894, TS: 10.62075) -> {880680199=204, 1689826712=92, 1119091505=92, 1998680479=92}]
[154868692(TR: 11.11916, TS: 10.76622) -> {880680199=186, 1689826712=83, 1119091505=83, 1998680479=83}]
[1948738220(TR: 11.11917, TS: 10.66777) -> {880680199=162, 1689826712=75, 1119091505=75, 1998680479=75}]
[1244332683(TR: 11.12002, TS: 10.67671) -> {880680199=365, 1689826712=164, 1119091505=156, 1998680479=156, 1720288815=3, 1236336798=3, 55964929=3, 1313328519=2, 426551051=2, 1561859852=2, 2138915098=1, 338809723=1, 1509037246=1, 184418917=1}]
[1479188131(TR: 11.12010, TS: 10.65663) -> {880680199=20, 1689826712=10, 1119091505=10, 1998680479=10}]
[161405897(TR: 11.12015, TS: 10.73831) -> {880680199=26, 1689826712=13, 1119091505=13, 1998680479=13}]
[1180957268(TR: 11.12019, TS: 10.62027) -> {880680199=60, 1689826712=26, 1119091505=26, 1998680479=26}]
[1414436681(TR: 11.12056, TS: 10.64291) -> {880680199=22, 1689826712=11, 1119091505=11, 1998680479=11}]
[1478345957(TR: 11.12081, TS: 10.78264) -> {880680199=230, 1689826712=103, 1119091505=87, 1998680479=86, 55964929=12, 1720288815=9, 1236336798=9, 1313328519=8, 1561859852=5, 869939083=3, 635680347=3, 426551051=2, 2138915098=1, 338809723=1, 1509037246=1, 184418917=1}]
[656542908(TR: 11.12125, TS: 10.67528) -> {880680199=142, 1689826712=63, 1119091505=63, 1998680479=63}]
[2127229782(TR: 11.12130, TS: 10.70973) -> {880680199=348, 1689826712=152, 1119091505=136, 1998680479=135, 55964929=12, 1720288815=9, 1236336798=9, 1313328519=8, 1561859852=5, 869939083=3, 635680347=3, 426551051=2, 2138915098=1, 338809723=1, 1509037246=1, 184418917=1}]
[1579075353(TR: 11.12232, TS: 10.78875) -> {880680199=68, 1689826712=30, 1119091505=30, 1998680479=30}]
[1746012883(TR: 11.12235, TS: 10.56230) -> {880680199=132, 1689826712=58, 1119091505=58, 1998680479=58}]
[1608694913(TR: 11.12267, TS: 10.66659) -> {880680199=8, 1689826712=4, 1119091505=4, 1998680479=4}]
[1981523048(TR: 11.12315, TS: 10.66240) -> {880680199=8, 1689826712=4, 1119091505=4, 1998680479=4}]
[1578472381(TR: 11.12322, TS: 10.67198) -> {880680199=166, 1689826712=75, 1119091505=75, 1998680479=75}]
[640245310(TR: 11.12347, TS: 10.72687) -> {880680199=128, 1689826712=56, 1119091505=56, 1998680479=56}]
[1818622158(TR: 11.12439, TS: 10.68442) -> {880680199=222, 1689826712=99, 1119091505=83, 1998680479=82, 55964929=12, 1720288815=9, 1236336798=9, 1313328519=8, 1561859852=5, 869939083=3, 635680347=3, 426551051=2, 2138915098=1, 338809723=1, 1509037246=1, 184418917=1}]
[1198930382(TR: 11.12479, TS: 10.58726) -> {880680199=14, 1689826712=7, 1119091505=7, 1998680479=7}]
[898421478(TR: 11.12491, TS: 10.62621) -> {880680199=68, 1689826712=30, 1119091505=30, 1998680479=30}]
[1505276615(TR: 11.12499, TS: 10.66110) -> {880680199=134, 1689826712=59, 1119091505=59, 1998680479=59}]
[450400950(TR: 11.12512, TS: 10.63235) -> {880680199=142, 1689826712=63, 1119091505=63, 1998680479=63}]
[1813409898(TR: 11.12559, TS: 10.66241) -> {880680199=134, 1689826712=59, 1119091505=59, 1998680479=59}]
[1071551724(TR: 11.12562, TS: 10.63943) -> {880680199=16, 1689826712=8, 1119091505=8, 1998680479=8}]
[594294618(TR: 11.12573, TS: 10.71672) -> {880680199=92, 1689826712=42, 1119091505=42, 1998680479=42}]
[2105494691(TR: 11.12611, TS: 10.54918) -> {880680199=290, 1689826712=129, 1119091505=113, 1998680479=112, 55964929=12, 1720288815=9, 1236336798=9, 1313328519=8, 1561859852=5, 869939083=3, 635680347=3, 426551051=2, 2138915098=1, 338809723=1, 1509037246=1, 184418917=1}]
[582346310(TR: 11.12712, TS: 10.69372) -> {880680199=100, 1689826712=46, 1119091505=46, 1998680479=46}]
[1762098952(TR: 11.12721, TS: 10.63951) -> {880680199=68, 1689826712=30, 1119091505=30, 1998680479=30}]
[722682773(TR: 11.12724, TS: 10.65433) -> {880680199=26, 1689826712=13, 1119091505=13, 1998680479=13}]
[739121152(TR: 11.12732, TS: 10.63991) -> {880680199=230, 1689826712=103, 1119091505=87, 1998680479=86, 55964929=12, 1720288815=9, 1236336798=9, 1313328519=8, 1561859852=5, 869939083=3, 635680347=3, 426551051=2, 2138915098=1, 338809723=1, 1509037246=1, 184418917=1}]
[562322449(TR: 11.12739, TS: 10.63965) -> {880680199=22, 1689826712=11, 1119091505=11, 1998680479=11}]
[1932101654(TR: 11.12751, TS: 10.73515) -> {880680199=8, 1689826712=4, 1119091505=4, 1998680479=4}]
[1108832781(TR: 11.12830, TS: 10.63807) -> {880680199=128, 1689826712=56, 1119091505=56, 1998680479=56}]
[503692375(TR: 11.12840, TS: 10.77375) -> {880680199=8, 1689826712=4, 1119091505=4, 1998680479=4}]
[501354322(TR: 11.12841, TS: 10.63550) -> {880680199=96, 1689826712=46, 1119091505=46, 1998680479=46}]
[573853120(TR: 11.12845, TS: 10.64144) -> {880680199=263, 1689826712=117, 1119091505=109, 1998680479=109, 1720288815=3, 1236336798=3, 55964929=3, 1313328519=2, 426551051=2, 1561859852=2, 2138915098=1, 338809723=1, 1509037246=1, 184418917=1}]
[1540019345(TR: 11.12856, TS: 10.63524) -> {880680199=34, 1689826712=17, 1119091505=17, 1998680479=17}]
[1746812091(TR: 11.12863, TS: 10.75278) -> {880680199=26, 1689826712=13, 1119091505=13, 1998680479=13}]
[1695233653(TR: 11.12876, TS: 10.63520) -> {880680199=164, 1689826712=72, 1119091505=72, 1998680479=72}]
[1708211545(TR: 11.12905, TS: 10.65827) -> {880680199=160, 1689826712=72, 1119091505=72, 1998680479=72}]
[1756496686(TR: 11.12960, TS: 10.68855) -> {880680199=128, 1689826712=56, 1119091505=56, 1998680479=56}]
[1909461351(TR: 11.12963, TS: 10.73465) -> {880680199=146, 1689826712=65, 1119091505=65, 1998680479=65}]
[1305749942(TR: 11.12987, TS: 10.67048) -> {880680199=342, 1689826712=151, 1119091505=135, 1998680479=134, 55964929=12, 1720288815=9, 1236336798=9, 1313328519=8, 1561859852=5, 869939083=3, 635680347=3, 426551051=2, 2138915098=1, 338809723=1, 1509037246=1, 184418917=1}]
[553905824(TR: 11.12999, TS: 10.65215) -> {880680199=104, 1689826712=48, 1119091505=48, 1998680479=48}]
[1498424029(TR: 11.13009, TS: 10.65051) -> {880680199=38, 1689826712=19, 1119091505=19, 1998680479=19}]
[679107513(TR: 11.13022, TS: 10.73934) -> {880680199=154, 1689826712=69, 1119091505=69, 1998680479=69}]
[1141857945(TR: 11.13027, TS: 10.63780) -> {880680199=240, 1689826712=108, 1119091505=108, 1998680479=108}]
[2059918934(TR: 11.13032, TS: 10.64660) -> {880680199=120, 1689826712=52, 1119091505=52, 1998680479=52}]
[576281881(TR: 11.13054, TS: 10.73800) -> {880680199=26, 1689826712=13, 1119091505=13, 1998680479=13}]
[1476689272(TR: 11.13068, TS: 10.58830) -> {880680199=108, 1689826712=50, 1119091505=50, 1998680479=50}]
[1715542903(TR: 11.13072, TS: 10.73861) -> {880680199=136, 1689826712=60, 1119091505=60, 1998680479=60}]
[573594759(TR: 11.13079, TS: 10.64941) -> {880680199=76, 1689826712=34, 1119091505=34, 1998680479=34}]
[1256811597(TR: 11.13097, TS: 10.73262) -> {880680199=342, 1689826712=151, 1119091505=135, 1998680479=134, 55964929=12, 1720288815=9, 1236336798=9, 1313328519=8, 1561859852=5, 869939083=3, 635680347=3, 426551051=2, 2138915098=1, 338809723=1, 1509037246=1, 184418917=1}]
[830285781(TR: 11.13107, TS: 10.71152) -> {880680199=208, 1689826712=92, 1119091505=92, 1998680479=92}]
[1594427438(TR: 11.13113, TS: 10.67585) -> {880680199=84, 1689826712=38, 1119091505=38, 1998680479=38}]
[2147332908(TR: 11.13151, TS: 10.65966) -> {880680199=230, 1689826712=103, 1119091505=87, 1998680479=86, 55964929=12, 1720288815=9, 1236336798=9, 1313328519=8, 1561859852=5, 869939083=3, 635680347=3, 426551051=2, 2138915098=1, 338809723=1, 1509037246=1, 184418917=1}]
[2130129818(TR: 11.13168, TS: 10.83569) -> {880680199=20, 1689826712=10, 1119091505=10, 1998680479=10}]
[653058078(TR: 11.13178, TS: 10.78025) -> {880680199=196, 1689826712=86, 1119091505=86, 1998680479=86}]
[833864853(TR: 11.13184, TS: 10.70569) -> {880680199=136, 1689826712=60, 1119091505=60, 1998680479=60}]
[591750492(TR: 11.13186, TS: 10.73079) -> {880680199=8, 1689826712=4, 1119091505=4, 1998680479=4}]
[1684662605(TR: 11.13226, TS: 10.86066) -> {880680199=50, 1689826712=25, 1119091505=25, 1998680479=25}]
[625220046(TR: 11.13246, TS: 10.75364) -> {880680199=94, 1689826712=43, 1119091505=43, 1998680479=43}]
