[148155427(TR: 10.91771, TS: 10.71365) -> {880680199=72, 1689826712=32, 1119091505=32, 1998680479=32}]
[1377998372(TR: 10.91783, TS: 10.45496) -> {880680199=335, 1689826712=149, 1119091505=141, 1998680479=141, 1720288815=3, 1236336798=3, 55964929=3, 1313328519=2, 426551051=2, 1561859852=2, 2138915098=1, 338809723=1, 1509037246=1, 184418917=1}]
[1932980541(TR: 10.91787, TS: 10.48486) -> {880680199=508, 1689826712=226, 1119091505=210, 1998680479=209, 55964929=12, 1720288815=9, 1236336798=9, 1313328519=8, 1561859852=5, 869939083=3, 635680347=3, 426551051=2, 2138915098=1, 338809723=1, 1509037246=1, 184418917=1}]
[1121879579(TR: 10.91798, TS: 10.56763) -> {880680199=602, 1689826712=269, 1119091505=253, 1998680479=252, 55964929=12, 1720288815=9, 1236336798=9, 1313328519=8, 1561859852=5, 869939083=3, 635680347=3, 426551051=2, 2138915098=1, 338809723=1, 1509037246=1, 184418917=1}]
[1875288023(TR: 10.91806, TS: 10.56436) -> {880680199=270, 1689826712=123, 1119091505=123, 1998680479=123}]
[689158077(TR: 10.91814, TS: 10.57865) -> {880680199=380, 1689826712=170, 1119091505=170, 1998680479=170}]
[1835537595(TR: 10.91822, TS: 10.58368) -> {880680199=132, 1689826712=58, 1119091505=58, 1998680479=58}]
[1538308435(TR: 10.91829, TS: 10.53219) -> {880680199=286, 1689826712=127, 1119091505=127, 1998680479=127}]
[13876693(TR: 10.91831, TS: 10.53290) -> {880680199=300, 1689826712=134, 1119091505=134, 1998680479=134}]
[885611565(TR: 10.91833, TS: 10.54389) -> {880680199=264, 1689826712=114, 1119091505=114, 1998680479=114}]
[430529475(TR: 10.91848, TS: 10.45142) -> {880680199=216, 1689826712=96, 1119091505=96, 1998680479=96}]
[1200427908(TR: 10.91856, TS: 10.57043) -> {880680199=390, 1689826712=175, 1119091505=175, 1998680479=175}]
[1521296309(TR: 10.91857, TS: 10.48193) -> {880680199=236, 1689826712=106, 1119091505=106, 1998680479=106}]
[620438777(TR: 10.91863, TS: 10.57204) -> {880680199=384, 1689826712=172, 1119091505=172, 1998680479=172}]
[2002715878(TR: 10.91867, TS: 10.65714) -> {880680199=540, 1689826712=242, 1119091505=226, 1998680479=225, 55964929=12, 1720288815=9, 1236336798=9, 1313328519=8, 1561859852=5, 869939083=3, 635680347=3, 426551051=2, 2138915098=1, 338809723=1, 1509037246=1, 184418917=1}]
[1491151034(TR: 10.91876, TS: 10.56017) -> {880680199=166, 1689826712=75, 1119091505=75, 1998680479=75}]
[1809975448(TR: 10.91882, TS: 10.52992) -> {880680199=370, 1689826712=165, 1119091505=149, 1998680479=148, 55964929=12, 1720288815=9, 1236336798=9, 1313328519=8, 1561859852=5, 869939083=3, 635680347=3, 426551051=2, 2138915098=1, 338809723=1, 1509037246=1, 184418917=1}]
[373503473(TR: 10.91888, TS: 10.52316) -> {880680199=166, 1689826712=75, 1119091505=75, 1998680479=75}]
[431258603(TR: 10.91901, TS: 10.57209) -> {880680199=156, 1689826712=70, 1119091505=70, 1998680479=70}]
[1220621471(TR: 10.91902, TS: 10.57190) -> {880680199=256, 1689826712=116, 1119091505=116, 1998680479=116}]
[857494487(TR: 10.91914, TS: 10.56039) -> {880680199=308, 1689826712=138, 1119091505=138, 1998680479=138}]
[1023345912(TR: 10.91921, TS: 10.58096) -> {880680199=238, 1689826712=107, 1119091505=107, 1998680479=107}]
[112085935(TR: 10.91936, TS: 10.56974) -> {880680199=178, 1689826712=83, 1119091505=83, 1998680479=83}]
[1200284201(TR: 10.91960, TS: 10.60468) -> {880680199=378, 1689826712=169, 1119091505=169, 1998680479=169}]
[383353828(TR: 10.91967, TS: 10.47182) -> {880680199=214, 1689826712=95, 1119091505=95, 1998680479=95}]
[1388678403(TR: 10.91974, TS: 10.55783) -> {880680199=238, 1689826712=107, 1119091505=107, 1998680479=107}]
[641877959(TR: 10.91987, TS: 10.52721) -> {880680199=420, 1689826712=186, 1119091505=186, 1998680479=186}]
[919171724(TR: 10.91989, TS: 10.56544) -> {880680199=559, 1689826712=249, 1119091505=241, 1998680479=241, 1720288815=3, 1236336798=3, 55964929=3, 1313328519=2, 426551051=2, 1561859852=2, 2138915098=1, 338809723=1, 1509037246=1, 184418917=1}]
[1817514258(TR: 10.91996, TS: 10.48463) -> {880680199=144, 1689826712=64, 1119091505=64, 1998680479=64}]
[310780942(TR: 10.91997, TS: 10.52886) -> {880680199=286, 1689826712=127, 1119091505=127, 1998680479=127}]
[651044326(TR: 10.92002, TS: 10.48361) -> {880680199=430, 1689826712=191, 1119091505=191, 1998680479=191}]
[1542352545(TR: 10.92007, TS: 10.48376) -> {880680199=338, 1689826712=153, 1119091505=153, 1998680479=153}]
[536295759(TR: 10.92012, TS: 10.56253) -> {880680199=144, 1689826712=64, 1119091505=64, 1998680479=64}]
[1014159595(TR: 10.92032, TS: 10.50768) -> {880680199=214, 1689826712=95, 1119091505=95, 1998680479=95}]
[1808022422(TR: 10.92034, TS: 10.55211) -> {880680199=308, 1689826712=138, 1119091505=138, 1998680479=138}]
[1131928361(TR: 10.92037, TS: 10.49021) -> {880680199=72, 1689826712=32, 1119091505=32, 1998680479=32}]
[1701625673(TR: 10.92040, TS: 10.47233) -> {880680199=72, 1689826712=32, 1119091505=32, 1998680479=32}]
[1341363855(TR: 10.92041, TS: 10.55822) -> {880680199=144, 1689826712=64, 1119091505=64, 1998680479=64}]
[86056044(TR: 10.92049, TS: 10.67534) -> {880680199=94, 1689826712=43, 1119091505=43, 1998680479=43}]
[2029134194(TR: 10.92056, TS: 10.60168) -> {880680199=418, 1689826712=185, 1119091505=185, 1998680479=185}]
[2028228562(TR: 10.92056, TS: 10.60168) -> {880680199=72, 1689826712=32, 1119091505=32, 1998680479=32}]
[737212847(TR: 10.92072, TS: 10.60260) -> {880680199=296, 1689826712=132, 1119091505=132, 1998680479=132}]
[641684161(TR: 10.92072, TS: 10.53577) -> {880680199=242, 1689826712=109, 1119091505=109, 1998680479=109}]
[1328484037(TR: 10.92081, TS: 10.59400) -> {880680199=266, 1689826712=121, 1119091505=121, 1998680479=121}]
[359612973(TR: 10.92082, TS: 10.63049) -> {880680199=388, 1689826712=174, 1119091505=158, 1998680479=157, 55964929=12, 1720288815=9, 1236336798=9, 1313328519=8, 1561859852=5, 869939083=3, 635680347=3, 426551051=2, 2138915098=1, 338809723=1, 1509037246=1, 184418917=1}]
[964619438(TR: 10.92102, TS: 10.51256) -> {880680199=156, 1689826712=70, 1119091505=70, 1998680479=70}]
[1703610394(TR: 10.92106, TS: 10.52941) -> {880680199=418, 1689826712=185, 1119091505=185, 1998680479=185}]
[1390766920(TR: 10.92115, TS: 10.47288) -> {880680199=140, 1689826712=66, 1119091505=66, 1998680479=66}]
[1031021843(TR: 10.92117, TS: 10.50444) -> {880680199=156, 1689826712=70, 1119091505=70, 1998680479=70}]
[1931584911(TR: 10.92122, TS: 10.60163) -> {880680199=214, 1689826712=95, 1119091505=95, 1998680479=95}]
[1314371625(TR: 10.92127, TS: 10.50838) -> {880680199=214, 1689826712=95, 1119091505=95, 1998680479=95}]
[923874688(TR: 10.92141, TS: 10.44749) -> {880680199=318, 1689826712=143, 1119091505=143, 1998680479=143}]
[735171276(TR: 10.92152, TS: 10.60742) -> {880680199=238, 1689826712=107, 1119091505=107, 1998680479=107}]
[1436686308(TR: 10.92185, TS: 10.54546) -> {880680199=434, 1689826712=193, 1119091505=193, 1998680479=193}]
[642214793(TR: 10.92192, TS: 10.43740) -> {880680199=286, 1689826712=127, 1119091505=127, 1998680479=127}]
[407173108(TR: 10.92196, TS: 10.58995) -> {880680199=366, 1689826712=163, 1119091505=147, 1998680479=146, 55964929=12, 1720288815=9, 1236336798=9, 1313328519=8, 1561859852=5, 869939083=3, 635680347=3, 426551051=2, 2138915098=1, 338809723=1, 1509037246=1, 184418917=1}]
[1025900930(TR: 10.92203, TS: 10.56121) -> {880680199=72, 1689826712=32, 1119091505=32, 1998680479=32}]
[2029923573(TR: 10.92206, TS: 10.50833) -> {880680199=242, 1689826712=111, 1119091505=111, 1998680479=111}]
[1702366016(TR: 10.92206, TS: 10.67133) -> {880680199=590, 1689826712=263, 1119091505=247, 1998680479=246, 55964929=12, 1720288815=9, 1236336798=9, 1313328519=8, 1561859852=5, 869939083=3, 635680347=3, 426551051=2, 2138915098=1, 338809723=1, 1509037246=1, 184418917=1}]
[1522314060(TR: 10.92218, TS: 10.67289) -> {880680199=518, 1689826712=231, 1119091505=215, 1998680479=214, 55964929=12, 1720288815=9, 1236336798=9, 1313328519=8, 1561859852=5, 869939083=3, 635680347=3, 426551051=2, 2138915098=1, 338809723=1, 1509037246=1, 184418917=1}]
[1469815688(TR: 10.92224, TS: 10.46962) -> {880680199=558, 1689826712=245, 1119091505=229, 1998680479=228, 55964929=12, 1720288815=9, 1236336798=9, 1313328519=8, 1561859852=5, 869939083=3, 635680347=3, 426551051=2, 2138915098=1, 338809723=1, 1509037246=1, 184418917=1}]
[1577815050(TR: 10.92227, TS: 10.45536) -> {880680199=72, 1689826712=32, 1119091505=32, 1998680479=32}]
[2072817280(TR: 10.92235, TS: 10.55480) -> {880680199=266, 1689826712=121, 1119091505=121, 1998680479=121}]
[1154849910(TR: 10.92246, TS: 10.59675) -> {880680199=156, 1689826712=70, 1119091505=70, 1998680479=70}]
[1327040703(TR: 10.92248, TS: 10.59154) -> {880680199=144, 1689826712=64, 1119091505=64, 1998680479=64}]
[1299228298(TR: 10.92252, TS: 10.52716) -> {880680199=144, 1689826712=64, 1119091505=64, 1998680479=64}]
[1394010378(TR: 10.92260, TS: 10.45527) -> {880680199=144, 1689826712=64, 1119091505=64, 1998680479=64}]
[1003026738(TR: 10.92261, TS: 10.51322) -> {880680199=214, 1689826712=95, 1119091505=95, 1998680479=95}]
[1016283652(TR: 10.92267, TS: 10.50263) -> {880680199=214, 1689826712=95, 1119091505=95, 1998680479=95}]
[1956636650(TR: 10.92268, TS: 10.51171) -> {880680199=390, 1689826712=175, 1119091505=175, 1998680479=175}]
[270868170(TR: 10.92275, TS: 10.46916) -> {880680199=188, 1689826712=86, 1119091505=86, 1998680479=86}]
[1826124949(TR: 10.92281, TS: 10.51332) -> {880680199=510, 1689826712=227, 1119091505=211, 1998680479=210, 55964929=12, 1720288815=9, 1236336798=9, 1313328519=8, 1561859852=5, 869939083=3, 635680347=3, 426551051=2, 2138915098=1, 338809723=1, 1509037246=1, 184418917=1}]
[1249740904(TR: 10.92283, TS: 10.50282) -> {880680199=346, 1689826712=153, 1119091505=153, 1998680479=153}]
[1104578170(TR: 10.92290, TS: 10.59609) -> {880680199=94, 1689826712=43, 1119091505=43, 1998680479=43}]
[2034041796(TR: 10.92300, TS: 10.59265) -> {880680199=460, 1689826712=206, 1119091505=190, 1998680479=189, 55964929=12, 1720288815=9, 1236336798=9, 1313328519=8, 1561859852=5, 869939083=3, 635680347=3, 426551051=2, 2138915098=1, 338809723=1, 1509037246=1, 184418917=1}]
[1450097834(TR: 10.92300, TS: 10.62340) -> {880680199=286, 1689826712=127, 1119091505=127, 1998680479=127}]
[1886802119(TR: 10.92305, TS: 10.57082) -> {880680199=376, 1689826712=168, 1119091505=168, 1998680479=168}]
[99024357(TR: 10.92306, TS: 10.46560) -> {880680199=530, 1689826712=237, 1119091505=221, 1998680479=220, 55964929=12, 1720288815=9, 1236336798=9, 1313328519=8, 1561859852=5, 869939083=3, 635680347=3, 426551051=2, 2138915098=1, 338809723=1, 1509037246=1, 184418917=1}]
[349498814(TR: 10.92308, TS: 10.46531) -> {880680199=214, 1689826712=95, 1119091505=95, 1998680479=95}]
[939300962(TR: 10.92308, TS: 10.63609) -> {880680199=460, 1689826712=206, 1119091505=190, 1998680479=189, 55964929=12, 1720288815=9, 1236336798=9, 1313328519=8, 1561859852=5, 869939083=3, 635680347=3, 426551051=2, 2138915098=1, 338809723=1, 1509037246=1, 184418917=1}]
[1968047666(TR: 10.92310, TS: 10.59927) -> {880680199=166, 1689826712=75, 1119091505=75, 1998680479=75}]
[1207293099(TR: 10.92317, TS: 10.48735) -> {880680199=366, 1689826712=163, 1119091505=147, 1998680479=146, 55964929=12, 1720288815=9, 1236336798=9, 1313328519=8, 1561859852=5, 869939083=3, 635680347=3, 426551051=2, 2138915098=1, 338809723=1, 1509037246=1, 184418917=1}]
[1954506998(TR: 10.92324, TS: 10.52585) -> {880680199=286, 1689826712=127, 1119091505=127, 1998680479=127}]
[663994771(TR: 10.92327, TS: 10.53154) -> {880680199=380, 1689826712=170, 1119091505=170, 1998680479=170}]
[585706693(TR: 10.92328, TS: 10.52699) -> {880680199=348, 1689826712=154, 1119091505=154, 1998680479=154}]
[1271985343(TR: 10.92346, TS: 10.60257) -> {880680199=94, 1689826712=43, 1119091505=43, 1998680479=43}]
[1155997163(TR: 10.92351, TS: 10.58940) -> {880680199=538, 1689826712=241, 1119091505=225, 1998680479=224, 55964929=12, 1720288815=9, 1236336798=9, 1313328519=8, 1561859852=5, 869939083=3, 635680347=3, 426551051=2, 2138915098=1, 338809723=1, 1509037246=1, 184418917=1}]
[2109854653(TR: 10.92351, TS: 10.61250) -> {880680199=418, 1689826712=189, 1119091505=189, 1998680479=189}]
[371541956(TR: 10.92372, TS: 10.57889) -> {880680199=763, 1689826712=337, 1119091505=329, 1998680479=329, 1720288815=3, 1236336798=3, 55964929=3, 1313328519=2, 426551051=2, 1561859852=2, 2138915098=1, 338809723=1, 1509037246=1, 184418917=1}]
[1520184499(TR: 10.92372, TS: 10.58564) -> {880680199=338, 1689826712=153, 1119091505=153, 1998680479=153}]
[652765774(TR: 10.92387, TS: 10.46536) -> {880680199=72, 1689826712=32, 1119091505=32, 1998680479=32}]
[1430718741(TR: 10.92407, TS: 10.57405) -> {880680199=212, 1689826712=98, 1119091505=98, 1998680479=98}]
[1776316190(TR: 10.92409, TS: 10.54488) -> {880680199=388, 1689826712=174, 1119091505=158, 1998680479=157, 55964929=12, 1720288815=9, 1236336798=9, 1313328519=8, 1561859852=5, 869939083=3, 635680347=3, 426551051=2, 2138915098=1, 338809723=1, 1509037246=1, 184418917=1}]
[1386360613(TR: 10.92415, TS: 10.53677) -> {880680199=264, 1689826712=116, 1119091505=116, 1998680479=116}]
[930977061(TR: 10.92421, TS: 10.57773) -> {880680199=188, 1689826712=86, 1119091505=86, 1998680479=86}]
[1520381310(TR: 10.92421, TS: 10.60561) -> {880680199=172, 1689826712=78, 1119091505=78, 1998680479=78}]
[812458412(TR: 10.92424, TS: 10.55456) -> {880680199=216, 1689826712=96, 1119091505=96, 1998680479=96}]
[1937111939(TR: 10.92430, TS: 10.57172) -> {880680199=308, 1689826712=138, 1119091505=138, 1998680479=138}]
[687508597(TR: 10.92431, TS: 10.52214) -> {880680199=144, 1689826712=64, 1119091505=64, 1998680479=64}]
[195932361(TR: 10.92441, TS: 10.59409) -> {880680199=72, 1689826712=32, 1119091505=32, 1998680479=32}]
[1385467985(TR: 10.92443, TS: 10.59551) -> {880680199=214, 1689826712=95, 1119091505=95, 1998680479=95}]
[241291363(TR: 10.92444, TS: 10.58272) -> {880680199=272, 1689826712=126, 1119091505=126, 1998680479=126}]
[1921281278(TR: 10.92450, TS: 10.51829) -> {880680199=214, 1689826712=95, 1119091505=95, 1998680479=95}]
[348762527(TR: 10.92454, TS: 10.57856) -> {880680199=358, 1689826712=159, 1119091505=159, 1998680479=159}]
[1646902607(TR: 10.92459, TS: 10.62724) -> {880680199=334, 1689826712=151, 1119091505=151, 1998680479=151}]
[1657506721(TR: 10.92462, TS: 10.42425) -> {880680199=92, 1689826712=42, 1119091505=42, 1998680479=42}]
[863627418(TR: 10.92466, TS: 10.61478) -> {880680199=218, 1689826712=95, 1119091505=95, 1998680479=95}]
[1785066019(TR: 10.92466, TS: 10.62464) -> {880680199=438, 1689826712=195, 1119091505=179, 1998680479=178, 55964929=12, 1720288815=9, 1236336798=9, 1313328519=8, 1561859852=5, 869939083=3, 635680347=3, 426551051=2, 2138915098=1, 338809723=1, 1509037246=1, 184418917=1}]
[1158277605(TR: 10.92468, TS: 10.59437) -> {880680199=396, 1689826712=178, 1119091505=178, 1998680479=178}]
[2065822822(TR: 10.92470, TS: 10.53300) -> {880680199=170, 1689826712=77, 1119091505=77, 1998680479=77}]
[123793056(TR: 10.92470, TS: 10.58873) -> {880680199=512, 1689826712=228, 1119091505=212, 1998680479=211, 55964929=12, 1720288815=9, 1236336798=9, 1313328519=8, 1561859852=5, 869939083=3, 635680347=3, 426551051=2, 2138915098=1, 338809723=1, 1509037246=1, 184418917=1}]
[1112662149(TR: 10.92472, TS: 10.54945) -> {880680199=294, 1689826712=133, 1119091505=133, 1998680479=133}]
[1209888747(TR: 10.92474, TS: 10.57922) -> {880680199=166, 1689826712=75, 1119091505=75, 1998680479=75}]
[1013653578(TR: 10.92478, TS: 10.52823) -> {880680199=456, 1689826712=202, 1119091505=202, 1998680479=202}]
[1023331465(TR: 10.92479, TS: 10.48366) -> {880680199=390, 1689826712=175, 1119091505=159, 1998680479=158, 55964929=12, 1720288815=9, 1236336798=9, 1313328519=8, 1561859852=5, 869939083=3, 635680347=3, 426551051=2, 2138915098=1, 338809723=1, 1509037246=1, 184418917=1}]
[1902532187(TR: 10.92484, TS: 10.60476) -> {880680199=357, 1689826712=160, 1119091505=152, 1998680479=152, 1720288815=3, 1236336798=3, 55964929=3, 1313328519=2, 426551051=2, 1561859852=2, 2138915098=1, 338809723=1, 1509037246=1, 184418917=1}]
[1386683819(TR: 10.92490, TS: 10.52110) -> {880680199=350, 1689826712=155, 1119091505=155, 1998680479=155}]
[925568709(TR: 10.92502, TS: 10.50552) -> {880680199=170, 1689826712=77, 1119091505=77, 1998680479=77}]
[2105214509(TR: 10.92506, TS: 10.56713) -> {880680199=214, 1689826712=95, 1119091505=95, 1998680479=95}]
[1047286615(TR: 10.92510, TS: 10.61884) -> {880680199=522, 1689826712=233, 1119091505=217, 1998680479=216, 55964929=12, 1720288815=9, 1236336798=9, 1313328519=8, 1561859852=5, 869939083=3, 635680347=3, 426551051=2, 2138915098=1, 338809723=1, 1509037246=1, 184418917=1}]
[1414286196(TR: 10.92514, TS: 10.57021) -> {880680199=166, 1689826712=75, 1119091505=75, 1998680479=75}]
[1006512670(TR: 10.92518, TS: 10.55111) -> {880680199=260, 1689826712=118, 1119091505=118, 1998680479=118}]
[504432930(TR: 10.92522, TS: 10.61956) -> {880680199=144, 1689826712=64, 1119091505=64, 1998680479=64}]
[1111164764(TR: 10.92530, TS: 10.57958) -> {880680199=274, 1689826712=125, 1119091505=125, 1998680479=125}]
[1956311940(TR: 10.92530, TS: 10.50619) -> {880680199=278, 1689826712=123, 1119091505=123, 1998680479=123}]
[1056872915(TR: 10.92531, TS: 10.54669) -> {880680199=94, 1689826712=43, 1119091505=43, 1998680479=43}]
[682680119(TR: 10.92537, TS: 10.61962) -> {880680199=522, 1689826712=233, 1119091505=217, 1998680479=216, 55964929=12, 1720288815=9, 1236336798=9, 1313328519=8, 1561859852=5, 869939083=3, 635680347=3, 426551051=2, 2138915098=1, 338809723=1, 1509037246=1, 184418917=1}]
[841694362(TR: 10.92542, TS: 10.56904) -> {880680199=230, 1689826712=107, 1119091505=107, 1998680479=107}]
[286195592(TR: 10.92547, TS: 10.57887) -> {880680199=94, 1689826712=43, 1119091505=43, 1998680479=43}]
[1542773883(TR: 10.92568, TS: 10.55240) -> {880680199=262, 1689826712=119, 1119091505=119, 1998680479=119}]
[1964243285(TR: 10.92588, TS: 10.65365) -> {880680199=144, 1689826712=64, 1119091505=64, 1998680479=64}]
[506971265(TR: 10.92598, TS: 10.60541) -> {880680199=501, 1689826712=224, 1119091505=216, 1998680479=216, 1720288815=3, 1236336798=3, 55964929=3, 1313328519=2, 426551051=2, 1561859852=2, 2138915098=1, 338809723=1, 1509037246=1, 184418917=1}]
[2015595120(TR: 10.92601, TS: 10.56719) -> {880680199=466, 1689826712=209, 1119091505=193, 1998680479=192, 55964929=12, 1720288815=9, 1236336798=9, 1313328519=8, 1561859852=5, 869939083=3, 635680347=3, 426551051=2, 2138915098=1, 338809723=1, 1509037246=1, 184418917=1}]
[97093131(TR: 10.92606, TS: 10.53553) -> {880680199=286, 1689826712=127, 1119091505=127, 1998680479=127}]
[1870270134(TR: 10.92606, TS: 10.60755) -> {880680199=368, 1689826712=164, 1119091505=164, 1998680479=164}]
[1338629140(TR: 10.92617, TS: 10.64512) -> {880680199=228, 1689826712=102, 1119091505=102, 1998680479=102}]
[727564183(TR: 10.92617, TS: 10.55494) -> {880680199=506, 1689826712=223, 1119091505=223, 1998680479=223}]
[1659739433(TR: 10.92622, TS: 10.52607) -> {880680199=408, 1689826712=180, 1119091505=180, 1998680479=180}]
[1566384252(TR: 10.92623, TS: 10.55876) -> {880680199=94, 1689826712=43, 1119091505=43, 1998680479=43}]
[1559588543(TR: 10.92636, TS: 10.62470) -> {880680199=144, 1689826712=64, 1119091505=64, 1998680479=64}]
[445825969(TR: 10.92637, TS: 10.55207) -> {880680199=330, 1689826712=149, 1119091505=149, 1998680479=149}]
[345506079(TR: 10.92644, TS: 10.54800) -> {880680199=168, 1689826712=76, 1119091505=76, 1998680479=76}]
[552766768(TR: 10.92650, TS: 10.60476) -> {880680199=470, 1689826712=211, 1119091505=195, 1998680479=194, 55964929=12, 1720288815=9, 1236336798=9, 1313328519=8, 1561859852=5, 869939083=3, 635680347=3, 426551051=2, 2138915098=1, 338809723=1, 1509037246=1, 184418917=1}]
[1468370695(TR: 10.92651, TS: 10.60109) -> {880680199=356, 1689826712=158, 1119091505=158, 1998680479=158}]
[1527136525(TR: 10.92655, TS: 10.51988) -> {880680199=168, 1689826712=76, 1119091505=76, 1998680479=76}]
[264381323(TR: 10.92668, TS: 10.62449) -> {880680199=512, 1689826712=228, 1119091505=228, 1998680479=228}]
[997045326(TR: 10.92672, TS: 10.53807) -> {880680199=94, 1689826712=43, 1119091505=43, 1998680479=43}]
[1089206675(TR: 10.92692, TS: 10.46509) -> {880680199=72, 1689826712=32, 1119091505=32, 1998680479=32}]
[697095850(TR: 10.92696, TS: 10.59052) -> {880680199=332, 1689826712=150, 1119091505=150, 1998680479=150}]
[927757931(TR: 10.92697, TS: 10.48245) -> {880680199=216, 1689826712=96, 1119091505=96, 1998680479=96}]
[1641380616(TR: 10.92701, TS: 10.59167) -> {880680199=358, 1689826712=159, 1119091505=159, 1998680479=159}]
[2129473984(TR: 10.92710, TS: 10.58012) -> {880680199=522, 1689826712=233, 1119091505=233, 1998680479=233}]
[832274737(TR: 10.92712, TS: 10.59109) -> {880680199=358, 1689826712=159, 1119091505=159, 1998680479=159}]
[1697666631(TR: 10.92719, TS: 10.57691) -> {880680199=594, 1689826712=265, 1119091505=249, 1998680479=248, 55964929=12, 1720288815=9, 1236336798=9, 1313328519=8, 1561859852=5, 869939083=3, 635680347=3, 426551051=2, 2138915098=1, 338809723=1, 1509037246=1, 184418917=1}]
[804744402(TR: 10.92726, TS: 10.57548) -> {880680199=458, 1689826712=205, 1119091505=189, 1998680479=188, 55964929=12, 1720288815=9, 1236336798=9, 1313328519=8, 1561859852=5, 869939083=3, 635680347=3, 426551051=2, 2138915098=1, 338809723=1, 1509037246=1, 184418917=1}]
[948120541(TR: 10.92727, TS: 10.57935) -> {880680199=378, 1689826712=169, 1119091505=169, 1998680479=169}]
[1442621429(TR: 10.92728, TS: 10.57519) -> {880680199=498, 1689826712=221, 1119091505=221, 1998680479=221}]
[848904547(TR: 10.92735, TS: 10.57916) -> {880680199=428, 1689826712=190, 1119091505=190, 1998680479=190}]
[639384094(TR: 10.92740, TS: 10.58015) -> {880680199=424, 1689826712=192, 1119091505=192, 1998680479=192}]
[123744451(TR: 10.92746, TS: 10.50601) -> {880680199=448, 1689826712=202, 1119091505=202, 1998680479=202}]
[924056789(TR: 10.92750, TS: 10.40942) -> {880680199=166, 1689826712=75, 1119091505=75, 1998680479=75}]
[1341726989(TR: 10.92754, TS: 10.56127) -> {880680199=150, 1689826712=69, 1119091505=69, 1998680479=69}]
[141704742(TR: 10.92763, TS: 10.57245) -> {880680199=308, 1689826712=138, 1119091505=138, 1998680479=138}]
[244507075(TR: 10.92767, TS: 10.56526) -> {880680199=144, 1689826712=64, 1119091505=64, 1998680479=64}]
[642732432(TR: 10.92777, TS: 10.51889) -> {880680199=278, 1689826712=123, 1119091505=123, 1998680479=123}]
[548994333(TR: 10.92779, TS: 10.63781) -> {880680199=166, 1689826712=75, 1119091505=75, 1998680479=75}]
[958555170(TR: 10.92783, TS: 10.51006) -> {880680199=72, 1689826712=32, 1119091505=32, 1998680479=32}]
[547821116(TR: 10.92785, TS: 10.61443) -> {880680199=404, 1689826712=184, 1119091505=184, 1998680479=184}]
[2092437609(TR: 10.92792, TS: 10.57797) -> {880680199=604, 1689826712=270, 1119091505=254, 1998680479=253, 55964929=12, 1720288815=9, 1236336798=9, 1313328519=8, 1561859852=5, 869939083=3, 635680347=3, 426551051=2, 2138915098=1, 338809723=1, 1509037246=1, 184418917=1}]
[462379766(TR: 10.92796, TS: 10.55284) -> {880680199=214, 1689826712=95, 1119091505=95, 1998680479=95}]
[824585937(TR: 10.92796, TS: 10.52155) -> {880680199=350, 1689826712=155, 1119091505=155, 1998680479=155}]
[698931263(TR: 10.92803, TS: 10.57721) -> {880680199=272, 1689826712=126, 1119091505=126, 1998680479=126}]
[355450427(TR: 10.92803, TS: 10.59470) -> {880680199=436, 1689826712=194, 1119091505=194, 1998680479=194}]
[1947606658(TR: 10.92804, TS: 10.59057) -> {880680199=366, 1689826712=163, 1119091505=147, 1998680479=146, 55964929=12, 1720288815=9, 1236336798=9, 1313328519=8, 1561859852=5, 869939083=3, 635680347=3, 426551051=2, 2138915098=1, 338809723=1, 1509037246=1, 184418917=1}]
[1959196279(TR: 10.92810, TS: 10.60621) -> {880680199=94, 1689826712=43, 1119091505=43, 1998680479=43}]
[465613296(TR: 10.92822, TS: 10.59707) -> {880680199=170, 1689826712=77, 1119091505=77, 1998680479=77}]
[1945504469(TR: 10.92827, TS: 10.54348) -> {880680199=144, 1689826712=64, 1119091505=64, 1998680479=64}]
[928053287(TR: 10.92828, TS: 10.57057) -> {880680199=332, 1689826712=150, 1119091505=150, 1998680479=150}]
[1952896500(TR: 10.92831, TS: 10.69270) -> {880680199=178, 1689826712=83, 1119091505=83, 1998680479=83}]
[1782035897(TR: 10.92832, TS: 10.43967) -> {880680199=72, 1689826712=32, 1119091505=32, 1998680479=32}]
[701803144(TR: 10.92845, TS: 10.58032) -> {880680199=452, 1689826712=202, 1119091505=202, 1998680479=202}]
[427159125(TR: 10.92849, TS: 10.57905) -> {880680199=144, 1689826712=64, 1119091505=64, 1998680479=64}]
[1535001082(TR: 10.92858, TS: 10.61262) -> {880680199=72, 1689826712=32, 1119091505=32, 1998680479=32}]
[213101905(TR: 10.92860, TS: 10.59336) -> {880680199=482, 1689826712=217, 1119091505=201, 1998680479=200, 55964929=12, 1720288815=9, 1236336798=9, 1313328519=8, 1561859852=5, 869939083=3, 635680347=3, 426551051=2, 2138915098=1, 338809723=1, 1509037246=1, 184418917=1}]
[4179621(TR: 10.92863, TS: 10.57896) -> {880680199=438, 1689826712=195, 1119091505=195, 1998680479=195}]
[906921905(TR: 10.92872, TS: 10.57826) -> {880680199=240, 1689826712=108, 1119091505=108, 1998680479=108}]
[534143259(TR: 10.92873, TS: 10.67516) -> {880680199=482, 1689826712=217, 1119091505=201, 1998680479=200, 55964929=12, 1720288815=9, 1236336798=9, 1313328519=8, 1561859852=5, 869939083=3, 635680347=3, 426551051=2, 2138915098=1, 338809723=1, 1509037246=1, 184418917=1}]
[245272213(TR: 10.92888, TS: 10.54897) -> {880680199=166, 1689826712=75, 1119091505=75, 1998680479=75}]
