[1539540251(TR: 9.43675, TS: 8.94682) -> {880680199=21905508, 1689826712=9844708, 1119091505=9807940, 1998680479=9805642, 55964929=27576, 1720288815=20682, 1236336798=20682, 1313328519=18384, 1561859852=11490, 869939083=6894, 635680347=6894, 426551051=4596, 2138915098=2298, 338809723=2298, 1509037246=2298, 184418917=2298}]
[799579737(TR: 9.47756, TS: 8.88600) -> {880680199=23712104, 1689826712=10656992, 1119091505=10617504, 1998680479=10615036, 55964929=29616, 1720288815=22212, 1236336798=22212, 1313328519=19744, 1561859852=12340, 869939083=7404, 635680347=7404, 426551051=4936, 2138915098=2468, 338809723=2468, 1509037246=2468, 184418917=2468}]
[307679882(TR: 9.48703, TS: 8.88003) -> {880680199=15219740, 1689826712=6840778, 1119091505=6815866, 1998680479=6814309, 55964929=18684, 1720288815=14013, 1236336798=14013, 1313328519=12456, 1561859852=7785, 869939083=4671, 635680347=4671, 426551051=3114, 2138915098=1557, 338809723=1557, 1509037246=1557, 184418917=1557}]
[1379646826(TR: 9.48704, TS: 8.92053) -> {880680199=23712104, 1689826712=10656992, 1119091505=10617504, 1998680479=10615036, 55964929=29616, 1720288815=22212, 1236336798=22212, 1313328519=19744, 1561859852=12340, 869939083=7404, 635680347=7404, 426551051=4936, 2138915098=2468, 338809723=2468, 1509037246=2468, 184418917=2468}]
[362221931(TR: 9.48781, TS: 8.91545) -> {880680199=42429402, 1689826712=19069067, 1119091505=18998411, 1998680479=18993995, 55964929=52992, 1720288815=39744, 1236336798=39744, 1313328519=35328, 1561859852=22080, 869939083=13248, 635680347=13248, 426551051=8832, 2138915098=4416, 338809723=4416, 1509037246=4416, 184418917=4416}]
[2124812246(TR: 9.48818, TS: 8.92222) -> {880680199=5553550, 1689826712=2496161, 1119091505=2487105, 1998680479=2486539, 55964929=6792, 1720288815=5094, 1236336798=5094, 1313328519=4528, 1561859852=2830, 869939083=1698, 635680347=1698, 426551051=1132, 2138915098=566, 338809723=566, 1509037246=566, 184418917=566}]
[1073527270(TR: 9.48840, TS: 8.91421) -> {880680199=23712104, 1689826712=10656992, 1119091505=10617504, 1998680479=10615036, 55964929=29616, 1720288815=22212, 1236336798=22212, 1313328519=19744, 1561859852=12340, 869939083=7404, 635680347=7404, 426551051=4936, 2138915098=2468, 338809723=2468, 1509037246=2468, 184418917=2468}]
[1522552842(TR: 9.48863, TS: 8.91571) -> {880680199=29265654, 1689826712=13153153, 1119091505=13104609, 1998680479=13101575, 55964929=36408, 1720288815=27306, 1236336798=27306, 1313328519=24272, 1561859852=15170, 869939083=9102, 635680347=9102, 426551051=6068, 2138915098=3034, 338809723=3034, 1509037246=3034, 184418917=3034}]
[1428121301(TR: 9.48902, TS: 8.91598) -> {880680199=43163980, 1689826712=19399106, 1119091505=19327010, 1998680479=19322504, 55964929=54072, 1720288815=40554, 1236336798=40554, 1313328519=36048, 1561859852=22530, 869939083=13518, 635680347=13518, 426551051=9012, 2138915098=4506, 338809723=4506, 1509037246=4506, 184418917=4506}]
[2016295252(TR: 9.48965, TS: 8.91400) -> {880680199=23712104, 1689826712=10656992, 1119091505=10617504, 1998680479=10615036, 55964929=29616, 1720288815=22212, 1236336798=22212, 1313328519=19744, 1561859852=12340, 869939083=7404, 635680347=7404, 426551051=4936, 2138915098=2468, 338809723=2468, 1509037246=2468, 184418917=2468}]
[909660472(TR: 9.49025, TS: 8.91294) -> {880680199=32152988, 1689826712=14450718, 1119091505=14397262, 1998680479=14393921, 55964929=40092, 1720288815=30069, 1236336798=30069, 1313328519=26728, 1561859852=16705, 869939083=10023, 635680347=10023, 426551051=6682, 2138915098=3341, 338809723=3341, 1509037246=3341, 184418917=3341}]
[1847592949(TR: 9.49119, TS: 8.94556) -> {880680199=23712104, 1689826712=10656992, 1119091505=10617504, 1998680479=10615036, 55964929=29616, 1720288815=22212, 1236336798=22212, 1313328519=19744, 1561859852=12340, 869939083=7404, 635680347=7404, 426551051=4936, 2138915098=2468, 338809723=2468, 1509037246=2468, 184418917=2468}]
[1084751146(TR: 9.49295, TS: 8.93474) -> {880680199=22115832, 1689826712=9940080, 1119091505=9903664, 1998680479=9901388, 55964929=27312, 1720288815=20484, 1236336798=20484, 1313328519=18208, 1561859852=11380, 869939083=6828, 635680347=6828, 426551051=4552, 2138915098=2276, 338809723=2276, 1509037246=2276, 184418917=2276}]
[1229621491(TR: 9.49348, TS: 8.91526) -> {880680199=18717298, 1689826712=8412075, 1119091505=8380907, 1998680479=8378959, 55964929=23376, 1720288815=17532, 1236336798=17532, 1313328519=15584, 1561859852=9740, 869939083=5844, 635680347=5844, 426551051=3896, 2138915098=1948, 338809723=1948, 1509037246=1948, 184418917=1948}]
[1032823155(TR: 9.49399, TS: 8.92264) -> {880680199=16562282, 1689826712=7443919, 1119091505=7416559, 1998680479=7414849, 55964929=20520, 1720288815=15390, 1236336798=15390, 1313328519=13680, 1561859852=8550, 869939083=5130, 635680347=5130, 426551051=3420, 2138915098=1710, 338809723=1710, 1509037246=1710, 184418917=1710}]
[1400772248(TR: 9.49423, TS: 8.94879) -> {880680199=5553550, 1689826712=2496161, 1119091505=2487105, 1998680479=2486539, 55964929=6792, 1720288815=5094, 1236336798=5094, 1313328519=4528, 1561859852=2830, 869939083=1698, 635680347=1698, 426551051=1132, 2138915098=566, 338809723=566, 1509037246=566, 184418917=566}]
[743436144(TR: 9.49602, TS: 8.98802) -> {880680199=8082652, 1689826712=3632942, 1119091505=3619710, 1998680479=3618883, 55964929=9924, 1720288815=7443, 1236336798=7443, 1313328519=6616, 1561859852=4135, 869939083=2481, 635680347=2481, 426551051=1654, 2138915098=827, 338809723=827, 1509037246=827, 184418917=827}]
[828368666(TR: 9.49627, TS: 9.00090) -> {880680199=23712104, 1689826712=10656992, 1119091505=10617504, 1998680479=10615036, 55964929=29616, 1720288815=22212, 1236336798=22212, 1313328519=19744, 1561859852=12340, 869939083=7404, 635680347=7404, 426551051=4936, 2138915098=2468, 338809723=2468, 1509037246=2468, 184418917=2468}]
[1906003067(TR: 9.49643, TS: 8.95848) -> {880680199=5553550, 1689826712=2496161, 1119091505=2487105, 1998680479=2486539, 55964929=6792, 1720288815=5094, 1236336798=5094, 1313328519=4528, 1561859852=2830, 869939083=1698, 635680347=1698, 426551051=1132, 2138915098=566, 338809723=566, 1509037246=566, 184418917=566}]
[1383222790(TR: 9.49735, TS: 8.96148) -> {880680199=23712104, 1689826712=10656992, 1119091505=10617504, 1998680479=10615036, 55964929=29616, 1720288815=22212, 1236336798=22212, 1313328519=19744, 1561859852=12340, 869939083=7404, 635680347=7404, 426551051=4936, 2138915098=2468, 338809723=2468, 1509037246=2468, 184418917=2468}]
[26546007(TR: 9.49791, TS: 8.98244) -> {880680199=29246118, 1689826712=13144479, 1119091505=13095983, 1998680479=13092952, 55964929=36372, 1720288815=27279, 1236336798=27279, 1313328519=24248, 1561859852=15155, 869939083=9093, 635680347=9093, 426551051=6062, 2138915098=3031, 338809723=3031, 1509037246=3031, 184418917=3031}]
[1337745224(TR: 9.49801, TS: 8.93131) -> {880680199=36725610, 1689826712=16505605, 1119091505=16444453, 1998680479=16440631, 55964929=45864, 1720288815=34398, 1236336798=34398, 1313328519=30576, 1561859852=19110, 869939083=11466, 635680347=11466, 426551051=7644, 2138915098=3822, 338809723=3822, 1509037246=3822, 184418917=3822}]
