[1999952470(TR: 8.81228, TS: 8.04470) -> {880680199=8508422200, 1689826712=3823893230, 1119091505=3809668158, 1998680479=3808779091, 55964929=10668804, 1720288815=8001603, 1236336798=8001603, 1313328519=7112536, 1561859852=4445335, 869939083=2667201, 635680347=2667201, 426551051=1778134, 2138915098=889067, 338809723=889067, 1509037246=889067, 184418917=889067}]
[1364448566(TR: 8.85717, TS: 8.32596) -> {880680199=9775381060, 1689826712=4393295456, 1119091505=4376952048, 1998680479=4375930585, 55964929=12257556, 1720288815=9193167, 1236336798=9193167, 1313328519=8171704, 1561859852=5107315, 869939083=3064389, 635680347=3064389, 426551051=2042926, 2138915098=1021463, 338809723=1021463, 1509037246=1021463, 184418917=1021463}]
[580086437(TR: 8.86546, TS: 8.39123) -> {880680199=44453762098, 1689826712=19978600713, 1119091505=19904273001, 1998680479=19899627519, 55964929=55745784, 1720288815=41809338, 1236336798=41809338, 1313328519=37163856, 1561859852=23227410, 869939083=13936446, 635680347=13936446, 426551051=9290964, 2138915098=4645482, 338809723=4645482, 1509037246=4645482, 184418917=4645482}]
[1797546939(TR: 8.86766, TS: 8.26199) -> {880680199=9775381060, 1689826712=4393295456, 1119091505=4376952048, 1998680479=4375930585, 55964929=12257556, 1720288815=9193167, 1236336798=9193167, 1313328519=8171704, 1561859852=5107315, 869939083=3064389, 635680347=3064389, 426551051=2042926, 2138915098=1021463, 338809723=1021463, 1509037246=1021463, 184418917=1021463}]
[974385891(TR: 8.86854, TS: 8.35117) -> {880680199=9775381060, 1689826712=4393295456, 1119091505=4376952048, 1998680479=4375930585, 55964929=12257556, 1720288815=9193167, 1236336798=9193167, 1313328519=8171704, 1561859852=5107315, 869939083=3064389, 635680347=3064389, 426551051=2042926, 2138915098=1021463, 338809723=1021463, 1509037246=1021463, 184418917=1021463}]
[1965452018(TR: 8.87959, TS: 8.40897) -> {880680199=19550762120, 1689826712=8786590912, 1119091505=8753904096, 1998680479=8751861170, 55964929=24515112, 1720288815=18386334, 1236336798=18386334, 1313328519=16343408, 1561859852=10214630, 869939083=6128778, 635680347=6128778, 426551051=4085852, 2138915098=2042926, 338809723=2042926, 1509037246=2042926, 184418917=2042926}]
[373171257(TR: 8.88022, TS: 8.40965) -> {880680199=9775381060, 1689826712=4393295456, 1119091505=4376952048, 1998680479=4375930585, 55964929=12257556, 1720288815=9193167, 1236336798=9193167, 1313328519=8171704, 1561859852=5107315, 869939083=3064389, 635680347=3064389, 426551051=2042926, 2138915098=1021463, 338809723=1021463, 1509037246=1021463, 184418917=1021463}]
[1280962737(TR: 8.88023, TS: 8.40329) -> {880680199=56306059782, 1689826712=25305313831, 1119091505=25211170743, 1998680479=25205286800, 55964929=70607316, 1720288815=52955487, 1236336798=52955487, 1313328519=47071544, 1561859852=29419715, 869939083=17651829, 635680347=17651829, 426551051=11767886, 2138915098=5883943, 338809723=5883943, 1509037246=5883943, 184418917=5883943}]
[78150458(TR: 8.88477, TS: 8.34510) -> {880680199=63392362532, 1689826712=28490068170, 1119091505=28384072826, 1998680479=28377448117, 55964929=79496508, 1720288815=59622381, 1236336798=59622381, 1313328519=52997672, 1561859852=33123545, 869939083=19874127, 635680347=19874127, 426551051=13249418, 2138915098=6624709, 338809723=6624709, 1509037246=6624709, 184418917=6624709}]
[562628006(TR: 8.89164, TS: 8.33889) -> {880680199=26792225460, 1689826712=12041081916, 1119091505=11996288364, 1998680479=11993488767, 55964929=33595164, 1720288815=25196373, 1236336798=25196373, 1313328519=22396776, 1561859852=13997985, 869939083=8398791, 635680347=8398791, 426551051=5599194, 2138915098=2799597, 338809723=2799597, 1509037246=2799597, 184418917=2799597}]
[1732151967(TR: 8.89308, TS: 8.41187) -> {880680199=18283803260, 1689826712=8217188686, 1119091505=8186620206, 1998680479=8184709676, 55964929=22926360, 1720288815=17194770, 1236336798=17194770, 1313328519=15284240, 1561859852=9552650, 869939083=5731590, 635680347=5731590, 426551051=3821060, 2138915098=1910530, 338809723=1910530, 1509037246=1910530, 184418917=1910530}]
[1684091569(TR: 8.90216, TS: 8.40961) -> {880680199=27432720842, 1689826712=12328933303, 1119091505=12283066327, 1998680479=12280199641, 55964929=34400232, 1720288815=25800174, 1236336798=25800174, 1313328519=22933488, 1561859852=14333430, 869939083=8600058, 635680347=8600058, 426551051=5733372, 2138915098=2866686, 338809723=2866686, 1509037246=2866686, 184418917=2866686}]
[601351340(TR: 8.90542, TS: 8.39358) -> {880680199=32886149388, 1689826712=14779842238, 1119091505=14724862302, 1998680479=14721426056, 55964929=41234952, 1720288815=30926214, 1236336798=30926214, 1313328519=27489968, 1561859852=17181230, 869939083=10308738, 635680347=10308738, 426551051=6872492, 2138915098=3436246, 338809723=3436246, 1509037246=3436246, 184418917=3436246}]
[1243242821(TR: 8.90938, TS: 8.36389) -> {880680199=74280720976, 1689826712=33383577706, 1119091505=33259392762, 1998680479=33251631203, 55964929=93138708, 1720288815=69854031, 1236336798=69854031, 1313328519=62092472, 1561859852=38807795, 869939083=23284677, 635680347=23284677, 426551051=15523118, 2138915098=7761559, 338809723=7761559, 1509037246=7761559, 184418917=7761559}]
[1499685099(TR: 8.91187, TS: 8.38987) -> {880680199=29859614944, 1689826712=13419641174, 1119091505=13369719174, 1998680479=13366599049, 55964929=37441500, 1720288815=28081125, 1236336798=28081125, 1313328519=24961000, 1561859852=15600625, 869939083=9360375, 635680347=9360375, 426551051=6240250, 2138915098=3120125, 338809723=3120125, 1509037246=3120125, 184418917=3120125}]
