[1522528236(TR: 8.75800, TS: 8.12114) -> {880680199=186670786926, 1689826712=83894413591, 1119091505=83582318247, 1998680479=83562812288, 55964929=234071508, 1720288815=175553631, 1236336798=175553631, 1313328519=156047672, 1561859852=97529795, 869939083=58517877, 635680347=58517877, 426551051=39011918, 2138915098=19505959, 338809723=19505959, 1509037246=19505959, 184418917=19505959}]
[243691815(TR: 8.76361, TS: 8.10816) -> {880680199=104441230780, 1689826712=46938451424, 1119091505=46763843680, 1998680479=46752930696, 55964929=130955808, 1720288815=98216856, 1236336798=98216856, 1313328519=87303872, 1561859852=54564920, 869939083=32738952, 635680347=32738952, 426551051=21825968, 2138915098=10912984, 338809723=10912984, 1509037246=10912984, 184418917=10912984}]
[1451727331(TR: 8.76772, TS: 8.12384) -> {880680199=80727568772, 1689826712=36280949384, 1119091505=36145985944, 1998680479=36137550729, 55964929=101222580, 1720288815=75916935, 1236336798=75916935, 1313328519=67481720, 1561859852=42176075, 869939083=25305645, 635680347=25305645, 426551051=16870430, 2138915098=8435215, 338809723=8435215, 1509037246=8435215, 184418917=8435215}]
[1545941033(TR: 8.77005, TS: 8.12089) -> {880680199=80727568772, 1689826712=36280949384, 1119091505=36145985944, 1998680479=36137550729, 55964929=101222580, 1720288815=75916935, 1236336798=75916935, 1313328519=67481720, 1561859852=42176075, 869939083=25305645, 635680347=25305645, 426551051=16870430, 2138915098=8435215, 338809723=8435215, 1509037246=8435215, 184418917=8435215}]
[2042651854(TR: 8.77017, TS: 8.05540) -> {880680199=156335001672, 1689826712=70260772568, 1119091505=69999395288, 1998680479=69983059208, 55964929=196032960, 1720288815=147024720, 1236336798=147024720, 1313328519=130688640, 1561859852=81680400, 869939083=49008240, 635680347=49008240, 426551051=32672160, 2138915098=16336080, 338809723=16336080, 1509037246=16336080, 184418917=16336080}]
[1075011928(TR: 8.77054, TS: 8.14391) -> {880680199=25525266600, 1689826712=11471679690, 1119091505=11429004474, 1998680479=11426337273, 55964929=32006412, 1720288815=24004809, 1236336798=24004809, 1313328519=21337608, 1561859852=13336005, 869939083=8001603, 635680347=8001603, 426551051=5334402, 2138915098=2667201, 338809723=2667201, 1509037246=2667201, 184418917=2667201}]
[1148337560(TR: 8.77072, TS: 8.15669) -> {880680199=34033688800, 1689826712=15295572920, 1119091505=15238672632, 1998680479=15235116364, 55964929=42675216, 1720288815=32006412, 1236336798=32006412, 1313328519=28450144, 1561859852=17781340, 869939083=10668804, 635680347=10668804, 426551051=7112536, 2138915098=3556268, 338809723=3556268, 1509037246=3556268, 184418917=3556268}]
[777059444(TR: 8.77086, TS: 8.14308) -> {880680199=175317799488, 1689826712=78792105358, 1119091505=78498992414, 1998680479=78480672855, 55964929=219834708, 1720288815=164876031, 1236336798=164876031, 1313328519=146556472, 1561859852=91597795, 869939083=54958677, 635680347=54958677, 426551051=36639118, 2138915098=18319559, 338809723=18319559, 1509037246=18319559, 184418917=18319559}]
[1526801903(TR: 8.77152, TS: 8.11853) -> {880680199=87625155672, 1689826712=39380887026, 1119091505=39234385378, 1998680479=39225229025, 55964929=109876236, 1720288815=82407177, 1236336798=82407177, 1313328519=73250824, 1561859852=45781765, 869939083=27469059, 635680347=27469059, 426551051=18312706, 2138915098=9156353, 338809723=9156353, 1509037246=9156353, 184418917=9156353}]
[555600981(TR: 8.77179, TS: 8.11914) -> {880680199=158594092352, 1689826712=71276047528, 1119091505=71010881880, 1998680479=70994309027, 55964929=198874236, 1720288815=149155677, 1236336798=149155677, 1313328519=132582824, 1561859852=82864265, 869939083=49718559, 635680347=49718559, 426551051=33145706, 2138915098=16572853, 338809723=16572853, 1509037246=16572853, 184418917=16572853}]
[1951836947(TR: 8.77186, TS: 8.14347) -> {880680199=83936682588, 1689826712=37723201618, 1119091505=37582871250, 1998680479=37574100602, 55964929=105247776, 1720288815=78935832, 1236336798=78935832, 1313328519=70165184, 1561859852=43853240, 869939083=26311944, 635680347=26311944, 426551051=17541296, 2138915098=8770648, 338809723=8770648, 1509037246=8770648, 184418917=8770648}]
[1565285041(TR: 8.77205, TS: 8.11912) -> {880680199=117138989994, 1689826712=52645118941, 1119091505=52449267757, 1998680479=52437027058, 55964929=146888388, 1720288815=110166291, 1236336798=110166291, 1313328519=97925592, 1561859852=61203495, 869939083=36722097, 635680347=36722097, 426551051=24481398, 2138915098=12240699, 338809723=12240699, 1509037246=12240699, 184418917=12240699}]
[263201450(TR: 8.77209, TS: 8.11172) -> {880680199=52324508012, 1689826712=23515911880, 1119091505=23428428856, 1998680479=23422961167, 55964929=65612268, 1720288815=49209201, 1236336798=49209201, 1313328519=43741512, 1561859852=27338445, 869939083=16403067, 635680347=16403067, 426551051=10935378, 2138915098=5467689, 338809723=5467689, 1509037246=5467689, 184418917=5467689}]
[1073752173(TR: 8.77234, TS: 8.12613) -> {880680199=52324508012, 1689826712=23515911880, 1119091505=23428428856, 1998680479=23422961167, 55964929=65612268, 1720288815=49209201, 1236336798=49209201, 1313328519=43741512, 1561859852=27338445, 869939083=16403067, 635680347=16403067, 426551051=10935378, 2138915098=5467689, 338809723=5467689, 1509037246=5467689, 184418917=5467689}]
[21962061(TR: 8.77234, TS: 8.12161) -> {880680199=52324508012, 1689826712=23515911880, 1119091505=23428428856, 1998680479=23422961167, 55964929=65612268, 1720288815=49209201, 1236336798=49209201, 1313328519=43741512, 1561859852=27338445, 869939083=16403067, 635680347=16403067, 426551051=10935378, 2138915098=5467689, 338809723=5467689, 1509037246=5467689, 184418917=5467689}]
[1055479303(TR: 8.77235, TS: 8.08108) -> {880680199=52324508012, 1689826712=23515911880, 1119091505=23428428856, 1998680479=23422961167, 55964929=65612268, 1720288815=49209201, 1236336798=49209201, 1313328519=43741512, 1561859852=27338445, 869939083=16403067, 635680347=16403067, 426551051=10935378, 2138915098=5467689, 338809723=5467689, 1509037246=5467689, 184418917=5467689}]
[809666050(TR: 8.77265, TS: 8.08859) -> {880680199=76695219248, 1689826712=34468710614, 1119091505=34340486982, 1998680479=34332473005, 55964929=96167724, 1720288815=72125793, 1236336798=72125793, 1313328519=64111816, 1561859852=40069885, 869939083=24041931, 635680347=24041931, 426551051=16027954, 2138915098=8013977, 338809723=8013977, 1509037246=8013977, 184418917=8013977}]
