[1710654469(TR: 9.42391, TS: 8.95669) -> {880680199=21905508, 1689826712=9844708, 1119091505=9807940, 1998680479=9805642, 55964929=27576, 1720288815=20682, 1236336798=20682, 1313328519=18384, 1561859852=11490, 869939083=6894, 635680347=6894, 426551051=4596, 2138915098=2298, 338809723=2298, 1509037246=2298, 184418917=2298}]
[1433722148(TR: 9.42414, TS: 8.85276) -> {880680199=5553550, 1689826712=2496161, 1119091505=2487105, 1998680479=2486539, 55964929=6792, 1720288815=5094, 1236336798=5094, 1313328519=4528, 1561859852=2830, 869939083=1698, 635680347=1698, 426551051=1132, 2138915098=566, 338809723=566, 1509037246=566, 184418917=566}]
[1278616431(TR: 9.42957, TS: 8.92063) -> {880680199=21905508, 1689826712=9844708, 1119091505=9807940, 1998680479=9805642, 55964929=27576, 1720288815=20682, 1236336798=20682, 1313328519=18384, 1561859852=11490, 869939083=6894, 635680347=6894, 426551051=4596, 2138915098=2298, 338809723=2298, 1509037246=2298, 184418917=2298}]
[572970558(TR: 9.43675, TS: 8.94682) -> {880680199=57684612, 1689826712=25925288, 1119091505=25829272, 1998680479=25823271, 55964929=72012, 1720288815=54009, 1236336798=54009, 1313328519=48008, 1561859852=30005, 869939083=18003, 635680347=18003, 426551051=12002, 2138915098=6001, 338809723=6001, 1509037246=6001, 184418917=6001}]
[1539540251(TR: 9.43675, TS: 8.94682) -> {880680199=21905508, 1689826712=9844708, 1119091505=9807940, 1998680479=9805642, 55964929=27576, 1720288815=20682, 1236336798=20682, 1313328519=18384, 1561859852=11490, 869939083=6894, 635680347=6894, 426551051=4596, 2138915098=2298, 338809723=2298, 1509037246=2298, 184418917=2298}]
[1939978451(TR: 9.43675, TS: 8.94682) -> {880680199=40622806, 1689826712=18256783, 1119091505=18188847, 1998680479=18184601, 55964929=50952, 1720288815=38214, 1236336798=38214, 1313328519=33968, 1561859852=21230, 869939083=12738, 635680347=12738, 426551051=8492, 2138915098=4246, 338809723=4246, 1509037246=4246, 184418917=4246}]
[5228158(TR: 9.43991, TS: 8.94584) -> {880680199=46577512, 1689826712=20932966, 1119091505=20855062, 1998680479=20850193, 55964929=58428, 1720288815=43821, 1236336798=43821, 1313328519=38952, 1561859852=24345, 869939083=14607, 635680347=14607, 426551051=9738, 2138915098=4869, 338809723=4869, 1509037246=4869, 184418917=4869}]
[2107613251(TR: 9.44004, TS: 8.96361) -> {880680199=51020348, 1689826712=22929702, 1119091505=22844326, 1998680479=22838990, 55964929=64032, 1720288815=48024, 1236336798=48024, 1313328519=42688, 1561859852=26680, 869939083=16008, 635680347=16008, 426551051=10672, 2138915098=5336, 338809723=5336, 1509037246=5336, 184418917=5336}]
[1771839208(TR: 9.44693, TS: 8.80993) -> {880680199=21905508, 1689826712=9844708, 1119091505=9807940, 1998680479=9805642, 55964929=27576, 1720288815=20682, 1236336798=20682, 1313328519=18384, 1561859852=11490, 869939083=6894, 635680347=6894, 426551051=4596, 2138915098=2298, 338809723=2298, 1509037246=2298, 184418917=2298}]
[386221096(TR: 9.45786, TS: 8.83775) -> {880680199=36011174, 1689826712=16184009, 1119091505=16123593, 1998680479=16119817, 55964929=45312, 1720288815=33984, 1236336798=33984, 1313328519=30208, 1561859852=18880, 869939083=11328, 635680347=11328, 426551051=7552, 2138915098=3776, 338809723=3776, 1509037246=3776, 184418917=3776}]
[1770458240(TR: 9.46502, TS: 8.95350) -> {880680199=5553550, 1689826712=2496161, 1119091505=2487105, 1998680479=2486539, 55964929=6792, 1720288815=5094, 1236336798=5094, 1313328519=4528, 1561859852=2830, 869939083=1698, 635680347=1698, 426551051=1132, 2138915098=566, 338809723=566, 1509037246=566, 184418917=566}]
[1771713611(TR: 9.46699, TS: 8.96423) -> {880680199=56315896, 1689826712=25310222, 1119091505=25216414, 1998680479=25210551, 55964929=70356, 1720288815=52767, 1236336798=52767, 1313328519=46904, 1561859852=29315, 869939083=17589, 635680347=17589, 426551051=11726, 2138915098=5863, 338809723=5863, 1509037246=5863, 184418917=5863}]
[1626868942(TR: 9.46710, TS: 8.97384) -> {880680199=23712104, 1689826712=10656992, 1119091505=10617504, 1998680479=10615036, 55964929=29616, 1720288815=22212, 1236336798=22212, 1313328519=19744, 1561859852=12340, 869939083=7404, 635680347=7404, 426551051=4936, 2138915098=2468, 338809723=2468, 1509037246=2468, 184418917=2468}]
[1575035133(TR: 9.46777, TS: 8.89675) -> {880680199=21905508, 1689826712=9844708, 1119091505=9807940, 1998680479=9805642, 55964929=27576, 1720288815=20682, 1236336798=20682, 1313328519=18384, 1561859852=11490, 869939083=6894, 635680347=6894, 426551051=4596, 2138915098=2298, 338809723=2298, 1509037246=2298, 184418917=2298}]
[215205069(TR: 9.47071, TS: 8.86904) -> {880680199=34668390, 1689826712=15581155, 1119091505=15523491, 1998680479=15519887, 55964929=43248, 1720288815=32436, 1236336798=32436, 1313328519=28832, 1561859852=18020, 869939083=10812, 635680347=10812, 426551051=7208, 2138915098=3604, 338809723=3604, 1509037246=3604, 184418917=3604}]
[877887856(TR: 9.47135, TS: 8.96609) -> {880680199=51151626, 1689826712=22989187, 1119091505=22903923, 1998680479=22898594, 55964929=63948, 1720288815=47961, 1236336798=47961, 1313328519=42632, 1561859852=26645, 869939083=15987, 635680347=15987, 426551051=10658, 2138915098=5329, 338809723=5329, 1509037246=5329, 184418917=5329}]
[342713672(TR: 9.47432, TS: 8.95466) -> {880680199=63873496, 1689826712=28706196, 1119091505=28599300, 1998680479=28592619, 55964929=80172, 1720288815=60129, 1236336798=60129, 1313328519=53448, 1561859852=33405, 869939083=20043, 635680347=20043, 426551051=13362, 2138915098=6681, 338809723=6681, 1509037246=6681, 184418917=6681}]
[1088379376(TR: 9.47472, TS: 8.91056) -> {880680199=23712104, 1689826712=10656992, 1119091505=10617504, 1998680479=10615036, 55964929=29616, 1720288815=22212, 1236336798=22212, 1313328519=19744, 1561859852=12340, 869939083=7404, 635680347=7404, 426551051=4936, 2138915098=2468, 338809723=2468, 1509037246=2468, 184418917=2468}]
[1379408010(TR: 9.47473, TS: 8.95752) -> {880680199=11107100, 1689826712=4992322, 1119091505=4974210, 1998680479=4973078, 55964929=13584, 1720288815=10188, 1236336798=10188, 1313328519=9056, 1561859852=5660, 869939083=3396, 635680347=3396, 426551051=2264, 2138915098=1132, 338809723=1132, 1509037246=1132, 184418917=1132}]
[2059951036(TR: 9.47503, TS: 9.05505) -> {880680199=21905508, 1689826712=9844708, 1119091505=9807940, 1998680479=9805642, 55964929=27576, 1720288815=20682, 1236336798=20682, 1313328519=18384, 1561859852=11490, 869939083=6894, 635680347=6894, 426551051=4596, 2138915098=2298, 338809723=2298, 1509037246=2298, 184418917=2298}]
[91240072(TR: 9.47621, TS: 8.93184) -> {880680199=23712104, 1689826712=10656992, 1119091505=10617504, 1998680479=10615036, 55964929=29616, 1720288815=22212, 1236336798=22212, 1313328519=19744, 1561859852=12340, 869939083=7404, 635680347=7404, 426551051=4936, 2138915098=2468, 338809723=2468, 1509037246=2468, 184418917=2468}]
[1062924047(TR: 9.47710, TS: 8.89751) -> {880680199=31952878, 1689826712=14360913, 1119091505=14307825, 1998680479=14304507, 55964929=39816, 1720288815=29862, 1236336798=29862, 1313328519=26544, 1561859852=16590, 869939083=9954, 635680347=9954, 426551051=6636, 2138915098=3318, 338809723=3318, 1509037246=3318, 184418917=3318}]
[766790694(TR: 9.47731, TS: 8.93623) -> {880680199=64777322, 1689826712=29112437, 1119091505=29003989, 1998680479=28997211, 55964929=81336, 1720288815=61002, 1236336798=61002, 1313328519=54224, 1561859852=33890, 869939083=20334, 635680347=20334, 426551051=13556, 2138915098=6778, 338809723=6778, 1509037246=6778, 184418917=6778}]
[362411927(TR: 9.47740, TS: 8.92295) -> {880680199=5553550, 1689826712=2496161, 1119091505=2487105, 1998680479=2486539, 55964929=6792, 1720288815=5094, 1236336798=5094, 1313328519=4528, 1561859852=2830, 869939083=1698, 635680347=1698, 426551051=1132, 2138915098=566, 338809723=566, 1509037246=566, 184418917=566}]
[291067866(TR: 9.47756, TS: 8.88600) -> {880680199=47982952, 1689826712=21565228, 1119091505=21485516, 1998680479=21480534, 55964929=59784, 1720288815=44838, 1236336798=44838, 1313328519=39856, 1561859852=24910, 869939083=14946, 635680347=14946, 426551051=9964, 2138915098=4982, 338809723=4982, 1509037246=4982, 184418917=4982}]
[2031349865(TR: 9.47766, TS: 8.88634) -> {880680199=34819204, 1689826712=15649314, 1119091505=15591714, 1998680479=15588114, 55964929=43200, 1720288815=32400, 1236336798=32400, 1313328519=28800, 1561859852=18000, 869939083=10800, 635680347=10800, 426551051=7200, 2138915098=3600, 338809723=3600, 1509037246=3600, 184418917=3600}]
[1992902161(TR: 9.47778, TS: 8.88649) -> {880680199=73502578, 1689826712=33034051, 1119091505=32911443, 1998680479=32903780, 55964929=91956, 1720288815=68967, 1236336798=68967, 1313328519=61304, 1561859852=38315, 869939083=22989, 635680347=22989, 426551051=15326, 2138915098=7663, 338809723=7663, 1509037246=7663, 184418917=7663}]
[750137872(TR: 9.47780, TS: 8.88097) -> {880680199=31952878, 1689826712=14360913, 1119091505=14307825, 1998680479=14304507, 55964929=39816, 1720288815=29862, 1236336798=29862, 1313328519=26544, 1561859852=16590, 869939083=9954, 635680347=9954, 426551051=6636, 2138915098=3318, 338809723=3318, 1509037246=3318, 184418917=3318}]
[1997162459(TR: 9.47921, TS: 8.78465) -> {880680199=48717530, 1689826712=21895267, 1119091505=21814115, 1998680479=21809043, 55964929=60864, 1720288815=45648, 1236336798=45648, 1313328519=40576, 1561859852=25360, 869939083=15216, 635680347=15216, 426551051=10144, 2138915098=5072, 338809723=5072, 1509037246=5072, 184418917=5072}]
[301756907(TR: 9.47921, TS: 8.99980) -> {880680199=40622806, 1689826712=18256783, 1119091505=18188847, 1998680479=18184601, 55964929=50952, 1720288815=38214, 1236336798=38214, 1313328519=33968, 1561859852=21230, 869939083=12738, 635680347=12738, 426551051=8492, 2138915098=4246, 338809723=4246, 1509037246=4246, 184418917=4246}]
[767120395(TR: 9.47942, TS: 8.84544) -> {880680199=18717298, 1689826712=8412075, 1119091505=8380907, 1998680479=8378959, 55964929=23376, 1720288815=17532, 1236336798=17532, 1313328519=15584, 1561859852=9740, 869939083=5844, 635680347=5844, 426551051=3896, 2138915098=1948, 338809723=1948, 1509037246=1948, 184418917=1948}]
[813876510(TR: 9.47970, TS: 8.92304) -> {880680199=15219740, 1689826712=6840778, 1119091505=6815866, 1998680479=6814309, 55964929=18684, 1720288815=14013, 1236336798=14013, 1313328519=12456, 1561859852=7785, 869939083=4671, 635680347=4671, 426551051=3114, 2138915098=1557, 338809723=1557, 1509037246=1557, 184418917=1557}]
[353593418(TR: 9.47976, TS: 9.03438) -> {880680199=23712104, 1689826712=10656992, 1119091505=10617504, 1998680479=10615036, 55964929=29616, 1720288815=22212, 1236336798=22212, 1313328519=19744, 1561859852=12340, 869939083=7404, 635680347=7404, 426551051=4936, 2138915098=2468, 338809723=2468, 1509037246=2468, 184418917=2468}]
[1729241130(TR: 9.48047, TS: 8.91564) -> {880680199=29265654, 1689826712=13153153, 1119091505=13104609, 1998680479=13101575, 55964929=36408, 1720288815=27306, 1236336798=27306, 1313328519=24272, 1561859852=15170, 869939083=9102, 635680347=9102, 426551051=6068, 2138915098=3034, 338809723=3034, 1509037246=3034, 184418917=3034}]
[15477199(TR: 9.48204, TS: 8.89521) -> {880680199=18717298, 1689826712=8412075, 1119091505=8380907, 1998680479=8378959, 55964929=23376, 1720288815=17532, 1236336798=17532, 1313328519=15584, 1561859852=9740, 869939083=5844, 635680347=5844, 426551051=3896, 2138915098=1948, 338809723=1948, 1509037246=1948, 184418917=1948}]
[643872505(TR: 9.48213, TS: 8.92483) -> {880680199=52958222, 1689826712=23801471, 1119091505=23713487, 1998680479=23707988, 55964929=65988, 1720288815=49491, 1236336798=49491, 1313328519=43992, 1561859852=27495, 869939083=16497, 635680347=16497, 426551051=10998, 2138915098=5499, 338809723=5499, 1509037246=5499, 184418917=5499}]
[675273543(TR: 9.48279, TS: 9.05865) -> {880680199=23712104, 1689826712=10656992, 1119091505=10617504, 1998680479=10615036, 55964929=29616, 1720288815=22212, 1236336798=22212, 1313328519=19744, 1561859852=12340, 869939083=7404, 635680347=7404, 426551051=4936, 2138915098=2468, 338809723=2468, 1509037246=2468, 184418917=2468}]
