[881803215(TR: 8.71845, TS: 8.07582) -> {880680199=156335001672, 1689826712=70260772568, 1119091505=69999395288, 1998680479=69983059208, 55964929=196032960, 1720288815=147024720, 1236336798=147024720, 1313328519=130688640, 1561859852=81680400, 869939083=49008240, 635680347=49008240, 426551051=32672160, 2138915098=16336080, 338809723=16336080, 1509037246=16336080, 184418917=16336080}]
[1726562306(TR: 8.72285, TS: 8.05715) -> {880680199=650588746010, 1689826712=292390515785, 1119091505=291302816201, 1998680479=291234834977, 55964929=815774688, 1720288815=611831016, 1236336798=611831016, 1313328519=543849792, 1561859852=339906120, 869939083=203943672, 635680347=203943672, 426551051=135962448, 2138915098=67981224, 338809723=67981224, 1509037246=67981224, 184418917=67981224}]
[493353934(TR: 8.72333, TS: 8.10283) -> {880680199=772796876496, 1689826712=347313815820, 1119091505=346021780108, 1998680479=345941027876, 55964929=969026784, 1720288815=726770088, 1236336798=726770088, 1313328519=646017856, 1561859852=403761160, 869939083=242256696, 635680347=242256696, 426551051=161504464, 2138915098=80752232, 338809723=80752232, 1509037246=80752232, 184418917=80752232}]
[1398416764(TR: 8.72474, TS: 8.05423) -> {880680199=156335001672, 1689826712=70260772568, 1119091505=69999395288, 1998680479=69983059208, 55964929=196032960, 1720288815=147024720, 1236336798=147024720, 1313328519=130688640, 1561859852=81680400, 869939083=49008240, 635680347=49008240, 426551051=32672160, 2138915098=16336080, 338809723=16336080, 1509037246=16336080, 184418917=16336080}]
[849018023(TR: 8.72475, TS: 8.05423) -> {880680199=919282279122, 1689826712=413147921095, 1119091505=411610958055, 1998680479=411514897865, 55964929=1152722280, 1720288815=864541710, 1236336798=864541710, 1313328519=768481520, 1561859852=480300950, 869939083=288180570, 635680347=288180570, 426551051=192120380, 2138915098=96060190, 338809723=96060190, 1509037246=96060190, 184418917=96060190}]
[2133253244(TR: 8.72632, TS: 8.07513) -> {880680199=713940126606, 1689826712=320862141111, 1119091505=319668497959, 1998680479=319593895262, 55964929=895232364, 1720288815=671424273, 1236336798=671424273, 1313328519=596821576, 1561859852=373013485, 869939083=223808091, 635680347=223808091, 426551051=149205394, 2138915098=74602697, 338809723=74602697, 1509037246=74602697, 184418917=74602697}]
[1399024330(TR: 8.72688, TS: 8.05439) -> {880680199=156335001672, 1689826712=70260772568, 1119091505=69999395288, 1998680479=69983059208, 55964929=196032960, 1720288815=147024720, 1236336798=147024720, 1313328519=130688640, 1561859852=81680400, 869939083=49008240, 635680347=49008240, 426551051=32672160, 2138915098=16336080, 338809723=16336080, 1509037246=16336080, 184418917=16336080}]
[1903706851(TR: 8.72769, TS: 8.05423) -> {880680199=636861923778, 1689826712=286221324177, 1119091505=285156556801, 1998680479=285090008840, 55964929=798575532, 1720288815=598931649, 1236336798=598931649, 1313328519=532383688, 1561859852=332739805, 869939083=199643883, 635680347=199643883, 426551051=133095922, 2138915098=66547961, 338809723=66547961, 1509037246=66547961, 184418917=66547961}]
[342030255(TR: 8.72994, TS: 8.03676) -> {880680199=156335001672, 1689826712=70260772568, 1119091505=69999395288, 1998680479=69983059208, 55964929=196032960, 1720288815=147024720, 1236336798=147024720, 1313328519=130688640, 1561859852=81680400, 869939083=49008240, 635680347=49008240, 426551051=32672160, 2138915098=16336080, 338809723=16336080, 1509037246=16336080, 184418917=16336080}]
[1575881827(TR: 8.73319, TS: 8.09347) -> {880680199=328903278216, 1689826712=147817194648, 1119091505=147267316168, 1998680479=147232948763, 55964929=412408860, 1720288815=309306645, 1236336798=309306645, 1313328519=274939240, 1561859852=171837025, 869939083=103102215, 635680347=103102215, 426551051=68734810, 2138915098=34367405, 338809723=34367405, 1509037246=34367405, 184418917=34367405}]
[353568814(TR: 8.73340, TS: 8.05069) -> {880680199=954498405082, 1689826712=428974939325, 1119091505=427379125757, 1998680479=427279387409, 55964929=1196860176, 1720288815=897645132, 1236336798=897645132, 1313328519=797906784, 1561859852=498691740, 869939083=299215044, 635680347=299215044, 426551051=199476696, 2138915098=99738348, 338809723=99738348, 1509037246=99738348, 184418917=99738348}]
[651112245(TR: 8.73357, TS: 8.06328) -> {880680199=633136776962, 1689826712=284547154059, 1119091505=283488616427, 1998680479=283422457825, 55964929=793903224, 1720288815=595427418, 1236336798=595427418, 1313328519=529268816, 1561859852=330793010, 869939083=198475806, 635680347=198475806, 426551051=132317204, 2138915098=66158602, 338809723=66158602, 1509037246=66158602, 184418917=66158602}]
[622033868(TR: 8.73413, TS: 8.07289) -> {880680199=580068359042, 1689826712=260696908111, 1119091505=259727094767, 1998680479=259666481433, 55964929=727360008, 1720288815=545520006, 1236336798=545520006, 1313328519=484906672, 1561859852=303066670, 869939083=181840002, 635680347=181840002, 426551051=121226668, 2138915098=60613334, 338809723=60613334, 1509037246=60613334, 184418917=60613334}]
