[811816520(TR: 8.70899, TS: 7.98428) -> {880680199=1020024977314, 1689826712=458424180025, 1119091505=456718811145, 1998680479=456612225590, 55964929=1279026660, 1720288815=959269995, 1236336798=959269995, 1313328519=852684440, 1561859852=532927775, 869939083=319756665, 635680347=319756665, 426551051=213171110, 2138915098=106585555, 338809723=106585555, 1509037246=106585555, 184418917=106585555}]
[1911922748(TR: 8.70930, TS: 8.04670) -> {880680199=156335001672, 1689826712=70260772568, 1119091505=69999395288, 1998680479=69983059208, 55964929=196032960, 1720288815=147024720, 1236336798=147024720, 1313328519=130688640, 1561859852=81680400, 869939083=49008240, 635680347=49008240, 426551051=32672160, 2138915098=16336080, 338809723=16336080, 1509037246=16336080, 184418917=16336080}]
[879591252(TR: 8.71236, TS: 8.12197) -> {880680199=919282279122, 1689826712=413147921095, 1119091505=411610958055, 1998680479=411514897865, 55964929=1152722280, 1720288815=864541710, 1236336798=864541710, 1313328519=768481520, 1561859852=480300950, 869939083=288180570, 635680347=288180570, 426551051=192120380, 2138915098=96060190, 338809723=96060190, 1509037246=96060190, 184418917=96060190}]
[2085385259(TR: 8.71558, TS: 8.00539) -> {880680199=772796876496, 1689826712=347313815820, 1119091505=346021780108, 1998680479=345941027876, 55964929=969026784, 1720288815=726770088, 1236336798=726770088, 1313328519=646017856, 1561859852=403761160, 869939083=242256696, 635680347=242256696, 426551051=161504464, 2138915098=80752232, 338809723=80752232, 1509037246=80752232, 184418917=80752232}]
[1446489340(TR: 8.71561, TS: 8.06673) -> {880680199=625144387762, 1689826712=280955178713, 1119091505=279910003337, 1998680479=279844679876, 55964929=783881532, 1720288815=587911149, 1236336798=587911149, 1313328519=522587688, 1561859852=326617305, 869939083=195970383, 635680347=195970383, 426551051=130646922, 2138915098=65323461, 338809723=65323461, 1509037246=65323461, 184418917=65323461}]
[169808454(TR: 8.71670, TS: 8.08145) -> {880680199=156335001672, 1689826712=70260772568, 1119091505=69999395288, 1998680479=69983059208, 55964929=196032960, 1720288815=147024720, 1236336798=147024720, 1313328519=130688640, 1561859852=81680400, 869939083=49008240, 635680347=49008240, 426551051=32672160, 2138915098=16336080, 338809723=16336080, 1509037246=16336080, 184418917=16336080}]
[1440172942(TR: 8.71783, TS: 8.07205) -> {880680199=427431260916, 1689826712=192098067440, 1119091505=191383449152, 1998680479=191338785509, 55964929=535963716, 1720288815=401972787, 1236336798=401972787, 1313328519=357309144, 1561859852=223318215, 869939083=133990929, 635680347=133990929, 426551051=89327286, 2138915098=44663643, 338809723=44663643, 1509037246=44663643, 184418917=44663643}]
[1252364339(TR: 8.71834, TS: 8.07574) -> {880680199=1131875584726, 1689826712=508692586849, 1119091505=506800220305, 1998680479=506681947396, 55964929=1419274908, 1720288815=1064456181, 1236336798=1064456181, 1313328519=946183272, 1561859852=591364545, 869939083=354818727, 635680347=354818727, 426551051=236545818, 2138915098=118272909, 338809723=118272909, 1509037246=118272909, 184418917=118272909}]
[881803215(TR: 8.71845, TS: 8.07582) -> {880680199=156335001672, 1689826712=70260772568, 1119091505=69999395288, 1998680479=69983059208, 55964929=196032960, 1720288815=147024720, 1236336798=147024720, 1313328519=130688640, 1561859852=81680400, 869939083=49008240, 635680347=49008240, 426551051=32672160, 2138915098=16336080, 338809723=16336080, 1509037246=16336080, 184418917=16336080}]
[555648471(TR: 8.71921, TS: 8.00432) -> {880680199=713758553604, 1689826712=320780559338, 1119091505=319587234714, 1998680479=319512651925, 55964929=894993468, 1720288815=671245101, 1236336798=671245101, 1313328519=596662312, 1561859852=372913945, 869939083=223748367, 635680347=223748367, 426551051=149165578, 2138915098=74582789, 338809723=74582789, 1509037246=74582789, 184418917=74582789}]
[1407270544(TR: 8.71961, TS: 8.04998) -> {880680199=921685005254, 1689826712=414227810657, 1119091505=412686870065, 1998680479=412590561278, 55964929=1155705444, 1720288815=866779083, 1236336798=866779083, 1313328519=770470296, 1561859852=481543935, 869939083=288926361, 635680347=288926361, 426551051=192617574, 2138915098=96308787, 338809723=96308787, 1509037246=96308787, 184418917=96308787}]
