[1350893899(TR: 9.09446, TS: 8.46104) -> {880680199=983025930, 2087390487=25548122, 1689826712=105837, 289890178=105837, 597022555=105837}]
[123544634(TR: 9.09645, TS: 8.39359) -> {880680199=143410656, 2087390487=3727140, 1689826712=15441, 289890178=15441, 597022555=15441}]
[679502496(TR: 9.09664, TS: 8.41544) -> {880680199=143410656, 2087390487=3727140, 1689826712=15441, 289890178=15441, 597022555=15441}]
[998539718(TR: 9.09822, TS: 8.41712) -> {880680199=143410656, 2087390487=3727140, 1689826712=15441, 289890178=15441, 597022555=15441}]
[486076716(TR: 9.09831, TS: 8.41877) -> {880680199=1126436586, 2087390487=29275262, 1689826712=121278, 289890178=121278, 597022555=121278}]
[1687106721(TR: 9.09846, TS: 8.41699) -> {880680199=430231968, 2087390487=11181420, 1689826712=46323, 289890178=46323, 597022555=46323}]
[169718014(TR: 9.09934, TS: 8.48177) -> {880680199=143410656, 2087390487=3727140, 1689826712=15441, 289890178=15441, 597022555=15441}]
[555964031(TR: 9.10005, TS: 8.50036) -> {880680199=2547229628, 2087390487=66200633, 1689826712=274246, 289890178=274246, 597022555=274246}]
[2047455974(TR: 9.10050, TS: 8.48924) -> {880680199=983025930, 2087390487=25548122, 1689826712=105837, 289890178=105837, 597022555=105837}]
[1732160314(TR: 9.10091, TS: 8.42767) -> {880680199=430231968, 2087390487=11181420, 1689826712=46323, 289890178=46323, 597022555=46323}]
[12811619(TR: 9.10192, TS: 8.49037) -> {880680199=1056948624, 2087390487=27469330, 1689826712=113799, 289890178=113799, 597022555=113799}]
[996688810(TR: 9.10237, TS: 8.43876) -> {880680199=286821312, 2087390487=7454280, 1689826712=30882, 289890178=30882, 597022555=30882}]
[213997731(TR: 9.10282, TS: 8.49855) -> {880680199=961341520, 2087390487=24984570, 1689826712=103505, 289890178=103505, 597022555=103505}]
[506742138(TR: 9.10315, TS: 8.41021) -> {880680199=430231968, 2087390487=11181420, 1689826712=46323, 289890178=46323, 597022555=46323}]
[84351930(TR: 9.10426, TS: 8.45771) -> {880680199=2547229628, 2087390487=66200633, 1689826712=274246, 289890178=274246, 597022555=274246}]
[2081123747(TR: 9.10465, TS: 8.47687) -> {880680199=286821312, 2087390487=7454280, 1689826712=30882, 289890178=30882, 597022555=30882}]
[2047424193(TR: 9.10555, TS: 8.43183) -> {880680199=430231968, 2087390487=11181420, 1689826712=46323, 289890178=46323, 597022555=46323}]
[1177199471(TR: 9.10577, TS: 8.44928) -> {880680199=286821312, 2087390487=7454280, 1689826712=30882, 289890178=30882, 597022555=30882}]
[2068687579(TR: 9.10661, TS: 8.39291) -> {880680199=1269847242, 2087390487=33002402, 1689826712=136719, 289890178=136719, 597022555=136719}]
[1552725604(TR: 9.10709, TS: 8.40669) -> {880680199=286821312, 2087390487=7454280, 1689826712=30882, 289890178=30882, 597022555=30882}]
[1870670858(TR: 9.10726, TS: 8.47531) -> {880680199=143410656, 2087390487=3727140, 1689826712=15441, 289890178=15441, 597022555=15441}]
[2082655054(TR: 9.10746, TS: 8.42360) -> {880680199=286821312, 2087390487=7454280, 1689826712=30882, 289890178=30882, 597022555=30882}]
[1781513571(TR: 9.10798, TS: 8.46287) -> {880680199=143410656, 2087390487=3727140, 1689826712=15441, 289890178=15441, 597022555=15441}]
[1403587028(TR: 9.10816, TS: 8.44355) -> {880680199=430231968, 2087390487=11181420, 1689826712=46323, 289890178=46323, 597022555=46323}]
[1026006999(TR: 9.10822, TS: 8.44669) -> {880680199=143410656, 2087390487=3727140, 1689826712=15441, 289890178=15441, 597022555=15441}]
[1471503238(TR: 9.10825, TS: 8.37007) -> {880680199=143410656, 2087390487=3727140, 1689826712=15441, 289890178=15441, 597022555=15441}]
[1088823478(TR: 9.10900, TS: 8.39529) -> {880680199=143410656, 2087390487=3727140, 1689826712=15441, 289890178=15441, 597022555=15441}]
[1528456919(TR: 9.10949, TS: 8.48462) -> {880680199=143410656, 2087390487=3727140, 1689826712=15441, 289890178=15441, 597022555=15441}]
[1522701124(TR: 9.10965, TS: 8.43894) -> {880680199=983025930, 2087390487=25548122, 1689826712=105837, 289890178=105837, 597022555=105837}]
[668375793(TR: 9.10980, TS: 8.47684) -> {880680199=1413257898, 2087390487=36729542, 1689826712=152160, 289890178=152160, 597022555=152160}]
[1447357741(TR: 9.11007, TS: 8.52665) -> {880680199=143410656, 2087390487=3727140, 1689826712=15441, 289890178=15441, 597022555=15441}]
[1591743980(TR: 9.11024, TS: 8.45627) -> {880680199=1126436586, 2087390487=29275262, 1689826712=121278, 289890178=121278, 597022555=121278}]
[284616135(TR: 9.11028, TS: 8.39526) -> {880680199=3631363254, 2087390487=94376415, 1689826712=390954, 289890178=390954, 597022555=390954}]
[56943674(TR: 9.11049, TS: 8.49229) -> {880680199=1126436586, 2087390487=29275262, 1689826712=121278, 289890178=121278, 597022555=121278}]
[1916292350(TR: 9.11102, TS: 8.48930) -> {880680199=4908525764, 2087390487=127569027, 1689826712=528481, 289890178=528481, 597022555=528481}]
[749303840(TR: 9.11132, TS: 8.49021) -> {880680199=1966051860, 2087390487=51096244, 1689826712=211674, 289890178=211674, 597022555=211674}]
[190212271(TR: 9.11140, TS: 8.47652) -> {880680199=3631363254, 2087390487=94376415, 1689826712=390954, 289890178=390954, 597022555=390954}]
[792135883(TR: 9.11157, TS: 8.40807) -> {880680199=286821312, 2087390487=7454280, 1689826712=30882, 289890178=30882, 597022555=30882}]
[534314607(TR: 9.11197, TS: 8.43320) -> {880680199=2400387426, 2087390487=62384275, 1689826712=258426, 289890178=258426, 597022555=258426}]
[2019028428(TR: 9.11273, TS: 8.47225) -> {880680199=3386844902, 2087390487=88021615, 1689826712=364642, 289890178=364642, 597022555=364642}]
[1081930105(TR: 9.11292, TS: 8.44748) -> {880680199=3386844902, 2087390487=88021615, 1689826712=364642, 289890178=364642, 597022555=364642}]
[1461373165(TR: 9.11318, TS: 8.39356) -> {880680199=143410656, 2087390487=3727140, 1689826712=15441, 289890178=15441, 597022555=15441}]
[266960871(TR: 9.11324, TS: 8.40417) -> {880680199=286821312, 2087390487=7454280, 1689826712=30882, 289890178=30882, 597022555=30882}]
[1217907291(TR: 9.11326, TS: 8.37619) -> {880680199=143410656, 2087390487=3727140, 1689826712=15441, 289890178=15441, 597022555=15441}]
[1866927369(TR: 9.11352, TS: 8.44449) -> {880680199=1126436586, 2087390487=29275262, 1689826712=121278, 289890178=121278, 597022555=121278}]
[1847328172(TR: 9.11431, TS: 8.41880) -> {880680199=1153177434, 2087390487=29970231, 1689826712=124155, 289890178=124155, 597022555=124155}]
[709468623(TR: 9.11446, TS: 8.44794) -> {880680199=1413257898, 2087390487=36729542, 1689826712=152160, 289890178=152160, 597022555=152160}]
[1551528911(TR: 9.11448, TS: 8.39940) -> {880680199=143410656, 2087390487=3727140, 1689826712=15441, 289890178=15441, 597022555=15441}]
[184680972(TR: 9.11476, TS: 8.46961) -> {880680199=1849382052, 2087390487=48064073, 1689826712=199110, 289890178=199110, 597022555=199110}]
[977631325(TR: 9.11491, TS: 8.45699) -> {880680199=143410656, 2087390487=3727140, 1689826712=15441, 289890178=15441, 597022555=15441}]
[1566957827(TR: 9.11508, TS: 8.42969) -> {880680199=143410656, 2087390487=3727140, 1689826712=15441, 289890178=15441, 597022555=15441}]
[1385039211(TR: 9.11508, TS: 8.42803) -> {880680199=430231968, 2087390487=11181420, 1689826712=46323, 289890178=46323, 597022555=46323}]
[1225228116(TR: 9.11534, TS: 8.53488) -> {880680199=143410656, 2087390487=3727140, 1689826712=15441, 289890178=15441, 597022555=15441}]
[1485926841(TR: 9.11541, TS: 8.42768) -> {880680199=286821312, 2087390487=7454280, 1689826712=30882, 289890178=30882, 597022555=30882}]
[714014289(TR: 9.11546, TS: 8.43441) -> {880680199=1126436586, 2087390487=29275262, 1689826712=121278, 289890178=121278, 597022555=121278}]
[134812470(TR: 9.11577, TS: 8.46887) -> {880680199=983025930, 2087390487=25548122, 1689826712=105837, 289890178=105837, 597022555=105837}]
[2047221948(TR: 9.11578, TS: 8.46828) -> {880680199=2252873172, 2087390487=58550524, 1689826712=242556, 289890178=242556, 597022555=242556}]
[692685564(TR: 9.11602, TS: 8.49541) -> {880680199=4100233264, 2087390487=106562021, 1689826712=441440, 289890178=441440, 597022555=441440}]
[1961395698(TR: 9.11602, TS: 8.51806) -> {880680199=143410656, 2087390487=3727140, 1689826712=15441, 289890178=15441, 597022555=15441}]
[884517114(TR: 9.11653, TS: 8.48142) -> {880680199=2543798082, 2087390487=66111415, 1689826712=273867, 289890178=273867, 597022555=273867}]
[2146462993(TR: 9.11664, TS: 8.44850) -> {880680199=2400387426, 2087390487=62384275, 1689826712=258426, 289890178=258426, 597022555=258426}]
[445322873(TR: 9.11681, TS: 8.55584) -> {880680199=143410656, 2087390487=3727140, 1689826712=15441, 289890178=15441, 597022555=15441}]
[721209295(TR: 9.11693, TS: 8.41513) -> {880680199=812660384, 2087390487=21120460, 1689826712=87499, 289890178=87499, 597022555=87499}]
[1542608146(TR: 9.11696, TS: 8.38795) -> {880680199=286821312, 2087390487=7454280, 1689826712=30882, 289890178=30882, 597022555=30882}]
[664150936(TR: 9.11703, TS: 8.40303) -> {880680199=143410656, 2087390487=3727140, 1689826712=15441, 289890178=15441, 597022555=15441}]
[1710019021(TR: 9.11705, TS: 8.42435) -> {880680199=1126436586, 2087390487=29275262, 1689826712=121278, 289890178=121278, 597022555=121278}]
[694333440(TR: 9.11711, TS: 8.41865) -> {880680199=143410656, 2087390487=3727140, 1689826712=15441, 289890178=15441, 597022555=15441}]
[1626422011(TR: 9.11721, TS: 8.42265) -> {880680199=286821312, 2087390487=7454280, 1689826712=30882, 289890178=30882, 597022555=30882}]
[1986879390(TR: 9.11747, TS: 8.41446) -> {880680199=983025930, 2087390487=25548122, 1689826712=105837, 289890178=105837, 597022555=105837}]
[1972144679(TR: 9.11753, TS: 8.42318) -> {880680199=1056948624, 2087390487=27469330, 1689826712=113799, 289890178=113799, 597022555=113799}]
[1238550054(TR: 9.11755, TS: 8.41155) -> {880680199=1126436586, 2087390487=29275262, 1689826712=121278, 289890178=121278, 597022555=121278}]
[538774277(TR: 9.11765, TS: 8.35590) -> {880680199=3487952598, 2087390487=90649275, 1689826712=375513, 289890178=375513, 597022555=375513}]
[1016078647(TR: 9.11766, TS: 8.44908) -> {880680199=1849382052, 2087390487=48064073, 1689826712=199110, 289890178=199110, 597022555=199110}]
[769415472(TR: 9.11766, TS: 8.39227) -> {880680199=143410656, 2087390487=3727140, 1689826712=15441, 289890178=15441, 597022555=15441}]
[1927301467(TR: 9.11795, TS: 8.47445) -> {880680199=286821312, 2087390487=7454280, 1689826712=30882, 289890178=30882, 597022555=30882}]
[988623137(TR: 9.11833, TS: 8.42121) -> {880680199=286821312, 2087390487=7454280, 1689826712=30882, 289890178=30882, 597022555=30882}]
[122234578(TR: 9.11836, TS: 8.42124) -> {880680199=143410656, 2087390487=3727140, 1689826712=15441, 289890178=15441, 597022555=15441}]
[1217657554(TR: 9.11836, TS: 8.42124) -> {880680199=143410656, 2087390487=3727140, 1689826712=15441, 289890178=15441, 597022555=15441}]
[952748042(TR: 9.11848, TS: 8.47609) -> {880680199=3631143378, 2087390487=94370796, 1689826712=390954, 289890178=390954, 597022555=390954}]
[1803452939(TR: 9.11848, TS: 8.43868) -> {880680199=817930864, 2087390487=21257430, 1689826712=88064, 289890178=88064, 597022555=88064}]
[634340864(TR: 9.11869, TS: 8.43236) -> {880680199=1966051860, 2087390487=51096244, 1689826712=211674, 289890178=211674, 597022555=211674}]
[1918729473(TR: 9.11874, TS: 8.39827) -> {880680199=334624864, 2087390487=8696660, 1689826712=36029, 289890178=36029, 597022555=36029}]
[69362392(TR: 9.11876, TS: 8.43169) -> {880680199=1070075098, 2087390487=27810460, 1689826712=115208, 289890178=115208, 597022555=115208}]
[466863757(TR: 9.11883, TS: 8.41423) -> {880680199=143410656, 2087390487=3727140, 1689826712=15441, 289890178=15441, 597022555=15441}]
[1156807857(TR: 9.11884, TS: 8.46701) -> {880680199=2819652198, 2087390487=73280667, 1689826712=303570, 289890178=303570, 597022555=303570}]
[1574937691(TR: 9.11885, TS: 8.46954) -> {880680199=2403818972, 2087390487=62473493, 1689826712=258805, 289890178=258805, 597022555=258805}]
[1249655194(TR: 9.11885, TS: 8.42133) -> {880680199=430231968, 2087390487=11181420, 1689826712=46323, 289890178=46323, 597022555=46323}]
[1327393270(TR: 9.11891, TS: 8.44858) -> {880680199=3487952598, 2087390487=90649275, 1689826712=375513, 289890178=375513, 597022555=375513}]
[274170448(TR: 9.11894, TS: 8.49089) -> {880680199=143410656, 2087390487=3727140, 1689826712=15441, 289890178=15441, 597022555=15441}]
