[38566654(TR: 11.04785, TS: 10.72830) -> {880680199=312, 2087390487=8}]
[108355716(TR: 11.04945, TS: 10.61832) -> {880680199=312, 2087390487=8}]
[33862562(TR: 11.05153, TS: 10.72193) -> {880680199=468, 2087390487=12}]
[421954085(TR: 11.06040, TS: 10.46590) -> {880680199=414, 2087390487=11}]
[2019328117(TR: 11.06452, TS: 10.73718) -> {880680199=702, 2087390487=18}]
[1434500794(TR: 11.07721, TS: 10.74057) -> {880680199=312, 2087390487=8}]
[1916706315(TR: 11.07889, TS: 10.73090) -> {880680199=312, 2087390487=8}]
[1604591043(TR: 11.08068, TS: 10.76614) -> {880680199=960, 2087390487=25}]
[1130848618(TR: 11.08184, TS: 10.69163) -> {880680199=624, 2087390487=16}]
[331506386(TR: 11.08313, TS: 10.71149) -> {880680199=960, 2087390487=25}]
[277684062(TR: 11.08363, TS: 10.66698) -> {880680199=312, 2087390487=8}]
[353003623(TR: 11.08401, TS: 10.66770) -> {880680199=624, 2087390487=16}]
[1782523136(TR: 11.08424, TS: 10.69401) -> {880680199=468, 2087390487=12}]
[313226524(TR: 11.08503, TS: 10.64528) -> {880680199=312, 2087390487=8}]
[310329705(TR: 11.08518, TS: 10.66924) -> {880680199=624, 2087390487=16}]
[1416645137(TR: 11.08612, TS: 10.67545) -> {880680199=312, 2087390487=8}]
[1207198394(TR: 11.08669, TS: 10.68784) -> {880680199=882, 2087390487=23}]
[239008973(TR: 11.08677, TS: 10.66885) -> {880680199=780, 2087390487=20}]
[1713541226(TR: 11.08739, TS: 10.70536) -> {880680199=624, 2087390487=16}]
[810839677(TR: 11.08774, TS: 10.64840) -> {880680199=156, 2087390487=4}]
[1414605695(TR: 11.08819, TS: 10.65240) -> {880680199=312, 2087390487=8}]
[770731436(TR: 11.08821, TS: 10.72565) -> {880680199=312, 2087390487=8}]
[1604520376(TR: 11.08840, TS: 10.70258) -> {880680199=624, 2087390487=16}]
[1285010359(TR: 11.08901, TS: 10.69099) -> {880680199=1194, 2087390487=31}]
[289436553(TR: 11.08914, TS: 10.61964) -> {880680199=156, 2087390487=4}]
[1064558848(TR: 11.08935, TS: 10.67530) -> {880680199=312, 2087390487=8}]
[2019217823(TR: 11.08971, TS: 10.70626) -> {880680199=624, 2087390487=16}]
[153214760(TR: 11.09009, TS: 10.71910) -> {880680199=312, 2087390487=8}]
[468662718(TR: 11.09040, TS: 10.71084) -> {880680199=312, 2087390487=8}]
[1001693218(TR: 11.09042, TS: 10.71825) -> {880680199=624, 2087390487=16}]
[365713634(TR: 11.09047, TS: 10.77904) -> {880680199=1062, 2087390487=28}]
[303238636(TR: 11.09128, TS: 10.69487) -> {880680199=312, 2087390487=8}]
[1884550361(TR: 11.09157, TS: 10.71959) -> {880680199=1062, 2087390487=28}]
[1853419329(TR: 11.09298, TS: 10.77396) -> {880680199=468, 2087390487=12}]
[428122404(TR: 11.09324, TS: 10.63706) -> {880680199=78, 2087390487=2}]
[334668693(TR: 11.09332, TS: 10.71011) -> {880680199=702, 2087390487=18}]
[2087221262(TR: 11.09339, TS: 10.72428) -> {880680199=1194, 2087390487=31}]
[1438876197(TR: 11.09369, TS: 10.85030) -> {880680199=312, 2087390487=8}]
[1777501240(TR: 11.09420, TS: 10.77227) -> {880680199=546, 2087390487=14}]
[1864006808(TR: 11.09599, TS: 10.60380) -> {880680199=156, 2087390487=4}]
[1343078781(TR: 11.09670, TS: 10.64442) -> {880680199=156, 2087390487=4}]
[429306867(TR: 11.09723, TS: 10.72271) -> {880680199=1500, 2087390487=40}]
[1681401789(TR: 11.09815, TS: 10.66097) -> {880680199=390, 2087390487=10}]
[1492805918(TR: 11.09824, TS: 10.70782) -> {880680199=312, 2087390487=8}]
[1724009813(TR: 11.09895, TS: 10.74400) -> {880680199=936, 2087390487=24}]
[1248289621(TR: 11.09967, TS: 10.72978) -> {880680199=390, 2087390487=10}]
[1875357803(TR: 11.09970, TS: 10.61134) -> {880680199=468, 2087390487=12}]
[1694406164(TR: 11.09998, TS: 10.74049) -> {880680199=804, 2087390487=21}]
[270714683(TR: 11.10021, TS: 10.66721) -> {880680199=390, 2087390487=10}]
[1638818721(TR: 11.10035, TS: 10.66195) -> {880680199=234, 2087390487=6}]
[867746583(TR: 11.10037, TS: 10.73018) -> {880680199=390, 2087390487=10}]
[602324290(TR: 11.10063, TS: 10.75039) -> {880680199=936, 2087390487=24}]
[628866330(TR: 11.10111, TS: 10.71360) -> {880680199=312, 2087390487=8}]
[937062783(TR: 11.10152, TS: 10.75832) -> {880680199=624, 2087390487=16}]
