[658831622(TR: 7.57767, TS: 6.83027) -> {880680199=3286230743090491584, 2087390487=85406695701677488, 1689826712=353801560319952, 289890178=353801560319952, 597022555=353801560319952}]
[425976308(TR: 7.58438, TS: 6.85022) -> {880680199=3286230743090491584, 2087390487=85406695701677488, 1689826712=353801560319952, 289890178=353801560319952, 597022555=353801560319952}]
[1417715519(TR: 7.60133, TS: 6.84839) -> {880680199=8395637543394121680, 2087390487=218196382709209207, 1689826712=903889560692187, 289890178=903889560692187, 597022555=903889560692187}]
[1898499183(TR: 7.60937, TS: 6.82278) -> {880680199=6593043637315389972, 2087390487=171348306221035870, 1689826712=709819032347982, 289890178=709819032347982, 597022555=709819032347982}]
[320914275(TR: 7.61098, TS: 6.84224) -> {880680199=7414197873643515880, 2087390487=192689494795100960, 1689826712=798225986326160, 289890178=798225986326160, 597022555=798225986326160}]
[330077384(TR: 7.61361, TS: 6.82365) -> {880680199=6612770706531116420, 2087390487=171860998094885175, 1689826712=711942884386915, 289890178=711942884386915, 597022555=711942884386915}]
[1132828901(TR: 7.61666, TS: 6.82612) -> {880680199=6593043637315389972, 2087390487=171348306221035870, 1689826712=709819032347982, 289890178=709819032347982, 597022555=709819032347982}]
[1954119502(TR: 7.62104, TS: 6.86825) -> {880680199=621414664474193120, 2087390487=16150105486323323, 1689826712=66902629512463, 289890178=66902629512463, 597022555=66902629512463}]
[1641517433(TR: 7.62460, TS: 6.89196) -> {880680199=10173055776200532466, 2087390487=264390162151857880, 1689826712=1095249630415946, 289890178=1095249630415946, 597022555=1095249630415946}]
[371872607(TR: 7.62663, TS: 6.87573) -> {880680199=1242829328948386240, 2087390487=32300210972646646, 1689826712=133805259024926, 289890178=133805259024926, 597022555=133805259024926}]
[2038932431(TR: 7.62711, TS: 6.92108) -> {880680199=801427167112399460, 2087390487=20828496700215785, 1689826712=86283101939245, 289890178=86283101939245, 597022555=86283101939245}]
[1186672830(TR: 7.62723, TS: 6.89945) -> {880680199=621414664474193120, 2087390487=16150105486323323, 1689826712=66902629512463, 289890178=66902629512463, 597022555=66902629512463}]
[465190217(TR: 7.62758, TS: 6.90138) -> {880680199=621414664474193120, 2087390487=16150105486323323, 1689826712=66902629512463, 289890178=66902629512463, 597022555=66902629512463}]
[1598957002(TR: 7.62764, TS: 6.88068) -> {880680199=3967681697130544404, 2087390487=103117099753380315, 1689826712=427167805618359, 289890178=427167805618359, 597022555=427167805618359}]
[454257719(TR: 7.62848, TS: 6.89065) -> {880680199=3326539963440624836, 2087390487=86454302393207687, 1689826712=358141324066963, 289890178=358141324066963, 597022555=358141324066963}]
[78807339(TR: 7.62869, TS: 6.88274) -> {880680199=4127967130553024296, 2087390487=107282799093423472, 1689826712=444424426006208, 289890178=444424426006208, 597022555=444424426006208}]
[1311286401(TR: 7.62944, TS: 6.85702) -> {880680199=3506552466078831176, 2087390487=91132693607100149, 1689826712=377521796493745, 289890178=377521796493745, 597022555=377521796493745}]
[1617340667(TR: 7.62972, TS: 6.91312) -> {880680199=6151641475479403192, 2087390487=159876591948605009, 1689826712=662296875262301, 289890178=662296875262301, 597022555=662296875262301}]
