[1460953294(TR: 9.24998, TS: 8.67279) -> {880680199=47803552, 2087390487=1242380, 1689826712=5147, 289890178=5147, 597022555=5147}]
[866496682(TR: 9.25289, TS: 8.74028) -> {880680199=47803552, 2087390487=1242380, 1689826712=5147, 289890178=5147, 597022555=5147}]
[706148705(TR: 9.26026, TS: 8.69917) -> {880680199=47803552, 2087390487=1242380, 1689826712=5147, 289890178=5147, 597022555=5147}]
[1922455410(TR: 9.26314, TS: 8.70534) -> {880680199=47803552, 2087390487=1242380, 1689826712=5147, 289890178=5147, 597022555=5147}]
[1186395083(TR: 9.26929, TS: 8.61938) -> {880680199=47803552, 2087390487=1242380, 1689826712=5147, 289890178=5147, 597022555=5147}]
[852556227(TR: 9.27613, TS: 8.72123) -> {880680199=162372358, 2087390487=4219932, 1689826712=17480, 289890178=17480, 597022555=17480}]
[745422803(TR: 9.31348, TS: 8.76565) -> {880680199=170203306, 2087390487=4423452, 1689826712=18323, 289890178=18323, 597022555=18323}]
[833488590(TR: 9.31445, TS: 8.88332) -> {880680199=47803552, 2087390487=1242380, 1689826712=5147, 289890178=5147, 597022555=5147}]
[1081578395(TR: 9.31753, TS: 8.80194) -> {880680199=238933642, 2087390487=6209720, 1689826712=25727, 289890178=25727, 597022555=25727}]
[1977377975(TR: 9.33157, TS: 8.81737) -> {880680199=174884390, 2087390487=4545111, 1689826712=18826, 289890178=18826, 597022555=18826}]
[680611192(TR: 9.33272, TS: 8.81549) -> {880680199=223711158, 2087390487=5814086, 1689826712=24084, 289890178=24084, 597022555=24084}]
[1774757586(TR: 9.35601, TS: 8.55889) -> {880680199=47803552, 2087390487=1242380, 1689826712=5147, 289890178=5147, 597022555=5147}]
[366943035(TR: 9.37362, TS: 8.87493) -> {880680199=91543164, 2087390487=2379136, 1689826712=9855, 289890178=9855, 597022555=9855}]
[53492971(TR: 9.40241, TS: 8.96952) -> {880680199=91409256, 2087390487=2375654, 1689826712=9840, 289890178=9840, 597022555=9840}]
[560483192(TR: 9.40310, TS: 8.97379) -> {880680199=91409256, 2087390487=2375654, 1689826712=9840, 289890178=9840, 597022555=9840}]
[221943729(TR: 9.40483, TS: 8.97725) -> {880680199=91409256, 2087390487=2375654, 1689826712=9840, 289890178=9840, 597022555=9840}]
[1624331246(TR: 9.40778, TS: 8.96103) -> {880680199=153117758, 2087390487=3979410, 1689826712=16483, 289890178=16483, 597022555=16483}]
