[1747630418(TR: 10.52184, TS: 10.05657) -> {880680199=546, 2087390487=14}]
[1587388169(TR: 10.52655, TS: 10.03603) -> {880680199=546, 2087390487=14}]
[440773872(TR: 10.53039, TS: 10.06331) -> {880680199=546, 2087390487=14}]
[841950686(TR: 10.54427, TS: 10.14025) -> {880680199=546, 2087390487=14}]
[267578080(TR: 10.54878, TS: 10.06217) -> {880680199=546, 2087390487=14}]
[1025857984(TR: 10.55090, TS: 10.04678) -> {880680199=546, 2087390487=14}]
[794154995(TR: 10.55094, TS: 10.04677) -> {880680199=546, 2087390487=14}]
[170934456(TR: 10.55320, TS: 10.04723) -> {880680199=2730, 2087390487=70}]
[1098548725(TR: 10.55508, TS: 10.11739) -> {880680199=546, 2087390487=14}]
[1497879248(TR: 10.55607, TS: 10.05756) -> {880680199=1092, 2087390487=28}]
[1312516961(TR: 10.55644, TS: 10.05239) -> {880680199=1092, 2087390487=28}]
[1174849438(TR: 10.55690, TS: 10.14450) -> {880680199=546, 2087390487=14}]
[1397139334(TR: 10.55840, TS: 10.11423) -> {880680199=3042, 2087390487=78}]
[888159852(TR: 10.55989, TS: 10.04252) -> {880680199=546, 2087390487=14}]
[562375664(TR: 10.56080, TS: 10.14396) -> {880680199=546, 2087390487=14}]
[1364144745(TR: 10.56213, TS: 10.13896) -> {880680199=546, 2087390487=14}]
[936629585(TR: 10.56283, TS: 10.13372) -> {880680199=546, 2087390487=14}]
[48602777(TR: 10.56300, TS: 10.15390) -> {880680199=546, 2087390487=14}]
[179830686(TR: 10.56384, TS: 10.07409) -> {880680199=546, 2087390487=14}]
[574839003(TR: 10.56498, TS: 10.11305) -> {880680199=1092, 2087390487=28}]
[185825439(TR: 10.56529, TS: 10.06794) -> {880680199=4884, 2087390487=126}]
[632045106(TR: 10.56538, TS: 10.03727) -> {880680199=1092, 2087390487=28}]
[273837590(TR: 10.56587, TS: 10.05090) -> {880680199=4884, 2087390487=126}]
[686778695(TR: 10.56594, TS: 10.02950) -> {880680199=1092, 2087390487=28}]
[950549317(TR: 10.56786, TS: 10.07476) -> {880680199=1092, 2087390487=28}]
[2083643340(TR: 10.56803, TS: 10.07925) -> {880680199=546, 2087390487=14}]
[2140155010(TR: 10.56838, TS: 10.17378) -> {880680199=546, 2087390487=14}]
[744933222(TR: 10.56888, TS: 10.08291) -> {880680199=546, 2087390487=14}]
[1441641404(TR: 10.57042, TS: 10.17194) -> {880680199=1092, 2087390487=28}]
[667994482(TR: 10.57229, TS: 10.03414) -> {880680199=2730, 2087390487=70}]
[1499075894(TR: 10.57307, TS: 10.15142) -> {880680199=1092, 2087390487=28}]
[1134404748(TR: 10.57308, TS: 10.15469) -> {880680199=546, 2087390487=14}]
[2077593360(TR: 10.57321, TS: 10.01099) -> {880680199=1638, 2087390487=42}]
[1517240897(TR: 10.57341, TS: 10.10205) -> {880680199=1092, 2087390487=28}]
[1402281887(TR: 10.57364, TS: 10.10040) -> {880680199=546, 2087390487=14}]
[2105698469(TR: 10.57377, TS: 10.11288) -> {880680199=1092, 2087390487=28}]
[720950538(TR: 10.57415, TS: 10.07943) -> {880680199=7404, 2087390487=191}]
[178644830(TR: 10.57425, TS: 10.08456) -> {880680199=1092, 2087390487=28}]
[1899456626(TR: 10.57470, TS: 10.05600) -> {880680199=546, 2087390487=14}]
[522121649(TR: 10.57509, TS: 10.07509) -> {880680199=546, 2087390487=14}]
[1940006877(TR: 10.57530, TS: 10.11823) -> {880680199=1092, 2087390487=28}]
[1444458976(TR: 10.57560, TS: 10.17977) -> {880680199=5430, 2087390487=140}]
[472262569(TR: 10.57641, TS: 10.07517) -> {880680199=1638, 2087390487=42}]
[1952308965(TR: 10.57650, TS: 10.13666) -> {880680199=4290, 2087390487=110}]
[371426172(TR: 10.57687, TS: 10.14941) -> {880680199=5484, 2087390487=141}]
[94877673(TR: 10.57701, TS: 10.17619) -> {880680199=2676, 2087390487=69}]
[672256923(TR: 10.57783, TS: 10.01188) -> {880680199=546, 2087390487=14}]
[841058954(TR: 10.57787, TS: 10.14471) -> {880680199=4884, 2087390487=126}]
[949209041(TR: 10.57810, TS: 10.14792) -> {880680199=546, 2087390487=14}]
[3352533(TR: 10.57846, TS: 10.08552) -> {880680199=1092, 2087390487=28}]
[639152451(TR: 10.57846, TS: 10.14004) -> {880680199=3198, 2087390487=82}]
[416488144(TR: 10.57872, TS: 10.19488) -> {880680199=1092, 2087390487=28}]
[1054403412(TR: 10.57873, TS: 10.12678) -> {880680199=546, 2087390487=14}]
[667709141(TR: 10.57875, TS: 10.10358) -> {880680199=546, 2087390487=14}]
[1153257926(TR: 10.57881, TS: 10.09250) -> {880680199=2730, 2087390487=70}]
[1152964123(TR: 10.57888, TS: 10.14183) -> {880680199=1092, 2087390487=28}]
[1036191635(TR: 10.57889, TS: 10.11329) -> {880680199=1092, 2087390487=28}]
[2034072632(TR: 10.57929, TS: 10.17215) -> {880680199=546, 2087390487=14}]
[1461723576(TR: 10.57960, TS: 10.11265) -> {880680199=1092, 2087390487=28}]
[1428827465(TR: 10.57990, TS: 10.11163) -> {880680199=1638, 2087390487=42}]
[1894795232(TR: 10.58004, TS: 10.09069) -> {880680199=3822, 2087390487=98}]
[1656629626(TR: 10.58045, TS: 10.11476) -> {880680199=1638, 2087390487=42}]
[885389684(TR: 10.58151, TS: 10.10784) -> {880680199=546, 2087390487=14}]
[813812416(TR: 10.58164, TS: 10.14426) -> {880680199=1638, 2087390487=42}]
[1119638647(TR: 10.58192, TS: 10.01538) -> {880680199=1638, 2087390487=42}]
[1364873379(TR: 10.58198, TS: 10.14327) -> {880680199=2184, 2087390487=56}]
[1255083429(TR: 10.58208, TS: 10.12879) -> {880680199=1638, 2087390487=42}]
[1957038582(TR: 10.58214, TS: 10.11364) -> {880680199=3276, 2087390487=84}]
[1410987257(TR: 10.58230, TS: 10.05940) -> {880680199=546, 2087390487=14}]
[1464170897(TR: 10.58263, TS: 10.14417) -> {880680199=1638, 2087390487=42}]
[1700132089(TR: 10.58273, TS: 10.16622) -> {880680199=1092, 2087390487=28}]
[569948188(TR: 10.58308, TS: 10.13785) -> {880680199=546, 2087390487=14}]
[979185382(TR: 10.58311, TS: 10.15586) -> {880680199=2262, 2087390487=58}]
[1185432013(TR: 10.58343, TS: 10.10352) -> {880680199=2130, 2087390487=55}]
[202414045(TR: 10.58354, TS: 10.14658) -> {880680199=2676, 2087390487=69}]
[1749870107(TR: 10.58354, TS: 10.14538) -> {880680199=3588, 2087390487=92}]
[993382378(TR: 10.58362, TS: 10.14854) -> {880680199=1092, 2087390487=28}]
[1058494312(TR: 10.58382, TS: 10.14702) -> {880680199=3042, 2087390487=78}]
[934379816(TR: 10.58396, TS: 10.08885) -> {880680199=1092, 2087390487=28}]
[943900155(TR: 10.58405, TS: 10.16655) -> {880680199=546, 2087390487=14}]
[756877190(TR: 10.58427, TS: 10.09332) -> {880680199=4884, 2087390487=126}]
[674539866(TR: 10.58429, TS: 10.16466) -> {880680199=2730, 2087390487=70}]
[322426293(TR: 10.58445, TS: 10.21659) -> {880680199=2262, 2087390487=58}]
[1039447861(TR: 10.58507, TS: 10.15658) -> {880680199=1092, 2087390487=28}]
[2022745658(TR: 10.58518, TS: 10.15419) -> {880680199=1638, 2087390487=42}]
[1969466891(TR: 10.58521, TS: 10.13878) -> {880680199=1092, 2087390487=28}]
[1490311023(TR: 10.58539, TS: 10.05642) -> {880680199=7286, 2087390487=190, 1689826712=1, 289890178=1, 597022555=1}]
[1073815135(TR: 10.58541, TS: 10.17181) -> {880680199=546, 2087390487=14}]
[1029554451(TR: 10.58544, TS: 10.09011) -> {880680199=1638, 2087390487=42}]
[1436955461(TR: 10.58547, TS: 10.14515) -> {880680199=3432, 2087390487=88}]
[800291249(TR: 10.58549, TS: 10.14551) -> {880680199=7380, 2087390487=190}]
[1728604670(TR: 10.58556, TS: 10.06523) -> {880680199=1638, 2087390487=42}]
[873359701(TR: 10.58592, TS: 10.08723) -> {880680199=1092, 2087390487=28}]
[1347831946(TR: 10.58606, TS: 10.11689) -> {880680199=1638, 2087390487=42}]
[1687997888(TR: 10.58616, TS: 10.19766) -> {880680199=1092, 2087390487=28}]
[1090457396(TR: 10.58677, TS: 10.15476) -> {880680199=1638, 2087390487=42}]
[133993151(TR: 10.58677, TS: 10.01894) -> {880680199=546, 2087390487=14}]
[1695320274(TR: 10.58716, TS: 10.11554) -> {880680199=2130, 2087390487=55}]
[1744616318(TR: 10.58726, TS: 10.14386) -> {880680199=1092, 2087390487=28}]
[1598201370(TR: 10.58742, TS: 10.10422) -> {880680199=1638, 2087390487=42}]
[1011389991(TR: 10.58746, TS: 10.19401) -> {880680199=546, 2087390487=14}]
[1023656804(TR: 10.58759, TS: 10.14553) -> {880680199=7098, 2087390487=182}]
[1067886833(TR: 10.58786, TS: 10.10426) -> {880680199=1092, 2087390487=28}]
[1952400209(TR: 10.58789, TS: 10.10333) -> {880680199=1092, 2087390487=28}]
