[1573803598(TR: 10.87138, TS: 10.47875) -> {880680199=624, 2087390487=16}]
[94310080(TR: 10.90512, TS: 10.54400) -> {880680199=624, 2087390487=16}]
[1408559275(TR: 10.91676, TS: 10.48772) -> {880680199=624, 2087390487=16}]
[375873619(TR: 10.91690, TS: 10.52177) -> {880680199=624, 2087390487=16}]
[188549681(TR: 10.91726, TS: 10.56279) -> {880680199=546, 2087390487=14}]
[968108279(TR: 10.91835, TS: 10.49345) -> {880680199=546, 2087390487=14}]
[1142999055(TR: 10.91957, TS: 10.56226) -> {880680199=1092, 2087390487=28}]
[820363664(TR: 10.91992, TS: 10.56188) -> {880680199=1482, 2087390487=38}]
[489511463(TR: 10.92111, TS: 10.59385) -> {880680199=546, 2087390487=14}]
[88484581(TR: 10.92271, TS: 10.56939) -> {880680199=2052, 2087390487=53}]
[1197800178(TR: 10.92423, TS: 10.54427) -> {880680199=624, 2087390487=16}]
[1502829263(TR: 10.92834, TS: 10.52832) -> {880680199=1092, 2087390487=28}]
[781766584(TR: 10.92893, TS: 10.56562) -> {880680199=1248, 2087390487=32}]
[448645516(TR: 10.92927, TS: 10.52446) -> {880680199=2348, 2087390487=63, 1689826712=1, 289890178=1, 597022555=1}]
[2054030147(TR: 10.92948, TS: 10.53527) -> {880680199=1170, 2087390487=30}]
[971537379(TR: 10.92956, TS: 10.54564) -> {880680199=624, 2087390487=16}]
[1365612137(TR: 10.93025, TS: 10.55143) -> {880680199=624, 2087390487=16}]
[635487328(TR: 10.93340, TS: 10.47836) -> {880680199=624, 2087390487=16}]
[790540164(TR: 10.93346, TS: 10.57506) -> {880680199=546, 2087390487=14}]
[1431564007(TR: 10.93453, TS: 10.53103) -> {880680199=546, 2087390487=14}]
[687406330(TR: 10.93464, TS: 10.55643) -> {880680199=1506, 2087390487=39}]
[186183233(TR: 10.93480, TS: 10.67003) -> {880680199=1740, 2087390487=45}]
[1361056297(TR: 10.93510, TS: 10.57112) -> {880680199=2208, 2087390487=57}]
[458160700(TR: 10.93523, TS: 10.51814) -> {880680199=2622, 2087390487=68}]
[1950276227(TR: 10.93630, TS: 10.55540) -> {880680199=936, 2087390487=24}]
[941115555(TR: 10.93641, TS: 10.66425) -> {880680199=1248, 2087390487=32}]
[1769518291(TR: 10.93664, TS: 10.48777) -> {880680199=546, 2087390487=14}]
[84622554(TR: 10.93733, TS: 10.67927) -> {880680199=624, 2087390487=16}]
[132318266(TR: 10.93815, TS: 10.60032) -> {880680199=1506, 2087390487=39}]
[2110003509(TR: 10.93832, TS: 10.56111) -> {880680199=624, 2087390487=16}]
[1370944626(TR: 10.93846, TS: 10.59518) -> {880680199=1856, 2087390487=50, 1689826712=1, 289890178=1, 597022555=1}]
[227016562(TR: 10.93927, TS: 10.54813) -> {880680199=624, 2087390487=16}]
[316340268(TR: 10.93986, TS: 10.57069) -> {880680199=1560, 2087390487=40}]
[1326073587(TR: 10.94071, TS: 10.55969) -> {880680199=2262, 2087390487=58}]
[704196100(TR: 10.94169, TS: 10.56804) -> {880680199=2442, 2087390487=63}]
[456603686(TR: 10.94186, TS: 10.57505) -> {880680199=2972, 2087390487=79, 1689826712=1, 289890178=1, 597022555=1}]
[1592371444(TR: 10.94189, TS: 10.68252) -> {880680199=936, 2087390487=24}]
[1128873988(TR: 10.94191, TS: 10.50667) -> {880680199=858, 2087390487=22}]
[589356903(TR: 10.94222, TS: 10.57840) -> {880680199=2348, 2087390487=63, 1689826712=1, 289890178=1, 597022555=1}]
[32777517(TR: 10.94245, TS: 10.55684) -> {880680199=546, 2087390487=14}]
[306807791(TR: 10.94280, TS: 10.55891) -> {880680199=2052, 2087390487=53}]
[462006466(TR: 10.94289, TS: 10.48126) -> {880680199=546, 2087390487=14}]
[1048020787(TR: 10.94423, TS: 10.57537) -> {880680199=3932, 2087390487=104, 1689826712=1, 289890178=1, 597022555=1}]
[503971997(TR: 10.94517, TS: 10.55111) -> {880680199=1662, 2087390487=43}]
[1073917512(TR: 10.94565, TS: 10.65684) -> {880680199=546, 2087390487=14}]
[370921778(TR: 10.94583, TS: 10.57973) -> {880680199=2348, 2087390487=63, 1689826712=1, 289890178=1, 597022555=1}]
[341283549(TR: 10.94611, TS: 10.60613) -> {880680199=2076, 2087390487=54}]
[1511482914(TR: 10.94643, TS: 10.65163) -> {880680199=2418, 2087390487=62}]
[254993350(TR: 10.94689, TS: 10.58047) -> {880680199=3620, 2087390487=96, 1689826712=1, 289890178=1, 597022555=1}]
[1206395219(TR: 10.94690, TS: 10.73518) -> {880680199=624, 2087390487=16}]
[1862369801(TR: 10.94775, TS: 10.59607) -> {880680199=624, 2087390487=16}]
[239521725(TR: 10.94833, TS: 10.52673) -> {880680199=1506, 2087390487=39}]
[376578400(TR: 10.94891, TS: 10.63721) -> {880680199=546, 2087390487=14}]
[269903940(TR: 10.94895, TS: 10.64279) -> {880680199=546, 2087390487=14}]
[1944367493(TR: 10.94914, TS: 10.47938) -> {880680199=1170, 2087390487=30}]
[1265087331(TR: 10.94946, TS: 10.56666) -> {880680199=1896, 2087390487=49}]
[1276764750(TR: 10.94995, TS: 10.51248) -> {880680199=1038, 2087390487=27}]
[1877931969(TR: 10.95111, TS: 10.42688) -> {880680199=1584, 2087390487=41}]
[961551136(TR: 10.95144, TS: 10.56233) -> {880680199=3222, 2087390487=83}]
[1339706306(TR: 10.95217, TS: 10.56406) -> {880680199=2778, 2087390487=72}]
[1280498661(TR: 10.95259, TS: 10.63975) -> {880680199=1584, 2087390487=41}]
[1419406673(TR: 10.95299, TS: 10.48325) -> {880680199=1506, 2087390487=39}]
[1839920633(TR: 10.95322, TS: 10.50892) -> {880680199=2076, 2087390487=54}]
[1890793429(TR: 10.95376, TS: 10.74890) -> {880680199=624, 2087390487=16}]
[711215061(TR: 10.95401, TS: 10.65365) -> {880680199=1350, 2087390487=35}]
[756242221(TR: 10.95451, TS: 10.53128) -> {880680199=1662, 2087390487=43}]
[397179467(TR: 10.95511, TS: 10.66136) -> {880680199=546, 2087390487=14}]
[2118707956(TR: 10.95577, TS: 10.57675) -> {880680199=1248, 2087390487=32}]
[1981431815(TR: 10.95745, TS: 10.57018) -> {880680199=1662, 2087390487=43}]
[1099418582(TR: 10.95793, TS: 10.57781) -> {880680199=1092, 2087390487=28}]
[898469775(TR: 10.95805, TS: 10.58098) -> {880680199=1584, 2087390487=41}]
[204196992(TR: 10.95810, TS: 10.48770) -> {880680199=624, 2087390487=16}]
[672509818(TR: 10.95914, TS: 10.56229) -> {880680199=2208, 2087390487=57}]
[1462962389(TR: 10.95930, TS: 10.70594) -> {880680199=624, 2087390487=16}]
[236655691(TR: 10.95961, TS: 10.50460) -> {880680199=624, 2087390487=16}]
[1543935684(TR: 10.96093, TS: 10.57929) -> {880680199=1560, 2087390487=40}]
[1508740161(TR: 10.96154, TS: 10.62339) -> {880680199=1662, 2087390487=43}]
[383205897(TR: 10.96163, TS: 10.61825) -> {880680199=1248, 2087390487=32}]
[1085842900(TR: 10.96188, TS: 10.56107) -> {880680199=858, 2087390487=22}]
[677424049(TR: 10.96322, TS: 10.51923) -> {880680199=1896, 2087390487=49}]
[492479864(TR: 10.96437, TS: 10.60191) -> {880680199=2832, 2087390487=73}]
[833715152(TR: 10.96489, TS: 10.49990) -> {880680199=1248, 2087390487=32}]
[883097143(TR: 10.96495, TS: 10.66696) -> {880680199=1170, 2087390487=30}]
[431154737(TR: 10.96500, TS: 10.57845) -> {880680199=2208, 2087390487=57}]
[1368125722(TR: 10.96532, TS: 10.57140) -> {880680199=2856, 2087390487=74}]
[1809739520(TR: 10.96534, TS: 10.49270) -> {880680199=624, 2087390487=16}]
[1219393290(TR: 10.96545, TS: 10.49202) -> {880680199=546, 2087390487=14}]
[1185125184(TR: 10.96545, TS: 10.49202) -> {880680199=546, 2087390487=14}]
[1219406255(TR: 10.96551, TS: 10.52841) -> {880680199=414, 2087390487=11}]
[1351645653(TR: 10.96613, TS: 10.67706) -> {880680199=624, 2087390487=16}]
[1807565546(TR: 10.96666, TS: 10.60550) -> {880680199=2490, 2087390487=65}]
[828302670(TR: 10.96720, TS: 10.60129) -> {880680199=2286, 2087390487=59}]
[201376027(TR: 10.96735, TS: 10.59236) -> {880680199=624, 2087390487=16}]
[1603096479(TR: 10.96811, TS: 10.51433) -> {880680199=3006, 2087390487=79}]
[1587997846(TR: 10.96830, TS: 10.64449) -> {880680199=1662, 2087390487=43}]
[412354201(TR: 10.96877, TS: 10.61380) -> {880680199=624, 2087390487=16}]
[311825545(TR: 10.96892, TS: 10.49357) -> {880680199=546, 2087390487=14}]
[668094707(TR: 10.96929, TS: 10.50271) -> {880680199=546, 2087390487=14}]
[1316608707(TR: 10.96939, TS: 10.57174) -> {880680199=1038, 2087390487=27}]
[1986112859(TR: 10.97004, TS: 10.57700) -> {880680199=1584, 2087390487=41}]
[1425132866(TR: 10.97004, TS: 10.59079) -> {880680199=936, 2087390487=24}]
[1636911847(TR: 10.97053, TS: 10.53770) -> {880680199=2208, 2087390487=57}]
[1631468500(TR: 10.97083, TS: 10.56746) -> {880680199=2208, 2087390487=57}]
[441342429(TR: 10.97091, TS: 10.60294) -> {880680199=1092, 2087390487=28}]
[1083116555(TR: 10.97108, TS: 10.50355) -> {880680199=2076, 2087390487=54}]
[723689615(TR: 10.97151, TS: 10.70108) -> {880680199=1170, 2087390487=30}]
[1003671204(TR: 10.97181, TS: 10.54956) -> {880680199=1740, 2087390487=45}]
[1404758194(TR: 10.97182, TS: 10.63843) -> {880680199=624, 2087390487=16}]
[1810717082(TR: 10.97277, TS: 10.68618) -> {880680199=960, 2087390487=25}]
[1433778864(TR: 10.97317, TS: 10.72746) -> {880680199=1506, 2087390487=39}]
[2030041428(TR: 10.97332, TS: 10.57383) -> {880680199=1326, 2087390487=34}]
[2089054593(TR: 10.97367, TS: 10.66057) -> {880680199=312, 2087390487=8}]
[2099561986(TR: 10.97397, TS: 10.56014) -> {880680199=2130, 2087390487=55}]
[92033836(TR: 10.97424, TS: 10.55319) -> {880680199=1170, 2087390487=30}]
[47067022(TR: 10.97434, TS: 10.48221) -> {880680199=624, 2087390487=16}]
[1561943599(TR: 10.97532, TS: 10.56349) -> {880680199=1872, 2087390487=48}]
[106334040(TR: 10.97600, TS: 10.67234) -> {880680199=936, 2087390487=24}]
[1641300365(TR: 10.97624, TS: 10.62669) -> {880680199=1872, 2087390487=48}]
[303411302(TR: 10.97656, TS: 10.52720) -> {880680199=624, 2087390487=16}]
[99249197(TR: 10.97657, TS: 10.48335) -> {880680199=2348, 2087390487=63, 1689826712=1, 289890178=1, 597022555=1}]
[934565775(TR: 10.97677, TS: 10.78360) -> {880680199=624, 2087390487=16}]
[1949282525(TR: 10.97706, TS: 10.48498) -> {880680199=624, 2087390487=16}]
[1267120318(TR: 10.97714, TS: 10.73870) -> {880680199=936, 2087390487=24}]
[500903655(TR: 10.97726, TS: 10.64034) -> {880680199=1248, 2087390487=32}]
[147196668(TR: 10.97726, TS: 10.56768) -> {880680199=936, 2087390487=24}]
[31914593(TR: 10.97737, TS: 10.58512) -> {880680199=1896, 2087390487=49}]
[2136727979(TR: 10.97774, TS: 10.43856) -> {880680199=546, 2087390487=14}]
[993219761(TR: 10.97778, TS: 10.63288) -> {880680199=1584, 2087390487=41}]
[60438721(TR: 10.97788, TS: 10.58680) -> {880680199=1248, 2087390487=32}]
[890892065(TR: 10.97802, TS: 10.62241) -> {880680199=2442, 2087390487=63}]
[367986320(TR: 10.97820, TS: 10.54524) -> {880680199=468, 2087390487=12}]
[878206528(TR: 10.97862, TS: 10.59573) -> {880680199=1092, 2087390487=28}]
[1716921402(TR: 10.97865, TS: 10.58781) -> {880680199=2310, 2087390487=60}]
[483180342(TR: 10.97920, TS: 10.63631) -> {880680199=1872, 2087390487=48}]
[1912267193(TR: 10.97954, TS: 10.62488) -> {880680199=936, 2087390487=24}]
[119933848(TR: 10.97962, TS: 10.58903) -> {880680199=1584, 2087390487=41}]
[1342609586(TR: 10.98058, TS: 10.54825) -> {880680199=1326, 2087390487=34}]
[692762763(TR: 10.98118, TS: 10.59659) -> {880680199=1896, 2087390487=49}]
[261845810(TR: 10.98127, TS: 10.63566) -> {880680199=1896, 2087390487=49}]
[945214354(TR: 10.98137, TS: 10.43994) -> {880680199=546, 2087390487=14}]
[1550917410(TR: 10.98165, TS: 10.57533) -> {880680199=2208, 2087390487=57}]
[537094855(TR: 10.98170, TS: 10.57478) -> {880680199=2154, 2087390487=56}]
[1951764246(TR: 10.98228, TS: 10.53976) -> {880680199=1170, 2087390487=30}]
[2047936589(TR: 10.98260, TS: 10.63318) -> {880680199=1584, 2087390487=41}]
[785223714(TR: 10.98303, TS: 10.73127) -> {880680199=2348, 2087390487=63, 1689826712=1, 289890178=1, 597022555=1}]
[363037294(TR: 10.98399, TS: 10.70037) -> {880680199=546, 2087390487=14}]
[1297515251(TR: 10.98411, TS: 10.51677) -> {880680199=624, 2087390487=16}]
[1064810612(TR: 10.98420, TS: 10.57685) -> {880680199=936, 2087390487=24}]
[2113499960(TR: 10.98438, TS: 10.49983) -> {880680199=546, 2087390487=14}]
[1958751771(TR: 10.98447, TS: 10.67567) -> {880680199=1092, 2087390487=28}]
[225999722(TR: 10.98496, TS: 10.63440) -> {880680199=960, 2087390487=25}]
[256820905(TR: 10.98533, TS: 10.77564) -> {880680199=1506, 2087390487=39}]
[957879499(TR: 10.98551, TS: 10.61581) -> {880680199=312, 2087390487=8}]
[1289573637(TR: 10.98574, TS: 10.69083) -> {880680199=2052, 2087390487=53}]
[36754655(TR: 10.98616, TS: 10.52420) -> {880680199=1662, 2087390487=43}]
[2066883006(TR: 10.98662, TS: 10.54557) -> {880680199=1428, 2087390487=37}]
[41278559(TR: 10.98665, TS: 10.64816) -> {880680199=312, 2087390487=8}]
[614909033(TR: 10.98684, TS: 10.53885) -> {880680199=1506, 2087390487=39}]
[548698638(TR: 10.98706, TS: 10.63578) -> {880680199=3284, 2087390487=87, 1689826712=1, 289890178=1, 597022555=1}]
[1247903863(TR: 10.98708, TS: 10.72728) -> {880680199=858, 2087390487=22}]
[1725577792(TR: 10.98709, TS: 10.76777) -> {880680199=2130, 2087390487=55}]
[1951219582(TR: 10.98724, TS: 10.52122) -> {880680199=1428, 2087390487=37}]
[1999265779(TR: 10.98738, TS: 10.72191) -> {880680199=2348, 2087390487=63, 1689826712=1, 289890178=1, 597022555=1}]
[823003993(TR: 10.98817, TS: 10.64307) -> {880680199=2700, 2087390487=70}]
[112279298(TR: 10.98824, TS: 10.63790) -> {880680199=2388, 2087390487=62}]
[454710885(TR: 10.98865, TS: 10.59239) -> {880680199=2388, 2087390487=62}]
[1055545138(TR: 10.98867, TS: 10.60719) -> {880680199=2660, 2087390487=71, 1689826712=1, 289890178=1, 597022555=1}]
[2147473269(TR: 10.98909, TS: 10.68530) -> {880680199=2208, 2087390487=57}]
[1891217063(TR: 10.98919, TS: 10.64775) -> {880680199=2286, 2087390487=59}]
[962160555(TR: 10.98921, TS: 10.61944) -> {880680199=1092, 2087390487=28}]
[1441195125(TR: 10.98922, TS: 10.66801) -> {880680199=1248, 2087390487=32}]
[1420023235(TR: 10.98929, TS: 10.57100) -> {880680199=1272, 2087390487=33}]
[1767015782(TR: 10.98949, TS: 10.66399) -> {880680199=1170, 2087390487=30}]
[457495512(TR: 10.98967, TS: 10.53688) -> {880680199=2028, 2087390487=52}]
[2044942729(TR: 10.98977, TS: 10.55112) -> {880680199=1038, 2087390487=27}]
[866424507(TR: 10.99004, TS: 10.65667) -> {880680199=1092, 2087390487=28}]
[1310743580(TR: 10.99095, TS: 10.56985) -> {880680199=2130, 2087390487=55}]
[1942457363(TR: 10.99098, TS: 10.64028) -> {880680199=1326, 2087390487=34}]
[277589235(TR: 10.99110, TS: 10.68181) -> {880680199=858, 2087390487=22}]
[126738711(TR: 10.99114, TS: 10.59350) -> {880680199=2520, 2087390487=65}]
[1266781510(TR: 10.99227, TS: 10.59984) -> {880680199=2598, 2087390487=67}]
[82392881(TR: 10.99235, TS: 10.70261) -> {880680199=2348, 2087390487=63, 1689826712=1, 289890178=1, 597022555=1}]
[1237909355(TR: 10.99258, TS: 10.65066) -> {880680199=2208, 2087390487=57}]
[564472348(TR: 10.99325, TS: 10.68260) -> {880680199=858, 2087390487=22}]
[1711892691(TR: 10.99387, TS: 10.53547) -> {880680199=1856, 2087390487=50, 1689826712=1, 289890178=1, 597022555=1}]
[731159452(TR: 10.99406, TS: 10.57609) -> {880680199=1794, 2087390487=46}]
[631835170(TR: 10.99410, TS: 10.59794) -> {880680199=1896, 2087390487=49}]
[768880961(TR: 10.99438, TS: 10.55605) -> {880680199=2388, 2087390487=62}]
[3578840(TR: 10.99503, TS: 10.60739) -> {880680199=2184, 2087390487=56}]
[267495481(TR: 10.99526, TS: 10.65774) -> {880680199=936, 2087390487=24}]
[1650744319(TR: 10.99547, TS: 10.64035) -> {880680199=312, 2087390487=8}]
[1849041099(TR: 10.99556, TS: 10.58062) -> {880680199=1038, 2087390487=27}]
[1516932750(TR: 10.99566, TS: 10.59508) -> {880680199=1326, 2087390487=34}]
[1490572698(TR: 10.99587, TS: 10.53584) -> {880680199=1584, 2087390487=41}]
[413353693(TR: 10.99587, TS: 10.59411) -> {880680199=1632, 2087390487=43}]
[1204559226(TR: 10.99591, TS: 10.64759) -> {880680199=312, 2087390487=8}]
[1239213555(TR: 10.99618, TS: 10.63818) -> {880680199=2442, 2087390487=63}]
[1395789271(TR: 10.99654, TS: 10.55609) -> {880680199=1662, 2087390487=43}]
[1361394882(TR: 10.99657, TS: 10.63065) -> {880680199=1326, 2087390487=34}]
[1990577233(TR: 10.99676, TS: 10.61509) -> {880680199=1740, 2087390487=45}]
[1484278795(TR: 10.99746, TS: 10.67774) -> {880680199=312, 2087390487=8}]
[468168294(TR: 10.99754, TS: 10.56760) -> {880680199=1272, 2087390487=33}]
[1675383540(TR: 10.99808, TS: 10.73341) -> {880680199=2076, 2087390487=54}]
[994303386(TR: 10.99813, TS: 10.49876) -> {880680199=1584, 2087390487=41}]
[566351597(TR: 10.99858, TS: 10.64346) -> {880680199=312, 2087390487=8}]
[133417005(TR: 10.99902, TS: 10.73567) -> {880680199=858, 2087390487=22}]
[104427989(TR: 10.99917, TS: 10.58191) -> {880680199=1170, 2087390487=30}]
[598983557(TR: 10.99949, TS: 10.59871) -> {880680199=2568, 2087390487=67}]
[208281504(TR: 10.99953, TS: 10.50852) -> {880680199=1038, 2087390487=27}]
[356584608(TR: 10.99963, TS: 10.60759) -> {880680199=624, 2087390487=16}]
[1488678916(TR: 11.00001, TS: 10.61375) -> {880680199=726, 2087390487=19}]
[1697197949(TR: 11.00049, TS: 10.48269) -> {880680199=624, 2087390487=16}]
[971160423(TR: 11.00053, TS: 10.64237) -> {880680199=2574, 2087390487=66}]
[609977591(TR: 11.00054, TS: 10.65470) -> {880680199=312, 2087390487=8}]
[660859688(TR: 11.00070, TS: 10.60271) -> {880680199=1842, 2087390487=48}]
[194869886(TR: 11.00079, TS: 10.79775) -> {880680199=858, 2087390487=22}]
[654889449(TR: 11.00082, TS: 10.52547) -> {880680199=414, 2087390487=11}]
[1603048899(TR: 11.00102, TS: 10.60725) -> {880680199=1530, 2087390487=40}]
[1737367473(TR: 11.00117, TS: 10.76910) -> {880680199=1170, 2087390487=30}]
[127977396(TR: 11.00169, TS: 10.71500) -> {880680199=624, 2087390487=16}]
[1715915056(TR: 11.00177, TS: 10.56300) -> {880680199=2358, 2087390487=62}]
[1574927030(TR: 11.00211, TS: 10.74858) -> {880680199=2660, 2087390487=71, 1689826712=1, 289890178=1, 597022555=1}]
[1245418795(TR: 11.00211, TS: 10.59107) -> {880680199=1662, 2087390487=43}]
[1260877503(TR: 11.00235, TS: 10.56988) -> {880680199=2130, 2087390487=55}]
[469252514(TR: 11.00249, TS: 10.65426) -> {880680199=1896, 2087390487=49}]
[1028975265(TR: 11.00265, TS: 10.50692) -> {880680199=624, 2087390487=16}]
[735097581(TR: 11.00270, TS: 10.73442) -> {880680199=1326, 2087390487=34}]
[1530047398(TR: 11.00277, TS: 10.55718) -> {880680199=804, 2087390487=21}]
[22920267(TR: 11.00278, TS: 10.51011) -> {880680199=1092, 2087390487=28}]
[465985315(TR: 11.00281, TS: 10.64941) -> {880680199=468, 2087390487=12}]
[892326252(TR: 11.00311, TS: 10.69016) -> {880680199=312, 2087390487=8}]
[2072912884(TR: 11.00318, TS: 10.49300) -> {880680199=780, 2087390487=20}]
[400385834(TR: 11.00326, TS: 10.67919) -> {880680199=1326, 2087390487=34}]
[1045110197(TR: 11.00337, TS: 10.60284) -> {880680199=1662, 2087390487=43}]
[1973690273(TR: 11.00345, TS: 10.59185) -> {880680199=1794, 2087390487=46}]
[2143228770(TR: 11.00353, TS: 10.58950) -> {880680199=1038, 2087390487=27}]
[61329288(TR: 11.00361, TS: 10.60579) -> {880680199=1116, 2087390487=29}]
[1709690108(TR: 11.00379, TS: 10.63442) -> {880680199=1686, 2087390487=44}]
[812355318(TR: 11.00386, TS: 10.49804) -> {880680199=312, 2087390487=8}]
[935903130(TR: 11.00409, TS: 10.69059) -> {880680199=312, 2087390487=8}]
[179236196(TR: 11.00425, TS: 10.65823) -> {880680199=780, 2087390487=20}]
[1366642913(TR: 11.00443, TS: 10.58142) -> {880680199=3012, 2087390487=78}]
[1032153095(TR: 11.00452, TS: 10.47377) -> {880680199=546, 2087390487=14}]
[1338192962(TR: 11.00463, TS: 10.62986) -> {880680199=312, 2087390487=8}]
[855323923(TR: 11.00474, TS: 10.60409) -> {880680199=1506, 2087390487=39}]
[1232243189(TR: 11.00479, TS: 10.62802) -> {880680199=1326, 2087390487=34}]
[1604388236(TR: 11.00480, TS: 10.64674) -> {880680199=2184, 2087390487=56}]
[160848670(TR: 11.00480, TS: 10.57536) -> {880680199=312, 2087390487=8}]
[1655616658(TR: 11.00491, TS: 10.60768) -> {880680199=936, 2087390487=24}]
[1070511123(TR: 11.00497, TS: 10.58175) -> {880680199=1248, 2087390487=32}]
[1754548995(TR: 11.00503, TS: 10.62436) -> {880680199=1014, 2087390487=26}]
[1407296420(TR: 11.00512, TS: 10.60931) -> {880680199=1218, 2087390487=32}]
[1149011822(TR: 11.00523, TS: 10.64106) -> {880680199=1092, 2087390487=28}]
[249093598(TR: 11.00525, TS: 10.68474) -> {880680199=2816, 2087390487=75, 1689826712=1, 289890178=1, 597022555=1}]
[1155416917(TR: 11.00534, TS: 10.65118) -> {880680199=1638, 2087390487=42}]
[444343529(TR: 11.00554, TS: 10.63016) -> {880680199=2052, 2087390487=53}]
[974882623(TR: 11.00577, TS: 10.66325) -> {880680199=1092, 2087390487=28}]
[1927646095(TR: 11.00671, TS: 10.65762) -> {880680199=1014, 2087390487=26}]
[1142401645(TR: 11.00673, TS: 10.61405) -> {880680199=2286, 2087390487=59}]
[1060607338(TR: 11.00680, TS: 10.82969) -> {880680199=858, 2087390487=22}]
[1500762060(TR: 11.00695, TS: 10.60089) -> {880680199=1170, 2087390487=30}]
[127176350(TR: 11.00704, TS: 10.83044) -> {880680199=546, 2087390487=14}]
[2116618435(TR: 11.00708, TS: 10.57182) -> {880680199=1764, 2087390487=46}]
[2100711081(TR: 11.00714, TS: 10.76337) -> {880680199=312, 2087390487=8}]
[989651820(TR: 11.00759, TS: 10.65168) -> {880680199=624, 2087390487=16}]
[431975123(TR: 11.00761, TS: 10.59232) -> {880680199=2808, 2087390487=72}]
[795219511(TR: 11.00794, TS: 10.59709) -> {880680199=1326, 2087390487=34}]
[1625966196(TR: 11.00805, TS: 10.61662) -> {880680199=1170, 2087390487=30}]
[1028664966(TR: 11.00852, TS: 10.62233) -> {880680199=2286, 2087390487=59}]
[1599812109(TR: 11.00873, TS: 10.74867) -> {880680199=1350, 2087390487=35}]
[1075007615(TR: 11.00896, TS: 10.66936) -> {880680199=1170, 2087390487=30}]
[1928882159(TR: 11.00911, TS: 10.62653) -> {880680199=2364, 2087390487=61}]
[1314935592(TR: 11.00919, TS: 10.60099) -> {880680199=1608, 2087390487=42}]
[1219353523(TR: 11.00925, TS: 10.59750) -> {880680199=2076, 2087390487=54}]
[317192817(TR: 11.00944, TS: 10.63824) -> {880680199=1272, 2087390487=33}]
[596713693(TR: 11.00949, TS: 10.63425) -> {880680199=3318, 2087390487=87}]
[1873075860(TR: 11.00960, TS: 10.60956) -> {880680199=1950, 2087390487=50}]
[1232265360(TR: 11.00962, TS: 10.65121) -> {880680199=1092, 2087390487=28}]
[1684783037(TR: 11.00980, TS: 10.56906) -> {880680199=2982, 2087390487=78}]
[1322712101(TR: 11.00983, TS: 10.57189) -> {880680199=2100, 2087390487=55}]
