[328803654(TR: 8.69583, TS: 7.94882) -> {880680199=169936856686, 2087390487=4416532779, 1689826712=18295745, 289890178=18295745, 597022555=18295745}]
[1745250029(TR: 8.69850, TS: 7.94025) -> {880680199=205592621356, 2087390487=5343199542, 1689826712=22134488, 289890178=22134488, 597022555=22134488}]
[1165785047(TR: 8.70004, TS: 7.93398) -> {880680199=138452075348, 2087390487=3598266534, 1689826712=14905987, 289890178=14905987, 597022555=14905987}]
[435291435(TR: 8.70138, TS: 7.93589) -> {880680199=174107840018, 2087390487=4524933297, 1689826712=18744730, 289890178=18744730, 597022555=18744730}]
[821017446(TR: 8.70264, TS: 7.95896) -> {880680199=35655764670, 2087390487=926666763, 1689826712=3838743, 289890178=3838743, 597022555=3838743}]
[1778780968(TR: 8.70324, TS: 7.95723) -> {880680199=308388932034, 2087390487=8014799313, 1689826712=33201732, 289890178=33201732, 597022555=33201732}]
[837560715(TR: 8.70332, TS: 7.93498) -> {880680199=624168519962, 2087390487=16221676054, 1689826712=67199086, 289890178=67199086, 597022555=67199086}]
[943630784(TR: 8.70337, TS: 7.89706) -> {880680199=308388932034, 2087390487=8014799313, 1689826712=33201732, 289890178=33201732, 597022555=33201732}]
[1975980330(TR: 8.70353, TS: 7.93412) -> {880680199=606305867076, 2087390487=15757439247, 1689826712=65276043, 289890178=65276043, 597022555=65276043}]
[792861681(TR: 8.70410, TS: 7.97767) -> {880680199=138452075348, 2087390487=3598266534, 1689826712=14905987, 289890178=14905987, 597022555=14905987}]
[2142425059(TR: 8.70412, TS: 7.93073) -> {880680199=71311529340, 2087390487=1853333526, 1689826712=7677486, 289890178=7677486, 597022555=7677486}]
[839850364(TR: 8.70464, TS: 8.03519) -> {880680199=169936856686, 2087390487=4416532779, 1689826712=18295745, 289890178=18295745, 597022555=18295745}]
[2139881558(TR: 8.70541, TS: 7.91257) -> {880680199=169936856686, 2087390487=4416532779, 1689826712=18295745, 289890178=18295745, 597022555=18295745}]
[1076756933(TR: 8.70802, TS: 7.85358) -> {880680199=507680539730, 2087390487=13194239994, 1689826712=54657784, 289890178=54657784, 597022555=54657784}]
[688526324(TR: 8.70864, TS: 7.92780) -> {880680199=644186338090, 2087390487=16741924679, 1689826712=69354359, 289890178=69354359, 597022555=69354359}]
[1661221712(TR: 8.70924, TS: 8.04622) -> {880680199=11885254890, 2087390487=308888921, 1689826712=1279581, 289890178=1279581, 597022555=1279581}]
[2090142166(TR: 8.71060, TS: 8.00394) -> {880680199=253133640916, 2087390487=6578755226, 1689826712=27252812, 289890178=27252812, 597022555=27252812}]
[1283788712(TR: 8.71079, TS: 7.97044) -> {880680199=193707366466, 2087390487=5034310621, 1689826712=20854907, 289890178=20854907, 597022555=20854907}]
[904470655(TR: 8.71144, TS: 7.88114) -> {880680199=327988458482, 2087390487=8524176637, 1689826712=35311909, 289890178=35311909, 597022555=35311909}]
[2004177705(TR: 8.71163, TS: 7.98831) -> {880680199=11885254890, 2087390487=308888921, 1689826712=1279581, 289890178=1279581, 597022555=1279581}]
[595210152(TR: 8.71169, TS: 8.02308) -> {880680199=169936856686, 2087390487=4416532779, 1689826712=18295745, 289890178=18295745, 597022555=18295745}]
[1206295584(TR: 8.71178, TS: 7.95138) -> {880680199=35655764670, 2087390487=926666763, 1689826712=3838743, 289890178=3838743, 597022555=3838743}]
[1005627003(TR: 8.71193, TS: 7.98645) -> {880680199=126566820458, 2087390487=3289377613, 1689826712=13626406, 289890178=13626406, 597022555=13626406}]
[1715553847(TR: 8.71195, TS: 7.94326) -> {880680199=272733167364, 2087390487=7088132550, 1689826712=29362989, 289890178=29362989, 597022555=29362989}]
[347353656(TR: 8.71202, TS: 7.98069) -> {880680199=767762759624, 2087390487=19953583849, 1689826712=82658758, 289890178=82658758, 597022555=82658758}]
[1740679954(TR: 8.71233, TS: 8.00892) -> {880680199=197878349798, 2087390487=5142711139, 1689826712=21303892, 289890178=21303892, 597022555=21303892}]
[1497176815(TR: 8.71254, TS: 7.88185) -> {880680199=424483755500, 2087390487=11032017547, 1689826712=45700717, 289890178=45700717, 597022555=45700717}]
[899784449(TR: 8.71259, TS: 7.91207) -> {880680199=351758968262, 2087390487=9141954479, 1689826712=37871071, 289890178=37871071, 597022555=37871071}]
[3235455(TR: 8.71288, TS: 7.97228) -> {880680199=502096298500, 2087390487=13049109934, 1689826712=54056639, 289890178=54056639, 597022555=54056639}]
[1657535824(TR: 8.71313, TS: 7.97582) -> {880680199=732106994954, 2087390487=19026917086, 1689826712=78820015, 289890178=78820015, 597022555=78820015}]
[1401977220(TR: 8.71330, TS: 8.01213) -> {880680199=174107840018, 2087390487=4524933297, 1689826712=18744730, 289890178=18744730, 597022555=18744730}]
