[936011928(TR: 9.46015, TS: 9.04887) -> {880680199=30990498, 2087390487=805418, 1689826712=3336, 289890178=3336, 597022555=3336}]
[1298797234(TR: 9.46562, TS: 9.02576) -> {880680199=30718004, 2087390487=798338, 1689826712=3307, 289890178=3307, 597022555=3307}]
[1764614464(TR: 9.46822, TS: 8.97498) -> {880680199=30718004, 2087390487=798338, 1689826712=3307, 289890178=3307, 597022555=3307}]
[1787044797(TR: 9.46948, TS: 8.98053) -> {880680199=21869806, 2087390487=568378, 1689826712=2354, 289890178=2354, 597022555=2354}]
[250484957(TR: 9.46964, TS: 8.98625) -> {880680199=65352768, 2087390487=1698459, 1689826712=7032, 289890178=7032, 597022555=7032}]
[319579184(TR: 9.47127, TS: 8.95063) -> {880680199=62915782, 2087390487=1635144, 1689826712=6776, 289890178=6776, 597022555=6776}]
[355311856(TR: 9.47229, TS: 9.02470) -> {880680199=52587810, 2087390487=1366716, 1689826712=5661, 289890178=5661, 597022555=5661}]
[1585442851(TR: 9.47283, TS: 9.04959) -> {880680199=56651750, 2087390487=1472340, 1689826712=6100, 289890178=6100, 597022555=6100}]
[539571137(TR: 9.47335, TS: 9.02185) -> {880680199=19013146, 2087390487=494142, 1689826712=2048, 289890178=2048, 597022555=2048}]
[1349840400(TR: 9.47410, TS: 8.96393) -> {880680199=74457616, 2087390487=1935094, 1689826712=8015, 289890178=8015, 597022555=8015}]
[673644238(TR: 9.47434, TS: 8.99179) -> {880680199=47803552, 2087390487=1242380, 1689826712=5147, 289890178=5147, 597022555=5147}]
[167378177(TR: 9.47484, TS: 8.93825) -> {880680199=62915782, 2087390487=1635144, 1689826712=6776, 289890178=6776, 597022555=6776}]
[1621582020(TR: 9.47518, TS: 9.08386) -> {880680199=23038688, 2087390487=598764, 1689826712=2482, 289890178=2482, 597022555=2482}]
[399771310(TR: 9.47523, TS: 8.98559) -> {880680199=32127504, 2087390487=834970, 1689826712=3459, 289890178=3459, 597022555=3459}]
[144398868(TR: 9.47551, TS: 9.02709) -> {880680199=53756692, 2087390487=1397102, 1689826712=5789, 289890178=5789, 597022555=5789}]
[1322037235(TR: 9.47560, TS: 9.00188) -> {880680199=47803552, 2087390487=1242380, 1689826712=5147, 289890178=5147, 597022555=5147}]
[355882926(TR: 9.47622, TS: 9.01963) -> {880680199=52587810, 2087390487=1366716, 1689826712=5661, 289890178=5661, 597022555=5661}]
[576770768(TR: 9.47708, TS: 9.00630) -> {880680199=61708502, 2087390487=1603756, 1689826712=6643, 289890178=6643, 597022555=6643}]
[1887004530(TR: 9.47714, TS: 9.00739) -> {880680199=52860304, 2087390487=1373796, 1689826712=5690, 289890178=5690, 597022555=5690}]
[1533144505(TR: 9.47716, TS: 9.06689) -> {880680199=30718004, 2087390487=798338, 1689826712=3307, 289890178=3307, 597022555=3307}]
[2093832796(TR: 9.47727, TS: 9.01215) -> {880680199=21869806, 2087390487=568378, 1689826712=2354, 289890178=2354, 597022555=2354}]
[1478484295(TR: 9.47730, TS: 9.05808) -> {880680199=91286514, 2087390487=2372461, 1689826712=9825, 289890178=9825, 597022555=9825}]
[1769619677(TR: 9.47738, TS: 9.06897) -> {880680199=30718004, 2087390487=798338, 1689826712=3307, 289890178=3307, 597022555=3307}]
[1676038081(TR: 9.47742, TS: 9.05962) -> {880680199=53756692, 2087390487=1397102, 1689826712=5789, 289890178=5789, 597022555=5789}]
[926837281(TR: 9.47772, TS: 8.93575) -> {880680199=84785588, 2087390487=2203522, 1689826712=9130, 289890178=9130, 597022555=9130}]
[565696800(TR: 9.47777, TS: 9.06876) -> {880680199=118251470, 2087390487=3073257, 1689826712=12727, 289890178=12727, 597022555=12727}]
[109384072(TR: 9.47813, TS: 9.06850) -> {880680199=70867592, 2087390487=1841798, 1689826712=7630, 289890178=7630, 597022555=7630}]
[1464651486(TR: 9.47815, TS: 9.00750) -> {880680199=21869806, 2087390487=568378, 1689826712=2354, 289890178=2354, 597022555=2354}]
[325568884(TR: 9.47824, TS: 9.06911) -> {880680199=30718004, 2087390487=798338, 1689826712=3307, 289890178=3307, 597022555=3307}]
[210136289(TR: 9.47841, TS: 8.99942) -> {880680199=52860304, 2087390487=1373796, 1689826712=5690, 289890178=5690, 597022555=5690}]
[580986280(TR: 9.47841, TS: 9.06574) -> {880680199=53756692, 2087390487=1397102, 1689826712=5789, 289890178=5789, 597022555=5789}]
[329921820(TR: 9.47854, TS: 8.93471) -> {880680199=21869806, 2087390487=568378, 1689826712=2354, 289890178=2354, 597022555=2354}]
[1051419252(TR: 9.47857, TS: 9.06921) -> {880680199=96070772, 2087390487=2496797, 1689826712=10339, 289890178=10339, 597022555=10339}]
[32895012(TR: 9.47904, TS: 9.08835) -> {880680199=30990498, 2087390487=805418, 1689826712=3336, 289890178=3336, 597022555=3336}]
[718412247(TR: 9.47907, TS: 9.06251) -> {880680199=62915782, 2087390487=1635144, 1689826712=6776, 289890178=6776, 597022555=6776}]
[1746066244(TR: 9.47941, TS: 9.07187) -> {880680199=97480272, 2087390487=2533429, 1689826712=10491, 289890178=10491, 597022555=10491}]
[223325424(TR: 9.47971, TS: 8.93685) -> {880680199=70842240, 2087390487=1841144, 1689826712=7629, 289890178=7629, 597022555=7629}]
[596973997(TR: 9.48026, TS: 9.13118) -> {880680199=30990498, 2087390487=805418, 1689826712=3336, 289890178=3336, 597022555=3336}]
[431202473(TR: 9.48042, TS: 9.09550) -> {880680199=30718004, 2087390487=798338, 1689826712=3307, 289890178=3307, 597022555=3307}]
[1736806432(TR: 9.48050, TS: 9.07019) -> {880680199=70731986, 2087390487=1838274, 1689826712=7615, 289890178=7615, 597022555=7615}]
[392005644(TR: 9.48052, TS: 9.06275) -> {880680199=52860304, 2087390487=1373796, 1689826712=5690, 289890178=5690, 597022555=5690}]
[479109947(TR: 9.48055, TS: 9.00145) -> {880680199=52860304, 2087390487=1373796, 1689826712=5690, 289890178=5690, 597022555=5690}]
[415035115(TR: 9.48057, TS: 8.91486) -> {880680199=21869806, 2087390487=568378, 1689826712=2354, 289890178=2354, 597022555=2354}]
[1400076620(TR: 9.48136, TS: 9.05800) -> {880680199=62915782, 2087390487=1635144, 1689826712=6776, 289890178=6776, 597022555=6776}]
[680892102(TR: 9.48137, TS: 9.06594) -> {880680199=113896206, 2087390487=2960067, 1689826712=12258, 289890178=12258, 597022555=12258}]
[1105952660(TR: 9.48147, TS: 9.05246) -> {880680199=52587810, 2087390487=1366716, 1689826712=5661, 289890178=5661, 597022555=5661}]
[1054808820(TR: 9.48153, TS: 9.02027) -> {880680199=52860304, 2087390487=1373796, 1689826712=5690, 289890178=5690, 597022555=5690}]
[1982774650(TR: 9.48163, TS: 8.92748) -> {880680199=21869806, 2087390487=568378, 1689826712=2354, 289890178=2354, 597022555=2354}]
[1921595103(TR: 9.48170, TS: 8.99508) -> {880680199=30990498, 2087390487=805418, 1689826712=3336, 289890178=3336, 597022555=3336}]
[1745150149(TR: 9.48189, TS: 9.02175) -> {880680199=21869806, 2087390487=568378, 1689826712=2354, 289890178=2354, 597022555=2354}]
[785014667(TR: 9.48207, TS: 9.00238) -> {880680199=30990498, 2087390487=805418, 1689826712=3336, 289890178=3336, 597022555=3336}]
[755819077(TR: 9.48208, TS: 9.02048) -> {880680199=44908494, 2087390487=1167142, 1689826712=4836, 289890178=4836, 597022555=4836}]
[378013429(TR: 9.48227, TS: 8.97572) -> {880680199=84785588, 2087390487=2203522, 1689826712=9130, 289890178=9130, 597022555=9130}]
[1506135593(TR: 9.48237, TS: 9.07220) -> {880680199=148258476, 2087390487=3853108, 1689826712=15954, 289890178=15954, 597022555=15954}]
[621802653(TR: 9.48268, TS: 9.06178) -> {880680199=90675892, 2087390487=2356594, 1689826712=9761, 289890178=9761, 597022555=9761}]
[1876636851(TR: 9.48279, TS: 8.92507) -> {880680199=21869806, 2087390487=568378, 1689826712=2354, 289890178=2354, 597022555=2354}]
[959588371(TR: 9.48289, TS: 9.00279) -> {880680199=41981560, 2087390487=1091070, 1689826712=4520, 289890178=4520, 597022555=4520}]
[1324424602(TR: 9.48296, TS: 9.06139) -> {880680199=93906280, 2087390487=2440562, 1689826712=10112, 289890178=10112, 597022555=10112}]
[343974853(TR: 9.48297, TS: 9.08957) -> {880680199=44200482, 2087390487=1148736, 1689826712=4758, 289890178=4758, 597022555=4758}]
[575169354(TR: 9.48314, TS: 9.06514) -> {880680199=55166192, 2087390487=1433734, 1689826712=5941, 289890178=5941, 597022555=5941}]
[177382816(TR: 9.48325, TS: 9.07234) -> {880680199=113623712, 2087390487=2952987, 1689826712=12229, 289890178=12229, 597022555=12229}]
[1279878309(TR: 9.48336, TS: 9.05268) -> {880680199=117343002, 2087390487=3049656, 1689826712=12633, 289890178=12633, 597022555=12633}]
[1564899426(TR: 9.48352, TS: 9.04141) -> {880680199=30990498, 2087390487=805418, 1689826712=3336, 289890178=3336, 597022555=3336}]
[1014301363(TR: 9.48355, TS: 9.07671) -> {880680199=61190520, 2087390487=1590298, 1689826712=6588, 289890178=6588, 597022555=6588}]
[601165624(TR: 9.48362, TS: 9.02483) -> {880680199=56924244, 2087390487=1479420, 1689826712=6129, 289890178=6129, 597022555=6129}]
[616446891(TR: 9.48363, TS: 9.00496) -> {880680199=99991256, 2087390487=2598691, 1689826712=10762, 289890178=10762, 597022555=10762}]
[1255522870(TR: 9.48380, TS: 8.95437) -> {880680199=19013146, 2087390487=494142, 1689826712=2048, 289890178=2048, 597022555=2048}]
[1587622213(TR: 9.48387, TS: 9.03237) -> {880680199=52587810, 2087390487=1366716, 1689826712=5661, 289890178=5661, 597022555=5661}]
[1426479462(TR: 9.48391, TS: 9.09899) -> {880680199=21869806, 2087390487=568378, 1689826712=2354, 289890178=2354, 597022555=2354}]
[3166990(TR: 9.48397, TS: 9.05616) -> {880680199=48972434, 2087390487=1272766, 1689826712=5275, 289890178=5275, 597022555=5275}]
[1678828876(TR: 9.48403, TS: 9.04928) -> {880680199=62915782, 2087390487=1635144, 1689826712=6776, 289890178=6776, 597022555=6776}]
[862768018(TR: 9.48410, TS: 9.06644) -> {880680199=76398260, 2087390487=1985542, 1689826712=8227, 289890178=8227, 597022555=8227}]
[1422293488(TR: 9.48413, TS: 9.07898) -> {880680199=91409256, 2087390487=2375654, 1689826712=9840, 289890178=9840, 597022555=9840}]
[1458366533(TR: 9.48420, TS: 8.95944) -> {880680199=43739612, 2087390487=1136756, 1689826712=4708, 289890178=4708, 597022555=4708}]
[901078353(TR: 9.48420, TS: 9.06899) -> {880680199=52587810, 2087390487=1366716, 1689826712=5661, 289890178=5661, 597022555=5661}]
[1615867950(TR: 9.48442, TS: 9.01631) -> {880680199=62019394, 2087390487=1611838, 1689826712=6677, 289890178=6677, 597022555=6677}]
[129948717(TR: 9.48451, TS: 9.06699) -> {880680199=30990498, 2087390487=805418, 1689826712=3336, 289890178=3336, 597022555=3336}]
[908178015(TR: 9.48489, TS: 8.95451) -> {880680199=91681750, 2087390487=2382734, 1689826712=9869, 289890178=9869, 597022555=9869}]
[702627359(TR: 9.48511, TS: 8.90332) -> {880680199=21869806, 2087390487=568378, 1689826712=2354, 289890178=2354, 597022555=2354}]
[1213315661(TR: 9.48529, TS: 9.00258) -> {880680199=30990498, 2087390487=805418, 1689826712=3336, 289890178=3336, 597022555=3336}]
[973031646(TR: 9.48542, TS: 9.05764) -> {880680199=93211314, 2087390487=2422504, 1689826712=10038, 289890178=10038, 597022555=10038}]
[41400052(TR: 9.48583, TS: 9.03560) -> {880680199=79009432, 2087390487=2053400, 1689826712=8507, 289890178=8507, 597022555=8507}]
[583426403(TR: 9.48606, TS: 9.15352) -> {880680199=30990498, 2087390487=805418, 1689826712=3336, 289890178=3336, 597022555=3336}]
[1728062628(TR: 9.48632, TS: 9.04799) -> {880680199=52860304, 2087390487=1373796, 1689826712=5690, 289890178=5690, 597022555=5690}]
[611989794(TR: 9.48634, TS: 8.99292) -> {880680199=25933746, 2087390487=674002, 1689826712=2793, 289890178=2793, 597022555=2793}]
[453372751(TR: 9.48667, TS: 8.94477) -> {880680199=30990498, 2087390487=805418, 1689826712=3336, 289890178=3336, 597022555=3336}]
[173624373(TR: 9.48668, TS: 9.07985) -> {880680199=84785588, 2087390487=2203522, 1689826712=9130, 289890178=9130, 597022555=9130}]
[1822059742(TR: 9.48668, TS: 9.01554) -> {880680199=30990498, 2087390487=805418, 1689826712=3336, 289890178=3336, 597022555=3336}]
[433908550(TR: 9.48676, TS: 9.02562) -> {880680199=85502920, 2087390487=2222153, 1689826712=9203, 289890178=9203, 597022555=9203}]
[758588577(TR: 9.48680, TS: 8.98662) -> {880680199=25933746, 2087390487=674002, 1689826712=2793, 289890178=2793, 597022555=2793}]
[1842343382(TR: 9.48686, TS: 9.11408) -> {880680199=30990498, 2087390487=805418, 1689826712=3336, 289890178=3336, 597022555=3336}]
[1376550957(TR: 9.48687, TS: 9.01392) -> {880680199=21869806, 2087390487=568378, 1689826712=2354, 289890178=2354, 597022555=2354}]
[745854961(TR: 9.48697, TS: 9.05795) -> {880680199=25933746, 2087390487=674002, 1689826712=2793, 289890178=2793, 597022555=2793}]
[947059954(TR: 9.48716, TS: 9.05627) -> {880680199=75626498, 2087390487=1965480, 1689826712=8143, 289890178=8143, 597022555=8143}]
[717297527(TR: 9.48719, TS: 8.92461) -> {880680199=21869806, 2087390487=568378, 1689826712=2354, 289890178=2354, 597022555=2354}]
[486205418(TR: 9.48728, TS: 9.07869) -> {880680199=25933746, 2087390487=674002, 1689826712=2793, 289890178=2793, 597022555=2793}]
[372990171(TR: 9.48740, TS: 9.04766) -> {880680199=30990498, 2087390487=805418, 1689826712=3336, 289890178=3336, 597022555=3336}]
[964791170(TR: 9.48742, TS: 8.99857) -> {880680199=59857700, 2087390487=1555660, 1689826712=6445, 289890178=6445, 597022555=6445}]
[458836330(TR: 9.48742, TS: 9.03437) -> {880680199=91720148, 2087390487=2383736, 1689826712=9874, 289890178=9874, 597022555=9874}]
[1356281948(TR: 9.48745, TS: 8.99830) -> {880680199=21869806, 2087390487=568378, 1689826712=2354, 289890178=2354, 597022555=2354}]
[497530661(TR: 9.48749, TS: 9.01864) -> {880680199=75104752, 2087390487=1951912, 1689826712=8084, 289890178=8084, 597022555=8084}]
[684716680(TR: 9.48767, TS: 9.07036) -> {880680199=150160722, 2087390487=3902554, 1689826712=16161, 289890178=16161, 597022555=16161}]
[2030890210(TR: 9.48774, TS: 9.10395) -> {880680199=30990498, 2087390487=805418, 1689826712=3336, 289890178=3336, 597022555=3336}]
[284175943(TR: 9.48775, TS: 9.02021) -> {880680199=48972434, 2087390487=1272766, 1689826712=5275, 289890178=5275, 597022555=5275}]
[818855395(TR: 9.48776, TS: 9.09154) -> {880680199=82905708, 2087390487=2154649, 1689826712=8922, 289890178=8922, 597022555=8922}]
