[277684062(TR: 11.08363, TS: 10.66698) -> {880680199=312, 2087390487=8}]
[1143739450(TR: 11.08850, TS: 10.67593) -> {880680199=312, 2087390487=8}]
[769061365(TR: 11.09033, TS: 10.71757) -> {880680199=312, 2087390487=8}]
[535512124(TR: 11.09079, TS: 10.71003) -> {880680199=312, 2087390487=8}]
[1734659952(TR: 11.09863, TS: 10.74278) -> {880680199=312, 2087390487=8}]
[1137543778(TR: 11.10008, TS: 10.73372) -> {880680199=312, 2087390487=8}]
[1494123191(TR: 11.10366, TS: 10.76862) -> {880680199=312, 2087390487=8}]
[599481151(TR: 11.10366, TS: 10.76862) -> {880680199=312, 2087390487=8}]
[469890830(TR: 11.10442, TS: 10.88419) -> {880680199=312, 2087390487=8}]
[1566549169(TR: 11.10551, TS: 10.78317) -> {880680199=312, 2087390487=8}]
[1928244194(TR: 11.10668, TS: 10.77180) -> {880680199=624, 2087390487=16}]
[1599636530(TR: 11.10680, TS: 10.77695) -> {880680199=702, 2087390487=18}]
[1290969424(TR: 11.10746, TS: 10.61652) -> {880680199=234, 2087390487=6}]
[1814621779(TR: 11.10827, TS: 10.76414) -> {880680199=468, 2087390487=12}]
[1805576591(TR: 11.10886, TS: 10.73092) -> {880680199=546, 2087390487=14}]
[1895598554(TR: 11.10898, TS: 10.80045) -> {880680199=624, 2087390487=16}]
[693984948(TR: 11.11007, TS: 10.75591) -> {880680199=390, 2087390487=10}]
[36468666(TR: 11.11106, TS: 10.65802) -> {880680199=156, 2087390487=4}]
[509752545(TR: 11.11257, TS: 10.70246) -> {880680199=78, 2087390487=2}]
[172281006(TR: 11.11482, TS: 10.58385) -> {880680199=78, 2087390487=2}]
[1227856812(TR: 11.11487, TS: 10.75542) -> {880680199=546, 2087390487=14}]
[685749396(TR: 11.11638, TS: 10.71507) -> {880680199=78, 2087390487=2}]
[664098898(TR: 11.11650, TS: 10.77021) -> {880680199=882, 2087390487=23}]
[194560434(TR: 11.11682, TS: 10.71096) -> {880680199=312, 2087390487=8}]
[1054853526(TR: 11.11751, TS: 10.76449) -> {880680199=1500, 2087390487=40}]
[1811001805(TR: 11.11786, TS: 10.73524) -> {880680199=312, 2087390487=8}]
[1714107177(TR: 11.11860, TS: 10.76289) -> {880680199=1062, 2087390487=28}]
[729021199(TR: 11.11905, TS: 10.75047) -> {880680199=312, 2087390487=8}]
[1805649038(TR: 11.11986, TS: 10.72098) -> {880680199=312, 2087390487=8}]
[230277102(TR: 11.12063, TS: 10.84710) -> {880680199=312, 2087390487=8}]
[842295051(TR: 11.12150, TS: 10.83368) -> {880680199=960, 2087390487=25}]
[111892929(TR: 11.12371, TS: 10.75027) -> {880680199=390, 2087390487=10}]
[1841609198(TR: 11.12379, TS: 10.62712) -> {880680199=78, 2087390487=2}]
[767704439(TR: 11.12391, TS: 10.73816) -> {880680199=624, 2087390487=16}]
[1021250555(TR: 11.12413, TS: 10.70606) -> {880680199=234, 2087390487=6}]
[1617311984(TR: 11.12415, TS: 10.85216) -> {880680199=312, 2087390487=8}]
[673572571(TR: 11.12448, TS: 10.74036) -> {880680199=312, 2087390487=8}]
[338714413(TR: 11.12451, TS: 10.85180) -> {880680199=312, 2087390487=8}]
[1349787267(TR: 11.12464, TS: 10.77613) -> {880680199=702, 2087390487=18}]
[17042885(TR: 11.12509, TS: 10.69744) -> {880680199=156, 2087390487=4}]
[110112768(TR: 11.12513, TS: 10.80068) -> {880680199=78, 2087390487=2}]
[273665736(TR: 11.12666, TS: 10.85881) -> {880680199=312, 2087390487=8}]
[1614760516(TR: 11.12799, TS: 10.86353) -> {880680199=312, 2087390487=8}]
[1106516387(TR: 11.12816, TS: 10.58211) -> {880680199=156, 2087390487=4}]
[1180905901(TR: 11.12862, TS: 10.72199) -> {880680199=234, 2087390487=6}]
[674536999(TR: 11.12891, TS: 10.77590) -> {880680199=390, 2087390487=10}]
[843287567(TR: 11.12901, TS: 10.85437) -> {880680199=468, 2087390487=12}]
[1402708709(TR: 11.12981, TS: 10.71048) -> {880680199=468, 2087390487=12}]
[212475746(TR: 11.13038, TS: 10.72606) -> {880680199=390, 2087390487=10}]
[6516086(TR: 11.13076, TS: 10.75011) -> {880680199=882, 2087390487=23}]
[787393153(TR: 11.13093, TS: 10.75440) -> {880680199=920, 2087390487=26, 1689826712=1, 289890178=1, 597022555=1}]
[552380723(TR: 11.13230, TS: 10.77914) -> {880680199=1038, 2087390487=27}]
[2086789955(TR: 11.13248, TS: 10.71975) -> {880680199=390, 2087390487=10}]
[1743927652(TR: 11.13268, TS: 10.66323) -> {880680199=648, 2087390487=17}]
[1007893945(TR: 11.13275, TS: 10.87973) -> {880680199=312, 2087390487=8}]
[2037628473(TR: 11.13283, TS: 10.77626) -> {880680199=390, 2087390487=10}]
[175845807(TR: 11.13348, TS: 10.70685) -> {880680199=390, 2087390487=10}]
[2083786909(TR: 11.13394, TS: 10.77396) -> {880680199=468, 2087390487=12}]
[1508840535(TR: 11.13415, TS: 10.76298) -> {880680199=726, 2087390487=19}]
[1032448805(TR: 11.13424, TS: 10.76964) -> {880680199=960, 2087390487=25}]
[1856783218(TR: 11.13425, TS: 10.72799) -> {880680199=1140, 2087390487=30}]
[851445442(TR: 11.13468, TS: 10.61426) -> {880680199=390, 2087390487=10}]
[330101089(TR: 11.13490, TS: 10.58542) -> {880680199=156, 2087390487=4}]
[1636757746(TR: 11.13569, TS: 10.68542) -> {880680199=156, 2087390487=4}]
[1832228962(TR: 11.13594, TS: 10.78650) -> {880680199=234, 2087390487=6}]
[1601271056(TR: 11.13608, TS: 10.58470) -> {880680199=78, 2087390487=2}]
[732082278(TR: 11.13661, TS: 10.74068) -> {880680199=234, 2087390487=6}]
[1035852928(TR: 11.13705, TS: 10.78573) -> {880680199=702, 2087390487=18}]
[2089461213(TR: 11.13775, TS: 10.73235) -> {880680199=234, 2087390487=6}]
[671585961(TR: 11.13789, TS: 10.62342) -> {880680199=156, 2087390487=4}]
[370680399(TR: 11.13815, TS: 10.73589) -> {880680199=312, 2087390487=8}]
[1167242704(TR: 11.13866, TS: 10.73971) -> {880680199=608, 2087390487=18, 1689826712=1, 289890178=1, 597022555=1}]
[1822381298(TR: 11.13867, TS: 10.71845) -> {880680199=1116, 2087390487=29}]
[2025399574(TR: 11.13896, TS: 10.68450) -> {880680199=78, 2087390487=2}]
[803502612(TR: 11.13912, TS: 10.91066) -> {880680199=312, 2087390487=8}]
[2131260941(TR: 11.13918, TS: 10.73025) -> {880680199=468, 2087390487=12}]
[1764136410(TR: 11.13919, TS: 10.78930) -> {880680199=882, 2087390487=23}]
[1476824189(TR: 11.13928, TS: 10.71946) -> {880680199=390, 2087390487=10}]
[1413376435(TR: 11.13941, TS: 10.70988) -> {880680199=468, 2087390487=12}]
[1748682023(TR: 11.13953, TS: 10.75328) -> {880680199=702, 2087390487=18}]
[896472511(TR: 11.14028, TS: 10.60576) -> {880680199=78, 2087390487=2}]
[1499861515(TR: 11.14042, TS: 10.70217) -> {880680199=468, 2087390487=12}]
[2125634405(TR: 11.14070, TS: 10.62787) -> {880680199=78, 2087390487=2}]
[1084189289(TR: 11.14080, TS: 10.63967) -> {880680199=156, 2087390487=4}]
[219176232(TR: 11.14108, TS: 10.63919) -> {880680199=312, 2087390487=8}]
[1687154891(TR: 11.14127, TS: 10.62844) -> {880680199=414, 2087390487=11}]
[244070028(TR: 11.14151, TS: 10.64327) -> {880680199=156, 2087390487=4}]
[897304854(TR: 11.14174, TS: 10.72273) -> {880680199=390, 2087390487=10}]
[982334348(TR: 11.14198, TS: 10.61266) -> {880680199=390, 2087390487=10}]
