[1754524286(TR: 6.78709, TS: 5.92353) -> {880680199=546840000731632593930114, 2087390487=14211965376499120251920, 1689826712=58873785996391513314, 289890178=58873785996391513314, 597022555=58873785996391513314}]
[1218938929(TR: 6.78781, TS: 5.94001) -> {880680199=283158895853466923567712, 2087390487=7359089347035773740956, 1689826712=30485400144735913158, 289890178=30485400144735913158, 597022555=30485400144735913158}]
[1226273222(TR: 6.79355, TS: 5.93606) -> {880680199=687921799409222099108574, 2087390487=17878576515730906190284, 1689826712=74062908248270888808, 289890178=74062908248270888808, 597022555=74062908248270888808}]
[1784986511(TR: 6.79356, TS: 5.90281) -> {880680199=283158895853466923567712, 2087390487=7359089347035773740956, 1689826712=30485400144735913158, 289890178=30485400144735913158, 597022555=30485400144735913158}]
[647205775(TR: 6.79379, TS: 5.94809) -> {880680199=1696343794050456791050690, 2087390487=44086715008830682691605, 1689826712=182631448638751491095, 289890178=182631448638751491095, 597022555=182631448638751491095}]
[1361333561(TR: 6.79420, TS: 5.94821) -> {880680199=1872464415196551581028464, 2087390487=48663959113992989528523, 1689826712=201592914049170599017, 289890178=201592914049170599017, 597022555=201592914049170599017}]
[600809370(TR: 6.79439, TS: 5.94925) -> {880680199=620162034035814594592806, 2087390487=16117550551796029569434, 1689826712=66767769047732391450, 289890178=66767769047732391450, 597022555=66767769047732391450}]
[1824055471(TR: 6.79466, TS: 5.92145) -> {880680199=283158895853466923567712, 2087390487=7359089347035773740956, 1689826712=30485400144735913158, 289890178=30485400144735913158, 597022555=30485400144735913158}]
[1443699036(TR: 6.79547, TS: 5.90250) -> {880680199=951602904287387769470976, 2087390487=24731452545194252701248, 1689826712=102451294099926488964, 289890178=102451294099926488964, 597022555=102451294099926488964}]
[624155425(TR: 6.79588, TS: 5.95367) -> {880680199=1219711912056666310355180, 2087390487=31699406481348406793995, 1689826712=131316396005410003375, 289890178=131316396005410003375, 597022555=131316396005410003375}]
[2053088082(TR: 6.79661, TS: 5.95272) -> {880680199=1024924937591569770133668, 2087390487=26637037720491162018762, 1689826712=110345277151267367100, 289890178=110345277151267367100, 597022555=110345277151267367100}]
[1372162350(TR: 6.79664, TS: 5.90271) -> {880680199=1219711912056666310355180, 2087390487=31699406481348406793995, 1689826712=131316396005410003375, 289890178=131316396005410003375, 597022555=131316396005410003375}]
[1865465266(TR: 6.79688, TS: 5.95243) -> {880680199=687921799409222099108574, 2087390487=17878576515730906190284, 1689826712=74062908248270888808, 289890178=74062908248270888808, 597022555=74062908248270888808}]
[1415678374(TR: 6.79745, TS: 5.96782) -> {880680199=356480929157648924230404, 2087390487=9264674522332683058470, 1689826712=38379383196076791294, 289890178=38379383196076791294, 597022555=38379383196076791294}]
[1403249995(TR: 6.79813, TS: 5.95275) -> {880680199=356480929157648924230404, 2087390487=9264674522332683058470, 1689826712=38379383196076791294, 289890178=38379383196076791294, 597022555=38379383196076791294}]
[1312724712(TR: 6.79957, TS: 5.96165) -> {880680199=1219711912056666310355180, 2087390487=31699406481348406793995, 1689826712=131316396005410003375, 289890178=131316396005410003375, 597022555=131316396005410003375}]
