[1212206817(TR: 10.01956, TS: 9.61827) -> {880680199=68444, 2087390487=1778, 1689826712=7, 289890178=7, 597022555=7}]
[1604212752(TR: 10.03386, TS: 9.56010) -> {880680199=65714, 2087390487=1708, 1689826712=7, 289890178=7, 597022555=7}]
[2009302726(TR: 10.04021, TS: 9.59294) -> {880680199=61922, 2087390487=1610, 1689826712=7, 289890178=7, 597022555=7}]
[199059745(TR: 10.04279, TS: 9.71867) -> {880680199=83422, 2087390487=2166, 1689826712=8, 289890178=8, 597022555=8}]
[1168411005(TR: 10.04686, TS: 9.56682) -> {880680199=11186, 2087390487=290, 1689826712=1, 289890178=1, 597022555=1}]
[1758926593(TR: 10.04720, TS: 9.54700) -> {880680199=164706, 2087390487=4282, 1689826712=18, 289890178=18, 597022555=18}]
[63523179(TR: 10.05051, TS: 9.71178) -> {880680199=191682, 2087390487=4984, 1689826712=21, 289890178=21, 597022555=21}]
[1664990290(TR: 10.05430, TS: 9.55290) -> {880680199=123844, 2087390487=3220, 1689826712=14, 289890178=14, 597022555=14}]
[1246644881(TR: 10.05523, TS: 9.54060) -> {880680199=61922, 2087390487=1610, 1689826712=7, 289890178=7, 597022555=7}]
[36912681(TR: 10.05569, TS: 9.56494) -> {880680199=11186, 2087390487=290, 1689826712=1, 289890178=1, 597022555=1}]
[1376542321(TR: 10.05598, TS: 9.68792) -> {880680199=61922, 2087390487=1610, 1689826712=7, 289890178=7, 597022555=7}]
[466081610(TR: 10.05601, TS: 9.54406) -> {880680199=200198, 2087390487=5204, 1689826712=22, 289890178=22, 597022555=22}]
[362166092(TR: 10.05624, TS: 9.60728) -> {880680199=138276, 2087390487=3594, 1689826712=15, 289890178=15, 597022555=15}]
[240091553(TR: 10.05762, TS: 9.66324) -> {880680199=54528, 2087390487=1418, 1689826712=6, 289890178=6, 597022555=6}]
[1040230863(TR: 10.05795, TS: 9.58069) -> {880680199=97384, 2087390487=2532, 1689826712=11, 289890178=11, 597022555=11}]
[467158210(TR: 10.05913, TS: 9.63649) -> {880680199=127706, 2087390487=3317, 1689826712=13, 289890178=13, 597022555=13}]
[1062223010(TR: 10.05997, TS: 9.63519) -> {880680199=28098, 2087390487=730, 1689826712=3, 289890178=3, 597022555=3}]
[1298194528(TR: 10.06036, TS: 9.70201) -> {880680199=68444, 2087390487=1778, 1689826712=7, 289890178=7, 597022555=7}]
[1989502674(TR: 10.06044, TS: 9.59456) -> {880680199=107478, 2087390487=2794, 1689826712=12, 289890178=12, 597022555=12}]
[800244374(TR: 10.06181, TS: 9.66341) -> {880680199=28098, 2087390487=730, 1689826712=3, 289890178=3, 597022555=3}]
[288968430(TR: 10.06245, TS: 9.56524) -> {880680199=146216, 2087390487=3800, 1689826712=16, 289890178=16, 597022555=16}]
[1536221001(TR: 10.06307, TS: 9.57045) -> {880680199=172646, 2087390487=4488, 1689826712=19, 289890178=19, 597022555=19}]
[116293919(TR: 10.06370, TS: 9.67846) -> {880680199=109632, 2087390487=2850, 1689826712=12, 289890178=12, 597022555=12}]
[1064387878(TR: 10.06416, TS: 9.68602) -> {880680199=67352, 2087390487=1750, 1689826712=7, 289890178=7, 597022555=7}]
[1684283928(TR: 10.06464, TS: 9.61974) -> {880680199=155188, 2087390487=4034, 1689826712=17, 289890178=17, 597022555=17}]
[970179402(TR: 10.06471, TS: 9.61763) -> {880680199=127090, 2087390487=3304, 1689826712=14, 289890178=14, 597022555=14}]
[1271356182(TR: 10.06481, TS: 9.69056) -> {880680199=28098, 2087390487=730, 1689826712=3, 289890178=3, 597022555=3}]
[2125098813(TR: 10.06555, TS: 9.60840) -> {880680199=39284, 2087390487=1020, 1689826712=4, 289890178=4, 597022555=4}]
[991684114(TR: 10.06600, TS: 9.69608) -> {880680199=16912, 2087390487=440, 1689826712=2, 289890178=2, 597022555=2}]
[477477800(TR: 10.06673, TS: 9.61146) -> {880680199=155188, 2087390487=4034, 1689826712=17, 289890178=17, 597022555=17}]
[1838898395(TR: 10.06708, TS: 9.65402) -> {880680199=83422, 2087390487=2166, 1689826712=8, 289890178=8, 597022555=8}]
[1088751058(TR: 10.06737, TS: 9.61136) -> {880680199=199872, 2087390487=5194, 1689826712=21, 289890178=21, 597022555=21}]
[606748842(TR: 10.06760, TS: 9.67078) -> {880680199=128402, 2087390487=3336, 1689826712=13, 289890178=13, 597022555=13}]
[364058492(TR: 10.06806, TS: 9.66411) -> {880680199=11186, 2087390487=290, 1689826712=1, 289890178=1, 597022555=1}]
[578415765(TR: 10.06848, TS: 9.68064) -> {880680199=61922, 2087390487=1610, 1689826712=7, 289890178=7, 597022555=7}]
[1247454877(TR: 10.06983, TS: 9.72226) -> {880680199=130366, 2087390487=3388, 1689826712=14, 289890178=14, 597022555=14}]
[1006866540(TR: 10.06988, TS: 9.64381) -> {880680199=127636, 2087390487=3318, 1689826712=14, 289890178=14, 597022555=14}]
[830892135(TR: 10.06999, TS: 9.62913) -> {880680199=268316, 2087390487=6972, 1689826712=28, 289890178=28, 597022555=28}]
[1559635846(TR: 10.07001, TS: 9.58722) -> {880680199=91658, 2087390487=2382, 1689826712=10, 289890178=10, 597022555=10}]
[1124539595(TR: 10.07021, TS: 9.73881) -> {880680199=79630, 2087390487=2068, 1689826712=8, 289890178=8, 597022555=8}]
[1671914551(TR: 10.07047, TS: 9.54752) -> {880680199=73108, 2087390487=1900, 1689826712=8, 289890178=8, 597022555=8}]
[1642134900(TR: 10.07050, TS: 9.65624) -> {880680199=244086, 2087390487=6346, 1689826712=27, 289890178=27, 597022555=27}]
