[1516958536(TR: 7.83854, TS: 6.83925) -> {880680199=160285433422479892, 2087390487=4165699340043157, 1689826712=17256620387849, 289890178=17256620387849, 597022555=17256620387849}]
[1018073728(TR: 7.90418, TS: 7.08433) -> {880680199=99086499363195576, 2087390487=2575184507984408, 1689826712=10667832183864, 289890178=10667832183864, 597022555=10667832183864}]
[31651085(TR: 7.92457, TS: 7.08576) -> {880680199=22753778631288914, 2087390487=591353803050412, 1689826712=2449713064246, 289890178=2449713064246, 597022555=2449713064246}]
[930622641(TR: 7.92891, TS: 7.03534) -> {880680199=45507557262577828, 2087390487=1182707606100824, 1689826712=4899426128492, 289890178=4899426128492, 597022555=4899426128492}]
[981821861(TR: 7.93096, TS: 7.05049) -> {880680199=197875506931794938, 2087390487=5142637425219905, 1689826712=21303635858443, 289890178=21303635858443, 597022555=21303635858443}]
[1928840935(TR: 7.93516, TS: 7.09465) -> {880680199=45507557262577828, 2087390487=1182707606100824, 1689826712=4899426128492, 289890178=4899426128492, 597022555=4899426128492}]
[1688936233(TR: 7.93529, TS: 7.08345) -> {880680199=45507557262577828, 2087390487=1182707606100824, 1689826712=4899426128492, 289890178=4899426128492, 597022555=4899426128492}]
[306227881(TR: 7.93534, TS: 7.08595) -> {880680199=167347835257062318, 2087390487=4349245917135644, 1689826712=18016971376602, 289890178=18016971376602, 597022555=18016971376602}]
[60371205(TR: 7.93636, TS: 7.10048) -> {880680199=121840277994484490, 2087390487=3166538311034820, 1689826712=13117545248110, 289890178=13117545248110, 597022555=13117545248110}]
[1335172975(TR: 7.93641, TS: 7.08502) -> {880680199=45507557262577828, 2087390487=1182707606100824, 1689826712=4899426128492, 289890178=4899426128492, 597022555=4899426128492}]
[1945834467(TR: 7.93701, TS: 7.10192) -> {880680199=147323274246739656, 2087390487=3828822452537428, 1689826712=15861090828384, 289890178=15861090828384, 597022555=15861090828384}]
[1685711575(TR: 7.93703, TS: 7.08493) -> {880680199=140558364206753444, 2087390487=3653007466193852, 1689826712=15132768348916, 289890178=15132768348916, 597022555=15132768348916}]
