[1522528236(TR: 8.99598, TS: 8.16241) -> {880680199=11885254890, 2087390487=308888921, 1689826712=1279581, 289890178=1279581, 597022555=1279581}]
[2009553666(TR: 9.05581, TS: 8.37751) -> {880680199=6039889878, 2087390487=156972244, 1689826712=650262, 289890178=650262, 597022555=650262}]
[302453382(TR: 9.05581, TS: 8.42032) -> {880680199=11108561126, 2087390487=288703347, 1689826712=1195993, 289890178=1195993, 597022555=1195993}]
[1206252657(TR: 9.05583, TS: 8.39035) -> {880680199=12652750328, 2087390487=328835655, 1689826712=1362238, 289890178=1362238, 597022555=1362238}]
[301161591(TR: 9.05586, TS: 8.42969) -> {880680199=11325237070, 2087390487=294334605, 1689826712=1219325, 289890178=1219325, 597022555=1219325}]
[1545669120(TR: 9.05588, TS: 8.35543) -> {880680199=4103898182, 2087390487=106657315, 1689826712=441847, 289890178=441847, 597022555=441847}]
[1981325344(TR: 9.05590, TS: 8.43551) -> {880680199=11257981850, 2087390487=292586656, 1689826712=1212076, 289890178=1212076, 597022555=1212076}]
[515282158(TR: 9.05591, TS: 8.35852) -> {880680199=6984044394, 2087390487=181510104, 1689826712=751908, 289890178=751908, 597022555=751908}]
[355300267(TR: 9.05596, TS: 8.35361) -> {880680199=2326795866, 2087390487=60471732, 1689826712=250518, 289890178=250518, 597022555=250518}]
[1099434500(TR: 9.05596, TS: 8.44003) -> {880680199=8648799404, 2087390487=224775920, 1689826712=931159, 289890178=931159, 597022555=931159}]
[1914874805(TR: 9.05597, TS: 8.35361) -> {880680199=6643592666, 2087390487=172662119, 1689826712=715285, 289890178=715285, 597022555=715285}]
[1478054139(TR: 9.05597, TS: 8.41427) -> {880680199=11298067054, 2087390487=293628363, 1689826712=1216367, 289890178=1216367, 597022555=1216367}]
[651673720(TR: 9.05600, TS: 8.45510) -> {880680199=10909811774, 2087390487=283537998, 1689826712=1174597, 289890178=1174597, 597022555=1174597}]
[663631500(TR: 9.05600, TS: 8.44930) -> {880680199=5495471670, 2087390487=142823305, 1689826712=591675, 289890178=591675, 597022555=591675}]
[1083596491(TR: 9.05609, TS: 8.36813) -> {880680199=4061595222, 2087390487=105557835, 1689826712=437277, 289890178=437277, 597022555=437277}]
[1385844906(TR: 9.05611, TS: 8.40458) -> {880680199=10955019528, 2087390487=284712854, 1689826712=1179447, 289890178=1179447, 597022555=1179447}]
[1255575169(TR: 9.05613, TS: 8.40445) -> {880680199=2470206522, 2087390487=64198872, 1689826712=265959, 289890178=265959, 597022555=265959}]
[473627393(TR: 9.05622, TS: 8.39239) -> {880680199=13572624636, 2087390487=352742439, 1689826712=1461255, 289890178=1461255, 597022555=1461255}]
[1848155723(TR: 9.05622, TS: 8.44461) -> {880680199=12822789602, 2087390487=333254892, 1689826712=1380559, 289890178=1380559, 597022555=1380559}]
[1857522724(TR: 9.05623, TS: 8.42430) -> {880680199=15833637006, 2087390487=411504517, 1689826712=1704693, 289890178=1704693, 597022555=1704693}]
[275494389(TR: 9.05626, TS: 8.35441) -> {880680199=6608824850, 2087390487=171758468, 1689826712=711523, 289890178=711523, 597022555=711523}]
