[394952146(TR: 9.12390, TS: 8.40237) -> {880680199=143410656, 2087390487=3727140, 1689826712=15441, 289890178=15441, 597022555=15441}]
[1042242245(TR: 9.12952, TS: 8.35978) -> {880680199=143410656, 2087390487=3727140, 1689826712=15441, 289890178=15441, 597022555=15441}]
[1176348858(TR: 9.14209, TS: 8.42130) -> {880680199=2504706792, 2087390487=65095534, 1689826712=269676, 289890178=269676, 597022555=269676}]
[1279463833(TR: 9.14399, TS: 8.36805) -> {880680199=143410656, 2087390487=3727140, 1689826712=15441, 289890178=15441, 597022555=15441}]
[140738862(TR: 9.14412, TS: 8.37887) -> {880680199=983025930, 2087390487=25548122, 1689826712=105837, 289890178=105837, 597022555=105837}]
[1282288533(TR: 9.14576, TS: 8.37340) -> {880680199=143410656, 2087390487=3727140, 1689826712=15441, 289890178=15441, 597022555=15441}]
[1729954522(TR: 9.14787, TS: 8.37086) -> {880680199=286821312, 2087390487=7454280, 1689826712=30882, 289890178=30882, 597022555=30882}]
[1264660160(TR: 9.14800, TS: 8.36932) -> {880680199=143410656, 2087390487=3727140, 1689826712=15441, 289890178=15441, 597022555=15441}]
[856037497(TR: 9.14816, TS: 8.47097) -> {880680199=2054173660, 2087390487=53386446, 1689826712=221156, 289890178=221156, 597022555=221156}]
[670602694(TR: 9.14910, TS: 8.38917) -> {880680199=1240388842, 2087390487=32236779, 1689826712=133541, 289890178=133541, 597022555=133541}]
[452403247(TR: 9.15256, TS: 8.52100) -> {880680199=143410656, 2087390487=3727140, 1689826712=15441, 289890178=15441, 597022555=15441}]
[359922297(TR: 9.15555, TS: 8.37158) -> {880680199=143410656, 2087390487=3727140, 1689826712=15441, 289890178=15441, 597022555=15441}]
[372637054(TR: 9.16245, TS: 8.60927) -> {880680199=143410656, 2087390487=3727140, 1689826712=15441, 289890178=15441, 597022555=15441}]
[1971326171(TR: 9.16321, TS: 8.54313) -> {880680199=1166754834, 2087390487=30323084, 1689826712=125613, 289890178=125613, 597022555=125613}]
[1456847900(TR: 9.16541, TS: 8.41274) -> {880680199=1313542086, 2087390487=34137973, 1689826712=141414, 289890178=141414, 597022555=141414}]
[1551836301(TR: 9.16711, TS: 8.54021) -> {880680199=922466594, 2087390487=23974214, 1689826712=99313, 289890178=99313, 597022555=99313}]
[1696136305(TR: 9.16725, TS: 8.52313) -> {880680199=143410656, 2087390487=3727140, 1689826712=15441, 289890178=15441, 597022555=15441}]
[269210333(TR: 9.16739, TS: 8.58154) -> {880680199=1205629760, 2087390487=31333440, 1689826712=129805, 289890178=129805, 597022555=129805}]
[1808120220(TR: 9.16755, TS: 8.61046) -> {880680199=286821312, 2087390487=7454280, 1689826712=30882, 289890178=30882, 597022555=30882}]
[1312535333(TR: 9.16764, TS: 8.55467) -> {880680199=1445321028, 2087390487=37562824, 1689826712=155607, 289890178=155607, 597022555=155607}]
[1826764263(TR: 9.16825, TS: 8.57506) -> {880680199=914159674, 2087390487=23758331, 1689826712=98420, 289890178=98420, 597022555=98420}]
[573677468(TR: 9.16855, TS: 8.54374) -> {880680199=143410656, 2087390487=3727140, 1689826712=15441, 289890178=15441, 597022555=15441}]
[1694419743(TR: 9.16861, TS: 8.55991) -> {880680199=496432474, 2087390487=12901900, 1689826712=53444, 289890178=53444, 597022555=53444}]
[2010115646(TR: 9.16894, TS: 8.54481) -> {880680199=1558651578, 2087390487=40508200, 1689826712=167808, 289890178=167808, 597022555=167808}]
[184524845(TR: 9.16904, TS: 8.50830) -> {880680199=866356122, 2087390487=22515951, 1689826712=93273, 289890178=93273, 597022555=93273}]
[614208401(TR: 9.16908, TS: 8.60897) -> {880680199=483306000, 2087390487=12560770, 1689826712=52035, 289890178=52035, 597022555=52035}]
[908628526(TR: 9.16950, TS: 8.49405) -> {880680199=143410656, 2087390487=3727140, 1689826712=15441, 289890178=15441, 597022555=15441}]
[1050551499(TR: 9.16982, TS: 8.53122) -> {880680199=1710990860, 2087390487=44467364, 1689826712=184204, 289890178=184204, 597022555=184204}]
[1234634237(TR: 9.16985, TS: 8.54166) -> {880680199=866356122, 2087390487=22515951, 1689826712=93273, 289890178=93273, 597022555=93273}]
[231970757(TR: 9.16992, TS: 8.58035) -> {880680199=2256976770, 2087390487=58657135, 1689826712=242985, 289890178=242985, 597022555=242985}]
[2140720563(TR: 9.16998, TS: 8.56821) -> {880680199=722945466, 2087390487=18788811, 1689826712=77832, 289890178=77832, 597022555=77832}]
[812586743(TR: 9.17005, TS: 8.51839) -> {880680199=783253786, 2087390487=20356180, 1689826712=84326, 289890178=84326, 597022555=84326}]
[1093031402(TR: 9.17005, TS: 8.54089) -> {880680199=866356122, 2087390487=22515951, 1689826712=93273, 289890178=93273, 597022555=93273}]
[1356500916(TR: 9.17012, TS: 8.54038) -> {880680199=674520208, 2087390487=17530290, 1689826712=72623, 289890178=72623, 597022555=72623}]
[1763063113(TR: 9.17015, TS: 8.51667) -> {880680199=2260408316, 2087390487=58746353, 1689826712=243364, 289890178=243364, 597022555=243364}]
[554065458(TR: 9.17032, TS: 8.56441) -> {880680199=478035520, 2087390487=12423800, 1689826712=51470, 289890178=51470, 597022555=51470}]
[1392301821(TR: 9.17037, TS: 8.53208) -> {880680199=1231882708, 2087390487=32015700, 1689826712=132623, 289890178=132623, 597022555=132623}]
[1449088057(TR: 9.17057, TS: 8.56347) -> {880680199=1214558386, 2087390487=31565464, 1689826712=130760, 289890178=130760, 597022555=130760}]
[247177158(TR: 9.17061, TS: 8.55239) -> {880680199=1009766778, 2087390487=26243091, 1689826712=108714, 289890178=108714, 597022555=108714}]
[492808173(TR: 9.17074, TS: 8.59673) -> {880680199=469639824, 2087390487=12205588, 1689826712=50562, 289890178=50562, 597022555=50562}]
[698405253(TR: 9.17082, TS: 8.52538) -> {880680199=639843130, 2087390487=16629040, 1689826712=68885, 289890178=68885, 597022555=68885}]
[99788308(TR: 9.17085, TS: 8.50730) -> {880680199=143410656, 2087390487=3727140, 1689826712=15441, 289890178=15441, 597022555=15441}]
[1466256579(TR: 9.17093, TS: 8.56072) -> {880680199=756461136, 2087390487=19659868, 1689826712=81444, 289890178=81444, 597022555=81444}]
[937818381(TR: 9.17146, TS: 8.51592) -> {880680199=1244586690, 2087390487=32345885, 1689826712=133995, 289890178=133995, 597022555=133995}]
[409348749(TR: 9.17149, TS: 8.63345) -> {880680199=286821312, 2087390487=7454280, 1689826712=30882, 289890178=30882, 597022555=30882}]
[137690515(TR: 9.17189, TS: 8.59877) -> {880680199=1088472052, 2087390487=28288560, 1689826712=117182, 289890178=117182, 597022555=117182}]
[1976216322(TR: 9.17197, TS: 8.55395) -> {880680199=1370724826, 2087390487=35624132, 1689826712=147578, 289890178=147578, 597022555=147578}]
[1845430567(TR: 9.17201, TS: 8.59267) -> {880680199=1466953636, 2087390487=38125033, 1689826712=157934, 289890178=157934, 597022555=157934}]
[1147429975(TR: 9.17203, TS: 8.53924) -> {880680199=1420793042, 2087390487=36925371, 1689826712=152968, 289890178=152968, 597022555=152968}]
[1796460845(TR: 9.17227, TS: 8.45117) -> {880680199=286821312, 2087390487=7454280, 1689826712=30882, 289890178=30882, 597022555=30882}]
[1260512758(TR: 9.17240, TS: 8.60803) -> {880680199=579534810, 2087390487=15061671, 1689826712=62391, 289890178=62391, 597022555=62391}]
[1585605508(TR: 9.17248, TS: 8.57965) -> {880680199=1540928132, 2087390487=40047584, 1689826712=165901, 289890178=165901, 597022555=165901}]
[967047903(TR: 9.17250, TS: 8.60697) -> {880680199=143410656, 2087390487=3727140, 1689826712=15441, 289890178=15441, 597022555=15441}]
[1280106111(TR: 9.17268, TS: 8.46468) -> {880680199=983025930, 2087390487=25548122, 1689826712=105837, 289890178=105837, 597022555=105837}]
[134646869(TR: 9.17281, TS: 8.54677) -> {880680199=914159674, 2087390487=23758331, 1689826712=98420, 289890178=98420, 597022555=98420}]
[1167399066(TR: 9.17287, TS: 8.59081) -> {880680199=1206984032, 2087390487=31368645, 1689826712=129952, 289890178=129952, 597022555=129952}]
[1673947125(TR: 9.17302, TS: 8.55017) -> {880680199=866356122, 2087390487=22515951, 1689826712=93273, 289890178=93273, 597022555=93273}]
[1230238420(TR: 9.17314, TS: 8.55770) -> {880680199=1618671212, 2087390487=42068056, 1689826712=174268, 289890178=174268, 597022555=174268}]
[1963703183(TR: 9.17322, TS: 8.57023) -> {880680199=1500469306, 2087390487=38996090, 1689826712=161546, 289890178=161546, 597022555=161546}]
[414657660(TR: 9.17325, TS: 8.56336) -> {880680199=770127312, 2087390487=20015050, 1689826712=82917, 289890178=82917, 597022555=82917}]
[1209928016(TR: 9.17345, TS: 8.54040) -> {880680199=47803552, 2087390487=1242380, 1689826712=5147, 289890178=5147, 597022555=5147}]
[504203221(TR: 9.17397, TS: 8.55985) -> {880680199=2245387868, 2087390487=58355966, 1689826712=241744, 289890178=241744, 597022555=241744}]
[921866328(TR: 9.17403, TS: 8.57156) -> {880680199=2338151396, 2087390487=60766825, 1689826712=251731, 289890178=251731, 597022555=251731}]
[386371126(TR: 9.17408, TS: 8.53617) -> {880680199=143410656, 2087390487=3727140, 1689826712=15441, 289890178=15441, 597022555=15441}]
[795562255(TR: 9.17411, TS: 8.53159) -> {880680199=913537968, 2087390487=23742190, 1689826712=98358, 289890178=98358, 597022555=98358}]
[1563052056(TR: 9.17420, TS: 8.57805) -> {880680199=286821312, 2087390487=7454280, 1689826712=30882, 289890178=30882, 597022555=30882}]
[2146984885(TR: 9.17426, TS: 8.57975) -> {880680199=883220978, 2087390487=22954256, 1689826712=95089, 289890178=95089, 597022555=95089}]
[1420112962(TR: 9.17449, TS: 8.58979) -> {880680199=191214208, 2087390487=4969520, 1689826712=20588, 289890178=20588, 597022555=20588}]
[557049072(TR: 9.17456, TS: 8.56654) -> {880680199=2781767900, 2087390487=72296086, 1689826712=299491, 289890178=299491, 597022555=299491}]
[777392710(TR: 9.17467, TS: 8.56067) -> {880680199=2421450130, 2087390487=62931686, 1689826712=260696, 289890178=260696, 597022555=260696}]
[311372274(TR: 9.17480, TS: 8.58717) -> {880680199=191214208, 2087390487=4969520, 1689826712=20588, 289890178=20588, 597022555=20588}]
[1869945029(TR: 9.17490, TS: 8.52596) -> {880680199=143410656, 2087390487=3727140, 1689826712=15441, 289890178=15441, 597022555=15441}]
[1365206463(TR: 9.17496, TS: 8.56653) -> {880680199=739648082, 2087390487=19222906, 1689826712=79633, 289890178=79633, 597022555=79633}]
[1334151664(TR: 9.17497, TS: 8.53857) -> {880680199=1910763004, 2087390487=49659306, 1689826712=205715, 289890178=205715, 597022555=205715}]
[615446859(TR: 9.17503, TS: 8.59525) -> {880680199=191214208, 2087390487=4969520, 1689826712=20588, 289890178=20588, 597022555=20588}]
[1675259435(TR: 9.17507, TS: 8.58419) -> {880680199=756461136, 2087390487=19659868, 1689826712=81444, 289890178=81444, 597022555=81444}]
[1224904050(TR: 9.17513, TS: 8.49711) -> {880680199=779055938, 2087390487=20247074, 1689826712=83872, 289890178=83872, 597022555=83872}]
[715872171(TR: 9.17531, TS: 8.55821) -> {880680199=1449918000, 2087390487=37682310, 1689826712=156105, 289890178=156105, 597022555=156105}]
[2031912724(TR: 9.17535, TS: 8.60414) -> {880680199=722945466, 2087390487=18788811, 1689826712=77832, 289890178=77832, 597022555=77832}]
[1225200938(TR: 9.17539, TS: 8.57093) -> {880680199=922466594, 2087390487=23974214, 1689826712=99313, 289890178=99313, 597022555=99313}]
[347306085(TR: 9.17546, TS: 8.53828) -> {880680199=47803552, 2087390487=1242380, 1689826712=5147, 289890178=5147, 597022555=5147}]
[1683317591(TR: 9.17553, TS: 8.62974) -> {880680199=2043588282, 2087390487=53111329, 1689826712=220011, 289890178=220011, 597022555=220011}]
[2045541614(TR: 9.17581, TS: 8.56957) -> {880680199=674520208, 2087390487=17530290, 1689826712=72623, 289890178=72623, 597022555=72623}]
[145987772(TR: 9.17585, TS: 8.58491) -> {880680199=1828519348, 2087390487=47521882, 1689826712=196865, 289890178=196865, 597022555=196865}]
[122464671(TR: 9.17599, TS: 8.56263) -> {880680199=2621554426, 2087390487=68132295, 1689826712=282251, 289890178=282251, 597022555=282251}]
[1212956154(TR: 9.17600, TS: 8.58640) -> {880680199=1850454684, 2087390487=48091937, 1689826712=199221, 289890178=199221, 597022555=199221}]
[1381839633(TR: 9.17603, TS: 8.62200) -> {880680199=143410656, 2087390487=3727140, 1689826712=15441, 289890178=15441, 597022555=15441}]
[1178548126(TR: 9.17607, TS: 8.59641) -> {880680199=1214558386, 2087390487=31565464, 1689826712=130760, 289890178=130760, 597022555=130760}]
[610102935(TR: 9.17632, TS: 8.59510) -> {880680199=722945466, 2087390487=18788811, 1689826712=77832, 289890178=77832, 597022555=77832}]
[232203275(TR: 9.17643, TS: 8.57674) -> {880680199=1078633034, 2087390487=28032882, 1689826712=116131, 289890178=116131, 597022555=116131}]
[917068571(TR: 9.17648, TS: 8.53781) -> {880680199=2134822208, 2087390487=55482431, 1689826712=229834, 289890178=229834, 597022555=229834}]
[160762263(TR: 9.17649, TS: 8.58983) -> {880680199=1958566556, 2087390487=50901686, 1689826712=210862, 289890178=210862, 597022555=210862}]
[1182005220(TR: 9.17658, TS: 8.51655) -> {880680199=143410656, 2087390487=3727140, 1689826712=15441, 289890178=15441, 597022555=15441}]
[1915774045(TR: 9.17666, TS: 8.52415) -> {880680199=435502448, 2087390487=11318390, 1689826712=46888, 289890178=46888, 597022555=46888}]
[247306371(TR: 9.17668, TS: 8.52138) -> {880680199=1065877250, 2087390487=27701354, 1689826712=114754, 289890178=114754, 597022555=114754}]
[801497458(TR: 9.17675, TS: 8.59533) -> {880680199=2056438324, 2087390487=53445305, 1689826712=221399, 289890178=221399, 597022555=221399}]
[1985019833(TR: 9.17694, TS: 8.54871) -> {880680199=770749018, 2087390487=20031191, 1689826712=82979, 289890178=82979, 597022555=82979}]
[129200034(TR: 9.17702, TS: 8.55462) -> {880680199=2089953572, 2087390487=54316306, 1689826712=224998, 289890178=224998, 597022555=224998}]
[1705543255(TR: 9.17704, TS: 8.59831) -> {880680199=1653718980, 2087390487=42978908, 1689826712=178038, 289890178=178038, 597022555=178038}]
[1701193185(TR: 9.17712, TS: 8.56816) -> {880680199=2003671128, 2087390487=52073912, 1689826712=215715, 289890178=215715, 597022555=215715}]
[339387331(TR: 9.17715, TS: 8.56287) -> {880680199=2101977212, 2087390487=54628826, 1689826712=226303, 289890178=226303, 597022555=226303}]
[149426329(TR: 9.17718, TS: 8.58484) -> {880680199=2075111462, 2087390487=53930601, 1689826712=223408, 289890178=223408, 597022555=223408}]
[701740525(TR: 9.17720, TS: 8.52506) -> {880680199=143410656, 2087390487=3727140, 1689826712=15441, 289890178=15441, 597022555=15441}]
[2102314011(TR: 9.17721, TS: 8.53486) -> {880680199=1254055018, 2087390487=32591961, 1689826712=135014, 289890178=135014, 597022555=135014}]
[1017861322(TR: 9.17723, TS: 8.57406) -> {880680199=2773523018, 2087390487=72081857, 1689826712=298615, 289890178=298615, 597022555=298615}]
[1955591966(TR: 9.17724, TS: 8.56603) -> {880680199=978828082, 2087390487=25439016, 1689826712=105383, 289890178=105383, 597022555=105383}]
[1086802111(TR: 9.17727, TS: 8.61561) -> {880680199=1850454684, 2087390487=48091937, 1689826712=199221, 289890178=199221, 597022555=199221}]
[1268916896(TR: 9.17741, TS: 8.55906) -> {880680199=953567530, 2087390487=24782499, 1689826712=102659, 289890178=102659, 597022555=102659}]
[759771674(TR: 9.17746, TS: 8.54440) -> {880680199=578913104, 2087390487=15045530, 1689826712=62329, 289890178=62329, 597022555=62329}]
[653592490(TR: 9.17756, TS: 8.57562) -> {880680199=1195490904, 2087390487=31069954, 1689826712=128718, 289890178=128718, 597022555=128718}]
[1552753019(TR: 9.17756, TS: 8.62146) -> {880680199=817930864, 2087390487=21257430, 1689826712=88064, 289890178=88064, 597022555=88064}]
[115392360(TR: 9.17757, TS: 8.57710) -> {880680199=1301910372, 2087390487=33835684, 1689826712=140166, 289890178=140166, 597022555=140166}]
