[1806311413(TR: 7.15276, TS: 6.36881) -> {880680199=13186087274630779944, 2087390487=342696612442071740, 1689826712=1419638064695964, 289890178=1419638064695964, 597022555=1419638064695964}]
[2020767669(TR: 7.15638, TS: 6.39287) -> {880680199=13186087274630779944, 2087390487=342696612442071740, 1689826712=1419638064695964, 289890178=1419638064695964, 597022555=1419638064695964}]
[1286085908(TR: 7.15834, TS: 6.38450) -> {880680199=65930436373153899720, 2087390487=1713483062210358700, 1689826712=7098190323479820, 289890178=7098190323479820, 597022555=7098190323479820}]
[486920219(TR: 7.15863, TS: 6.46871) -> {880680199=94253988239028951802, 2087390487=2449591133892641101, 1689826712=10147555272971663, 289890178=10147555272971663, 597022555=10147555272971663}]
[652943865(TR: 7.16077, TS: 6.37721) -> {880680199=13186087274630779944, 2087390487=342696612442071740, 1689826712=1419638064695964, 289890178=1419638064695964, 597022555=1419638064695964}]
[1297036622(TR: 7.16174, TS: 6.42343) -> {880680199=13186087274630779944, 2087390487=342696612442071740, 1689826712=1419638064695964, 289890178=1419638064695964, 597022555=1419638064695964}]
[1099153742(TR: 7.16218, TS: 6.39785) -> {880680199=107440075513659731746, 2087390487=2792287746334712841, 1689826712=11567193337667627, 289890178=11567193337667627, 597022555=11567193337667627}]
[1217007784(TR: 7.16266, TS: 6.39381) -> {880680199=13186087274630779944, 2087390487=342696612442071740, 1689826712=1419638064695964, 289890178=1419638064695964, 597022555=1419638064695964}]
[1924486253(TR: 7.16459, TS: 6.37461) -> {880680199=91298216587893151456, 2087390487=2372772824495710372, 1689826712=9829331537652308, 289890178=9829331537652308, 597022555=9829331537652308}]
[221140779(TR: 7.16470, TS: 6.39567) -> {880680199=13186087274630779944, 2087390487=342696612442071740, 1689826712=1419638064695964, 289890178=1419638064695964, 597022555=1419638064695964}]
[973076101(TR: 7.16473, TS: 6.43820) -> {880680199=26372174549261559888, 2087390487=685393224884143480, 1689826712=2839276129391928, 289890178=2839276129391928, 597022555=2839276129391928}]
[1722403141(TR: 7.16537, TS: 6.40264) -> {880680199=13186087274630779944, 2087390487=342696612442071740, 1689826712=1419638064695964, 289890178=1419638064695964, 597022555=1419638064695964}]
[1047003073(TR: 7.16550, TS: 6.44326) -> {880680199=13186087274630779944, 2087390487=342696612442071740, 1689826712=1419638064695964, 289890178=1419638064695964, 597022555=1419638064695964}]
[1099915305(TR: 7.16671, TS: 6.42522) -> {880680199=59877430243753128768, 2087390487=1556169929631000216, 1689826712=6446512708412184, 289890178=6446512708412184, 597022555=6446512708412184}]
[117636419(TR: 7.16681, TS: 6.35364) -> {880680199=13186087274630779944, 2087390487=342696612442071740, 1689826712=1419638064695964, 289890178=1419638064695964, 597022555=1419638064695964}]
[793374471(TR: 7.16760, TS: 6.41664) -> {880680199=107440075513659731746, 2087390487=2792287746334712841, 1689826712=11567193337667627, 289890178=11567193337667627, 597022555=11567193337667627}]
[785482968(TR: 7.16811, TS: 6.42064) -> {880680199=107440075513659731746, 2087390487=2792287746334712841, 1689826712=11567193337667627, 289890178=11567193337667627, 597022555=11567193337667627}]
[342173443(TR: 7.16825, TS: 6.44925) -> {880680199=13186087274630779944, 2087390487=342696612442071740, 1689826712=1419638064695964, 289890178=1419638064695964, 597022555=1419638064695964}]
[69019689(TR: 7.16859, TS: 6.39201) -> {880680199=114033119150975121718, 2087390487=2963636052555748711, 1689826712=12277012370015609, 289890178=12277012370015609, 597022555=12277012370015609}]
[1682759290(TR: 7.16861, TS: 6.45526) -> {880680199=13186087274630779944, 2087390487=342696612442071740, 1689826712=1419638064695964, 289890178=1419638064695964, 597022555=1419638064695964}]
[1176072559(TR: 7.16873, TS: 6.38644) -> {880680199=13186087274630779944, 2087390487=342696612442071740, 1689826712=1419638064695964, 289890178=1419638064695964, 597022555=1419638064695964}]
[2071534480(TR: 7.16889, TS: 6.44183) -> {880680199=13186087274630779944, 2087390487=342696612442071740, 1689826712=1419638064695964, 289890178=1419638064695964, 597022555=1419638064695964}]
[373827766(TR: 7.16900, TS: 6.40912) -> {880680199=107440075513659731746, 2087390487=2792287746334712841, 1689826712=11567193337667627, 289890178=11567193337667627, 597022555=11567193337667627}]
[343251723(TR: 7.16950, TS: 6.38262) -> {880680199=107440075513659731746, 2087390487=2792287746334712841, 1689826712=11567193337667627, 289890178=11567193337667627, 597022555=11567193337667627}]
[426382051(TR: 7.16979, TS: 6.38631) -> {880680199=175321889203427123660, 2087390487=4556485655343210462, 1689826712=18875472481247362, 289890178=18875472481247362, 597022555=18875472481247362}]
[712781765(TR: 7.17037, TS: 6.44829) -> {880680199=215561651362363252772, 2087390487=5602287180096600094, 1689826712=23207758237044526, 289890178=23207758237044526, 597022555=23207758237044526}]
[2099687332(TR: 7.17040, TS: 6.43974) -> {880680199=127219206425605901662, 2087390487=3306332664997820451, 1689826712=13696650434711573, 289890178=13696650434711573, 597022555=13696650434711573}]
[1169415880(TR: 7.17082, TS: 6.45231) -> {880680199=104484303862523931400, 2087390487=2715469436937782112, 1689826712=11248969602348272, 289890178=11248969602348272, 597022555=11248969602348272}]
[201798039(TR: 7.17097, TS: 6.40605) -> {880680199=187045787304271593958, 2087390487=4861181057405693847, 1689826712=20137688608268015, 289890178=20137688608268015, 597022555=20137688608268015}]
[1196303829(TR: 7.17200, TS: 6.41602) -> {880680199=107440075513659731746, 2087390487=2792287746334712841, 1689826712=11567193337667627, 289890178=11567193337667627, 597022555=11567193337667627}]
[266201367(TR: 7.17224, TS: 6.44882) -> {880680199=170414740235677831120, 2087390487=4428952499148140812, 1689826712=18347159925828092, 289890178=18347159925828092, 597022555=18347159925828092}]
[1422078906(TR: 7.17255, TS: 6.43580) -> {880680199=255900056901602277034, 2087390487=6650652373022942444, 1689826712=27550664118068888, 289890178=27550664118068888, 597022555=27550664118068888}]
[1643985724(TR: 7.17270, TS: 6.44707) -> {880680199=171557224054710224408, 2087390487=4458644804863877755, 1689826712=18470161805320063, 289890178=18470161805320063, 597022555=18470161805320063}]
[1462487643(TR: 7.17318, TS: 6.44342) -> {880680199=46151305461207729804, 2087390487=1199438143547251090, 1689826712=4968733226435874, 289890178=4968733226435874, 597022555=4968733226435874}]
[928908536(TR: 7.17392, TS: 6.32857) -> {880680199=107440075513659731746, 2087390487=2792287746334712841, 1689826712=11567193337667627, 289890178=11567193337667627, 597022555=11567193337667627}]
[2051911498(TR: 7.17395, TS: 6.43274) -> {880680199=192145248464237493230, 2087390487=4993712264609387343, 1689826712=20686705842971953, 289890178=20686705842971953, 597022555=20686705842971953}]
[1918980068(TR: 7.17480, TS: 6.44091) -> {880680199=215660344123669884382, 2087390487=5604852131645024397, 1689826712=23218383678682589, 289890178=23218383678682589, 597022555=23218383678682589}]
[2064726753(TR: 7.17481, TS: 6.42494) -> {880680199=140405293700236681606, 2087390487=3649029277439892191, 1689826712=15116288499407537, 289890178=15116288499407537, 597022555=15116288499407537}]
[1009752255(TR: 7.17487, TS: 6.41507) -> {880680199=145993943003029763426, 2087390487=3794274121062136253, 1689826712=15717972616536079, 289890178=15717972616536079, 597022555=15717972616536079}]
[730810255(TR: 7.17518, TS: 6.47289) -> {880680199=107440075513659731746, 2087390487=2792287746334712841, 1689826712=11567193337667627, 289890178=11567193337667627, 597022555=11567193337667627}]
[1399403381(TR: 7.17628, TS: 6.43075) -> {880680199=133812250062921291634, 2087390487=3477680971218856321, 1689826712=14406469467059555, 289890178=14406469467059555, 597022555=14406469467059555}]
[568188363(TR: 7.17645, TS: 6.43099) -> {880680199=120626162788290511690, 2087390487=3134984358776784581, 1689826712=12986831402363591, 289890178=12986831402363591, 597022555=12986831402363591}]
[1643594543(TR: 7.17655, TS: 6.43522) -> {880680199=91298216587893151456, 2087390487=2372772824495710372, 1689826712=9829331537652308, 289890178=9829331537652308, 597022555=9829331537652308}]
[806732705(TR: 7.17676, TS: 6.48376) -> {880680199=13186087274630779944, 2087390487=342696612442071740, 1689826712=1419638064695964, 289890178=1419638064695964, 597022555=1419638064695964}]
[712879181(TR: 7.17694, TS: 6.39086) -> {880680199=93122151360965597564, 2087390487=2420175534263150142, 1689826712=10025699662442686, 289890178=10025699662442686, 597022555=10025699662442686}]
[1694568268(TR: 7.17709, TS: 6.43603) -> {880680199=205331335738868273174, 2087390487=5336408877051459083, 1689826712=22106343907667917, 289890178=22106343907667917, 597022555=22106343907667917}]
[1043646200(TR: 7.17735, TS: 6.37150) -> {880680199=74474857327082781886, 2087390487=1935546215229533491, 1689826712=8018098175927717, 289890178=8018098175927717, 597022555=8018098175927717}]
[547488340(TR: 7.17747, TS: 6.43272) -> {880680199=153591380974867461550, 2087390487=3991725889881963931, 1689826712=16535926564103501, 289890178=16535926564103501, 597022555=16535926564103501}]
[1744489929(TR: 7.17813, TS: 6.42593) -> {880680199=150635609323731661204, 2087390487=3914907580485033202, 1689826712=16217702828784146, 289890178=16217702828784146, 597022555=16217702828784146}]
[174900501(TR: 7.17825, TS: 6.41525) -> {880680199=59337392735838509748, 2087390487=1542134755989322830, 1689826712=6388371291131838, 289890178=6388371291131838, 597022555=6388371291131838}]
[318226854(TR: 7.17855, TS: 6.48014) -> {880680199=94253988239028951802, 2087390487=2449591133892641101, 1689826712=10147555272971663, 289890178=10147555272971663, 597022555=10147555272971663}]
[586662158(TR: 7.17855, TS: 6.48761) -> {880680199=13186087274630779944, 2087390487=342696612442071740, 1689826712=1419638064695964, 289890178=1419638064695964, 597022555=1419638064695964}]
[324195356(TR: 7.17857, TS: 6.44902) -> {880680199=91298216587893151456, 2087390487=2372772824495710372, 1689826712=9829331537652308, 289890178=9829331537652308, 597022555=9829331537652308}]
[2138767118(TR: 7.17882, TS: 6.48430) -> {880680199=150773698808241746340, 2087390487=3918496423601978337, 1689826712=16232569793056677, 289890178=16232569793056677, 597022555=16232569793056677}]
