[794154995(TR: 10.55094, TS: 10.04677) -> {880680199=546, 2087390487=14}]
[615969900(TR: 10.57225, TS: 10.00867) -> {880680199=546, 2087390487=14}]
[421660525(TR: 10.57640, TS: 10.18641) -> {880680199=546, 2087390487=14}]
[1486610017(TR: 10.57698, TS: 10.09103) -> {880680199=2730, 2087390487=70}]
[2089728253(TR: 10.57728, TS: 10.14042) -> {880680199=546, 2087390487=14}]
[1862805140(TR: 10.57735, TS: 10.13101) -> {880680199=546, 2087390487=14}]
[1721261431(TR: 10.57746, TS: 10.10045) -> {880680199=546, 2087390487=14}]
[1618411283(TR: 10.57822, TS: 10.11008) -> {880680199=546, 2087390487=14}]
[1773595312(TR: 10.58125, TS: 10.13972) -> {880680199=546, 2087390487=14}]
[1201950100(TR: 10.58157, TS: 10.14487) -> {880680199=1638, 2087390487=42}]
[1676919794(TR: 10.58482, TS: 10.14756) -> {880680199=3042, 2087390487=78}]
[883570424(TR: 10.58635, TS: 10.01902) -> {880680199=546, 2087390487=14}]
[1779939767(TR: 10.58705, TS: 10.08355) -> {880680199=546, 2087390487=14}]
[255496588(TR: 10.58733, TS: 10.04312) -> {880680199=1092, 2087390487=28}]
[1923825610(TR: 10.58925, TS: 10.10135) -> {880680199=546, 2087390487=14}]
[399755921(TR: 10.58946, TS: 10.13471) -> {880680199=4338, 2087390487=112}]
[1088291805(TR: 10.58982, TS: 10.09517) -> {880680199=1092, 2087390487=28}]
[456346811(TR: 10.59142, TS: 10.12134) -> {880680199=1092, 2087390487=28}]
[818771320(TR: 10.59295, TS: 10.18690) -> {880680199=546, 2087390487=14}]
[960734898(TR: 10.59384, TS: 10.17731) -> {880680199=546, 2087390487=14}]
[154376876(TR: 10.59525, TS: 10.05132) -> {880680199=1092, 2087390487=28}]
[149182885(TR: 10.59579, TS: 10.11753) -> {880680199=2184, 2087390487=56}]
[1398381428(TR: 10.59613, TS: 10.13142) -> {880680199=4884, 2087390487=126}]
[2005651867(TR: 10.59620, TS: 10.12987) -> {880680199=546, 2087390487=14}]
[1660474172(TR: 10.59620, TS: 10.10966) -> {880680199=1092, 2087390487=28}]
[1216055223(TR: 10.59682, TS: 10.13633) -> {880680199=546, 2087390487=14}]
[1466312695(TR: 10.59687, TS: 10.16998) -> {880680199=1092, 2087390487=28}]
[2127045513(TR: 10.59729, TS: 10.13101) -> {880680199=1092, 2087390487=28}]
[1510829663(TR: 10.59746, TS: 10.15141) -> {880680199=546, 2087390487=14}]
[1314856086(TR: 10.59762, TS: 10.13536) -> {880680199=546, 2087390487=14}]
[677434165(TR: 10.59769, TS: 10.13588) -> {880680199=546, 2087390487=14}]
[386623963(TR: 10.59802, TS: 10.12936) -> {880680199=546, 2087390487=14}]
[642093811(TR: 10.59804, TS: 10.15475) -> {880680199=546, 2087390487=14}]
[273191169(TR: 10.59862, TS: 10.12576) -> {880680199=1092, 2087390487=28}]
[1050612038(TR: 10.59889, TS: 10.15731) -> {880680199=546, 2087390487=14}]
[1914102527(TR: 10.60072, TS: 10.10150) -> {880680199=1092, 2087390487=28}]
[2018387012(TR: 10.60113, TS: 10.13780) -> {880680199=546, 2087390487=14}]
[752513749(TR: 10.60131, TS: 10.27792) -> {880680199=546, 2087390487=14}]
[1778991913(TR: 10.60163, TS: 10.18814) -> {880680199=546, 2087390487=14}]
[793593229(TR: 10.60176, TS: 10.19010) -> {880680199=546, 2087390487=14}]
[640170020(TR: 10.60242, TS: 10.08182) -> {880680199=3744, 2087390487=96}]
[1503378158(TR: 10.60530, TS: 10.08399) -> {880680199=546, 2087390487=14}]
[2032904959(TR: 10.60532, TS: 10.05443) -> {880680199=546, 2087390487=14}]
[1016068474(TR: 10.60610, TS: 10.09767) -> {880680199=546, 2087390487=14}]
[1535184855(TR: 10.60658, TS: 10.10577) -> {880680199=4338, 2087390487=112}]
[1598657155(TR: 10.61047, TS: 10.13532) -> {880680199=4338, 2087390487=112}]
[2073147335(TR: 10.61140, TS: 10.18415) -> {880680199=546, 2087390487=14}]
[949405158(TR: 10.61181, TS: 10.14816) -> {880680199=546, 2087390487=14}]
[1807391380(TR: 10.61196, TS: 10.05335) -> {880680199=3432, 2087390487=88}]
[2020917482(TR: 10.61209, TS: 10.11636) -> {880680199=4938, 2087390487=127}]
[237858732(TR: 10.61243, TS: 10.08166) -> {880680199=1092, 2087390487=28}]
[10101370(TR: 10.61394, TS: 10.18276) -> {880680199=546, 2087390487=14}]
[1061910215(TR: 10.61453, TS: 10.12527) -> {880680199=546, 2087390487=14}]
[1642496596(TR: 10.61471, TS: 10.22841) -> {880680199=546, 2087390487=14}]
[80990667(TR: 10.61527, TS: 10.09942) -> {880680199=546, 2087390487=14}]
[1435216601(TR: 10.61582, TS: 10.16486) -> {880680199=546, 2087390487=14}]
[831652833(TR: 10.61587, TS: 10.20920) -> {880680199=546, 2087390487=14}]
[1681118117(TR: 10.61601, TS: 10.07087) -> {880680199=546, 2087390487=14}]
[2129922913(TR: 10.61606, TS: 10.10026) -> {880680199=546, 2087390487=14}]
[1990306564(TR: 10.61639, TS: 10.14223) -> {880680199=4338, 2087390487=112}]
[1468867386(TR: 10.61663, TS: 10.11188) -> {880680199=4836, 2087390487=124}]
[769223829(TR: 10.61682, TS: 10.09548) -> {880680199=3846, 2087390487=99}]
[1932051788(TR: 10.61727, TS: 10.07741) -> {880680199=1092, 2087390487=28}]
[145406374(TR: 10.61750, TS: 10.17068) -> {880680199=546, 2087390487=14}]
[914415482(TR: 10.61759, TS: 10.16624) -> {880680199=546, 2087390487=14}]
[1356574971(TR: 10.61761, TS: 10.07946) -> {880680199=546, 2087390487=14}]
[1709972745(TR: 10.61779, TS: 10.14374) -> {880680199=2130, 2087390487=55}]
[953614235(TR: 10.61798, TS: 10.07640) -> {880680199=4338, 2087390487=112}]
[136154356(TR: 10.61806, TS: 10.18551) -> {880680199=3510, 2087390487=90}]
[97298788(TR: 10.61829, TS: 10.08063) -> {880680199=546, 2087390487=14}]
[13498497(TR: 10.61982, TS: 10.21338) -> {880680199=546, 2087390487=14}]
[258536740(TR: 10.61985, TS: 10.27751) -> {880680199=546, 2087390487=14}]
[1802940945(TR: 10.62043, TS: 10.05589) -> {880680199=546, 2087390487=14}]
[194093458(TR: 10.62067, TS: 10.26450) -> {880680199=1716, 2087390487=44}]
[1693927825(TR: 10.62081, TS: 10.04679) -> {880680199=1584, 2087390487=41}]
[754860542(TR: 10.62083, TS: 10.16160) -> {880680199=4338, 2087390487=112}]
[1917229130(TR: 10.62227, TS: 10.18466) -> {880680199=2130, 2087390487=55}]
[1960655521(TR: 10.62243, TS: 10.11396) -> {880680199=7092, 2087390487=183}]
[708333162(TR: 10.62272, TS: 10.28728) -> {880680199=546, 2087390487=14}]
[1947667298(TR: 10.62276, TS: 10.09028) -> {880680199=546, 2087390487=14}]
[852842850(TR: 10.62280, TS: 10.03697) -> {880680199=1092, 2087390487=28}]
[792753579(TR: 10.62283, TS: 10.07007) -> {880680199=546, 2087390487=14}]
[1206068535(TR: 10.62339, TS: 10.21202) -> {880680199=546, 2087390487=14}]
[199453362(TR: 10.62347, TS: 10.16095) -> {880680199=1584, 2087390487=41}]
[333786341(TR: 10.62452, TS: 10.07000) -> {880680199=1092, 2087390487=28}]
[1059388959(TR: 10.62456, TS: 10.08773) -> {880680199=1584, 2087390487=41}]
[1630584401(TR: 10.62520, TS: 10.12349) -> {880680199=6272, 2087390487=164, 1689826712=1, 289890178=1, 597022555=1}]
[1897332287(TR: 10.62540, TS: 10.11818) -> {880680199=2886, 2087390487=74}]
[1261332220(TR: 10.62566, TS: 10.23510) -> {880680199=546, 2087390487=14}]
[1398979968(TR: 10.62759, TS: 10.07406) -> {880680199=6740, 2087390487=176, 1689826712=1, 289890178=1, 597022555=1}]
[927224715(TR: 10.62764, TS: 10.07269) -> {880680199=7272, 2087390487=188}]
[1910879322(TR: 10.62790, TS: 10.17582) -> {880680199=7272, 2087390487=188}]
[1237591324(TR: 10.62795, TS: 10.08294) -> {880680199=2130, 2087390487=55}]
[260841241(TR: 10.62800, TS: 10.17592) -> {880680199=3768, 2087390487=97}]
[440524136(TR: 10.62849, TS: 10.07191) -> {880680199=546, 2087390487=14}]
[1180364062(TR: 10.62849, TS: 10.07191) -> {880680199=546, 2087390487=14}]
[786357260(TR: 10.62873, TS: 10.07727) -> {880680199=3432, 2087390487=88}]
[1095068185(TR: 10.62876, TS: 10.34447) -> {880680199=546, 2087390487=14}]
[1434146244(TR: 10.62903, TS: 10.10680) -> {880680199=6990, 2087390487=180}]
[1146642536(TR: 10.62919, TS: 10.02609) -> {880680199=546, 2087390487=14}]
[473889363(TR: 10.62973, TS: 10.10608) -> {880680199=3792, 2087390487=98}]
[1983995503(TR: 10.63061, TS: 10.16989) -> {880680199=2184, 2087390487=56}]
[2040258582(TR: 10.63077, TS: 10.13557) -> {880680199=4056, 2087390487=104}]
[2127004781(TR: 10.63143, TS: 10.20010) -> {880680199=3300, 2087390487=85}]
[356521348(TR: 10.63299, TS: 10.18270) -> {880680199=5250, 2087390487=135}]
[1762562917(TR: 10.63335, TS: 10.27669) -> {880680199=2262, 2087390487=58}]
[1337152770(TR: 10.63350, TS: 10.05721) -> {880680199=1092, 2087390487=28}]
[227890293(TR: 10.63364, TS: 10.06229) -> {880680199=1092, 2087390487=28}]
[418159734(TR: 10.63418, TS: 10.10928) -> {880680199=3300, 2087390487=85}]
[90485173(TR: 10.63418, TS: 10.07344) -> {880680199=4338, 2087390487=112}]
[1353379678(TR: 10.63439, TS: 10.06649) -> {880680199=1092, 2087390487=28}]
[2008760258(TR: 10.63457, TS: 10.05204) -> {880680199=1092, 2087390487=28}]
[197657199(TR: 10.63483, TS: 10.03728) -> {880680199=546, 2087390487=14}]
[721544122(TR: 10.63502, TS: 10.29600) -> {880680199=1716, 2087390487=44}]
[743848347(TR: 10.63763, TS: 10.06902) -> {880680199=546, 2087390487=14}]
[37574396(TR: 10.63805, TS: 10.12343) -> {880680199=6272, 2087390487=164, 1689826712=1, 289890178=1, 597022555=1}]
[1227749294(TR: 10.63855, TS: 10.08741) -> {880680199=3792, 2087390487=98}]
[1838530818(TR: 10.63898, TS: 10.12961) -> {880680199=4338, 2087390487=112}]
[1888663498(TR: 10.64044, TS: 10.10167) -> {880680199=3846, 2087390487=99}]
[418420114(TR: 10.64048, TS: 10.09009) -> {880680199=546, 2087390487=14}]
[1053196709(TR: 10.64088, TS: 10.36828) -> {880680199=546, 2087390487=14}]
[2107169454(TR: 10.64105, TS: 10.13767) -> {880680199=6990, 2087390487=180}]
[416357936(TR: 10.64120, TS: 10.18983) -> {880680199=2340, 2087390487=60}]
[68240573(TR: 10.64144, TS: 10.06858) -> {880680199=2130, 2087390487=55}]
[240137779(TR: 10.64197, TS: 10.34251) -> {880680199=3066, 2087390487=79}]
[900124925(TR: 10.64237, TS: 10.04723) -> {880680199=546, 2087390487=14}]
[622229735(TR: 10.64256, TS: 10.37273) -> {880680199=546, 2087390487=14}]
[724362324(TR: 10.64320, TS: 10.05611) -> {880680199=1092, 2087390487=28}]
[608349868(TR: 10.64379, TS: 10.24199) -> {880680199=1716, 2087390487=44}]
[669033441(TR: 10.64408, TS: 10.07809) -> {880680199=4338, 2087390487=112}]
[833042106(TR: 10.64424, TS: 10.14387) -> {880680199=3198, 2087390487=82}]
[2112187038(TR: 10.64471, TS: 10.10705) -> {880680199=3792, 2087390487=98}]
[1281592384(TR: 10.64533, TS: 10.24038) -> {880680199=3792, 2087390487=98}]
[1857999238(TR: 10.64574, TS: 10.06108) -> {880680199=3222, 2087390487=83}]
[1713645581(TR: 10.64579, TS: 10.23032) -> {880680199=1638, 2087390487=42}]
[809705421(TR: 10.64626, TS: 10.18216) -> {880680199=3792, 2087390487=98}]
[1611830281(TR: 10.64668, TS: 10.26085) -> {880680199=546, 2087390487=14}]
[2025343852(TR: 10.64672, TS: 10.17641) -> {880680199=1638, 2087390487=42}]
[1058762806(TR: 10.64674, TS: 10.20751) -> {880680199=3768, 2087390487=97}]
[395230575(TR: 10.64703, TS: 10.19904) -> {880680199=4938, 2087390487=127}]
[1674105163(TR: 10.64832, TS: 10.11037) -> {880680199=2130, 2087390487=55}]
[1494287733(TR: 10.64849, TS: 10.31968) -> {880680199=546, 2087390487=14}]
[1030702241(TR: 10.64864, TS: 10.12544) -> {880680199=5640, 2087390487=145}]
[1600709542(TR: 10.64868, TS: 10.25103) -> {880680199=546, 2087390487=14}]
