[599481151(TR: 11.10366, TS: 10.76862) -> {880680199=312, 2087390487=8}]
[150330280(TR: 11.10436, TS: 10.77760) -> {880680199=312, 2087390487=8}]
[1761007912(TR: 11.10443, TS: 10.76890) -> {880680199=312, 2087390487=8}]
[595425246(TR: 11.11533, TS: 10.76485) -> {880680199=648, 2087390487=17}]
[78370209(TR: 11.11680, TS: 10.71509) -> {880680199=78, 2087390487=2}]
[572880391(TR: 11.12403, TS: 10.69995) -> {880680199=234, 2087390487=6}]
[2084885746(TR: 11.12799, TS: 10.86353) -> {880680199=312, 2087390487=8}]
[886021923(TR: 11.13238, TS: 10.79601) -> {880680199=78, 2087390487=2}]
[1846756038(TR: 11.13280, TS: 10.77320) -> {880680199=390, 2087390487=10}]
[1737458765(TR: 11.13539, TS: 10.58401) -> {880680199=78, 2087390487=2}]
[1026965258(TR: 11.13756, TS: 10.73881) -> {880680199=234, 2087390487=6}]
[1967692040(TR: 11.14028, TS: 10.60576) -> {880680199=78, 2087390487=2}]
[20574229(TR: 11.14618, TS: 10.81008) -> {880680199=234, 2087390487=6}]
[437232019(TR: 11.14971, TS: 10.72283) -> {880680199=234, 2087390487=6}]
[382534583(TR: 11.15157, TS: 10.74129) -> {880680199=390, 2087390487=10}]
[670849215(TR: 11.15181, TS: 10.77771) -> {880680199=390, 2087390487=10}]
[1762372877(TR: 11.15339, TS: 10.79673) -> {880680199=390, 2087390487=10}]
[242190982(TR: 11.15352, TS: 10.68148) -> {880680199=78, 2087390487=2}]
[1891758151(TR: 11.15475, TS: 10.65137) -> {880680199=78, 2087390487=2}]
[901609280(TR: 11.15523, TS: 10.73954) -> {880680199=452, 2087390487=14, 1689826712=1, 289890178=1, 597022555=1}]
[23775039(TR: 11.15605, TS: 10.64905) -> {880680199=156, 2087390487=4}]
[1940080174(TR: 11.15640, TS: 10.71520) -> {880680199=312, 2087390487=8}]
[203412437(TR: 11.15981, TS: 10.69596) -> {880680199=78, 2087390487=2}]
[1380360801(TR: 11.15997, TS: 10.64366) -> {880680199=78, 2087390487=2}]
[88261673(TR: 11.16070, TS: 10.75324) -> {880680199=390, 2087390487=10}]
[1815699609(TR: 11.16460, TS: 10.79637) -> {880680199=390, 2087390487=10}]
[508200880(TR: 11.16471, TS: 10.66781) -> {880680199=312, 2087390487=8}]
[2037939122(TR: 11.16660, TS: 10.68659) -> {880680199=78, 2087390487=2}]
[1778948920(TR: 11.16738, TS: 10.83549) -> {880680199=390, 2087390487=10}]
[1293026120(TR: 11.16774, TS: 10.72235) -> {880680199=78, 2087390487=2}]
[120552029(TR: 11.16883, TS: 10.70513) -> {880680199=492, 2087390487=13}]
[1026569441(TR: 11.16931, TS: 10.79767) -> {880680199=78, 2087390487=2}]
[332376356(TR: 11.16938, TS: 10.72362) -> {880680199=78, 2087390487=2}]
[1310388310(TR: 11.16949, TS: 10.72582) -> {880680199=78, 2087390487=2}]
[849057370(TR: 11.17207, TS: 10.72534) -> {880680199=78, 2087390487=2}]
[238042068(TR: 11.17318, TS: 10.76331) -> {880680199=78, 2087390487=2}]
[1616393663(TR: 11.17331, TS: 10.73787) -> {880680199=336, 2087390487=9}]
