[477553272(TR: 9.23712, TS: 8.61828) -> {880680199=47803552, 2087390487=1242380, 1689826712=5147, 289890178=5147, 597022555=5147}]
[1276205211(TR: 9.24795, TS: 8.64585) -> {880680199=47803552, 2087390487=1242380, 1689826712=5147, 289890178=5147, 597022555=5147}]
[1460953294(TR: 9.24998, TS: 8.67279) -> {880680199=47803552, 2087390487=1242380, 1689826712=5147, 289890178=5147, 597022555=5147}]
[420896299(TR: 9.25255, TS: 8.67588) -> {880680199=267738008, 2087390487=6958312, 1689826712=28825, 289890178=28825, 597022555=28825}]
[2008289684(TR: 9.25289, TS: 8.74028) -> {880680199=430321108, 2087390487=11183717, 1689826712=46325, 289890178=46325, 597022555=46325}]
[1559910456(TR: 9.25455, TS: 8.73948) -> {880680199=47803552, 2087390487=1242380, 1689826712=5147, 289890178=5147, 597022555=5147}]
[443090620(TR: 9.25839, TS: 8.61486) -> {880680199=47803552, 2087390487=1242380, 1689826712=5147, 289890178=5147, 597022555=5147}]
[832955612(TR: 9.26066, TS: 8.69991) -> {880680199=170203306, 2087390487=4423452, 1689826712=18323, 289890178=18323, 597022555=18323}]
[1716153293(TR: 9.26070, TS: 8.74550) -> {880680199=261612562, 2087390487=6799106, 1689826712=28163, 289890178=28163, 597022555=28163}]
[1761596580(TR: 9.26125, TS: 8.65780) -> {880680199=47803552, 2087390487=1242380, 1689826712=5147, 289890178=5147, 597022555=5147}]
[988898273(TR: 9.26277, TS: 8.70182) -> {880680199=139212808, 2087390487=3618034, 1689826712=14987, 289890178=14987, 597022555=14987}]
[611115879(TR: 9.26295, TS: 8.68659) -> {880680199=47803552, 2087390487=1242380, 1689826712=5147, 289890178=5147, 597022555=5147}]
[298709028(TR: 9.26392, TS: 8.69149) -> {880680199=47803552, 2087390487=1242380, 1689826712=5147, 289890178=5147, 597022555=5147}]
[117525581(TR: 9.26445, TS: 8.62611) -> {880680199=47803552, 2087390487=1242380, 1689826712=5147, 289890178=5147, 597022555=5147}]
[912181543(TR: 9.26615, TS: 8.71909) -> {880680199=47803552, 2087390487=1242380, 1689826712=5147, 289890178=5147, 597022555=5147}]
[1969910608(TR: 9.26652, TS: 8.78809) -> {880680199=47803552, 2087390487=1242380, 1689826712=5147, 289890178=5147, 597022555=5147}]
[198766857(TR: 9.27069, TS: 8.58224) -> {880680199=47803552, 2087390487=1242380, 1689826712=5147, 289890178=5147, 597022555=5147}]
[112637723(TR: 9.27143, TS: 8.63205) -> {880680199=286737194, 2087390487=7452100, 1689826712=30874, 289890178=30874, 597022555=30874}]
[1189171483(TR: 9.27183, TS: 8.76576) -> {880680199=131381860, 2087390487=3414514, 1689826712=14144, 289890178=14144, 597022555=14144}]
