[1765857933(TR: 8.10312, TS: 7.26255) -> {880680199=2017846209509980, 2087390487=52442323945690, 1689826712=217244981720, 289890178=217244981720, 597022555=217244981720}]
[1597008130(TR: 8.13590, TS: 7.29349) -> {880680199=2824984693313972, 2087390487=73419253523966, 1689826712=304142974408, 289890178=304142974408, 597022555=304142974408}]
[281907012(TR: 8.13593, TS: 7.29350) -> {880680199=2824984693313972, 2087390487=73419253523966, 1689826712=304142974408, 289890178=304142974408, 597022555=304142974408}]
[1578740109(TR: 8.14019, TS: 7.30491) -> {880680199=4439261660921956, 2087390487=115373112680518, 1689826712=477938959784, 289890178=477938959784, 597022555=477938959784}]
[1794808435(TR: 8.14217, TS: 7.29833) -> {880680199=9032424406621050, 2087390487=234746000219720, 1689826712=972447188550, 289890178=972447188550, 597022555=972447188550}]
[83992851(TR: 8.14574, TS: 7.30840) -> {880680199=7965427188139146, 2087390487=207015535177389, 1689826712=857572334355, 289890178=857572334355, 597022555=857572334355}]
[2043324760(TR: 8.14976, TS: 7.31049) -> {880680199=3632123177117964, 2087390487=94396183102242, 1689826712=391040967096, 289890178=391040967096, 597022555=391040967096}]
[1779180077(TR: 8.15613, TS: 7.32296) -> {880680199=10492800289451896, 2087390487=272700084517588, 1689826712=1129673904944, 289890178=1129673904944, 597022555=1129673904944}]
[1411056669(TR: 8.15740, TS: 7.31999) -> {880680199=7264246354235928, 2087390487=188792366204484, 1689826712=782081934192, 289890178=782081934192, 597022555=782081934192}]
[1553612468(TR: 8.15866, TS: 7.24860) -> {880680199=1210707725705988, 2087390487=31465394367414, 1689826712=130346989032, 289890178=130346989032, 597022555=130346989032}]
[1891027990(TR: 8.15940, TS: 7.25898) -> {880680199=1210707725705988, 2087390487=31465394367414, 1689826712=130346989032, 289890178=130346989032, 597022555=130346989032}]
[2074121575(TR: 8.16067, TS: 7.21569) -> {880680199=5400301229503086, 2087390487=140349817117478, 1689826712=581406221454, 289890178=581406221454, 597022555=581406221454}]
