[1074696820(TR: 7.14788, TS: 6.37265) -> {880680199=13186087274630779944, 2087390487=342696612442071740, 1689826712=1419638064695964, 289890178=1419638064695964, 597022555=1419638064695964}]
[433341241(TR: 7.14822, TS: 6.37285) -> {880680199=92302610922415459608, 2087390487=2398876287094502180, 1689826712=9937466452871748, 289890178=9937466452871748, 597022555=9937466452871748}]
[473002306(TR: 7.14839, TS: 6.37208) -> {880680199=265208765982621401942, 2087390487=6892578806682459299, 1689826712=28552856616080101, 289890178=28552856616080101, 597022555=28552856616080101}]
[530569933(TR: 7.14871, TS: 6.36910) -> {880680199=73063517518383908712, 2087390487=1898866542073071956, 1689826712=7866150773108148, 289890178=7866150773108148, 597022555=7866150773108148}]
[1457265451(TR: 7.14963, TS: 6.37041) -> {880680199=117670391137154711344, 2087390487=3058166049379853852, 1689826712=12668607667044236, 289890178=12668607667044236, 597022555=12668607667044236}]
[1839880002(TR: 7.15031, TS: 6.38755) -> {880680199=13186087274630779944, 2087390487=342696612442071740, 1689826712=1419638064695964, 289890178=1419638064695964, 597022555=1419638064695964}]
[2047250644(TR: 7.15119, TS: 6.37958) -> {880680199=120626162788290511690, 2087390487=3134984358776784581, 1689826712=12986831402363591, 289890178=12986831402363591, 597022555=12986831402363591}]
[456029419(TR: 7.15143, TS: 6.38848) -> {880680199=130856478411785491288, 2087390487=3400862661821925592, 1689826712=14088245731740200, 289890178=14088245731740200, 597022555=14088245731740200}]
[765272550(TR: 7.15226, TS: 6.36968) -> {880680199=13186087274630779944, 2087390487=342696612442071740, 1689826712=1419638064695964, 289890178=1419638064695964, 597022555=1419638064695964}]
[305296208(TR: 7.15275, TS: 6.40983) -> {880680199=94253988239028951802, 2087390487=2449591133892641101, 1689826712=10147555272971663, 289890178=10147555272971663, 597022555=10147555272971663}]
[1551684082(TR: 7.15281, TS: 6.36992) -> {880680199=13186087274630779944, 2087390487=342696612442071740, 1689826712=1419638064695964, 289890178=1419638064695964, 597022555=1419638064695964}]
[874348474(TR: 7.15282, TS: 6.41351) -> {880680199=234659281939265633408, 2087390487=6098620411332533292, 1689826712=25263843772379200, 289890178=25263843772379200, 597022555=25263843772379200}]
[1884023502(TR: 7.15283, TS: 6.38975) -> {880680199=120626162788290511690, 2087390487=3134984358776784581, 1689826712=12986831402363591, 289890178=12986831402363591, 597022555=12986831402363591}]
[1910685540(TR: 7.15285, TS: 6.36870) -> {880680199=26372174549261559888, 2087390487=685393224884143480, 1689826712=2839276129391928, 289890178=2839276129391928, 597022555=2839276129391928}]
[1269498859(TR: 7.15289, TS: 6.37092) -> {880680199=329543921148250938018, 2087390487=8564601695429221985, 1689826712=35479296072204393, 289890178=35479296072204393, 597022555=35479296072204393}]
[336876939(TR: 7.15293, TS: 6.37060) -> {880680199=263664334140184474770, 2087390487=6852440170441990105, 1689826712=28386580283580315, 289890178=28386580283580315, 597022555=28386580283580315}]
[992395357(TR: 7.15294, TS: 6.36802) -> {880680199=26372174549261559888, 2087390487=685393224884143480, 1689826712=2839276129391928, 289890178=2839276129391928, 597022555=2839276129391928}]
[1599820226(TR: 7.15299, TS: 6.40846) -> {880680199=13186087274630779944, 2087390487=342696612442071740, 1689826712=1419638064695964, 289890178=1419638064695964, 597022555=1419638064695964}]
[1283237273(TR: 7.15336, TS: 6.36892) -> {880680199=26372174549261559888, 2087390487=685393224884143480, 1689826712=2839276129391928, 289890178=2839276129391928, 597022555=2839276129391928}]
[2062686608(TR: 7.15338, TS: 6.38638) -> {880680199=92302610922415459608, 2087390487=2398876287094502180, 1689826712=9937466452871748, 289890178=9937466452871748, 597022555=9937466452871748}]
[2002459323(TR: 7.15346, TS: 6.36845) -> {880680199=13186087274630779944, 2087390487=342696612442071740, 1689826712=1419638064695964, 289890178=1419638064695964, 597022555=1419638064695964}]
[1921749203(TR: 7.15353, TS: 6.39805) -> {880680199=79116523647784679664, 2087390487=2056179674652430440, 1689826712=8517828388175784, 289890178=8517828388175784, 597022555=8517828388175784}]
[1534243702(TR: 7.15372, TS: 6.42831) -> {880680199=107440075513659731746, 2087390487=2792287746334712841, 1689826712=11567193337667627, 289890178=11567193337667627, 597022555=11567193337667627}]
[832970513(TR: 7.15383, TS: 6.37233) -> {880680199=333232042499517964116, 2087390487=8660453229476453946, 1689826712=35876365904088762, 289890178=35876365904088762, 597022555=35876365904088762}]
[503792988(TR: 7.15385, TS: 6.37554) -> {880680199=52744349098523119776, 2087390487=1370786449768286960, 1689826712=5678552258783856, 289890178=5678552258783856, 597022555=5678552258783856}]
[816075591(TR: 7.15391, TS: 6.35718) -> {880680199=26372174549261559888, 2087390487=685393224884143480, 1689826712=2839276129391928, 289890178=2839276129391928, 597022555=2839276129391928}]
[2122563366(TR: 7.15391, TS: 6.37263) -> {880680199=79116523647784679664, 2087390487=2056179674652430440, 1689826712=8517828388175784, 289890178=8517828388175784, 597022555=8517828388175784}]
[2136762736(TR: 7.15392, TS: 6.38138) -> {880680199=163959786082872526284, 2087390487=4261193036044050077, 1689826712=17652207857752641, 289890178=17652207857752641, 597022555=17652207857752641}]
[1540746850(TR: 7.15398, TS: 6.36781) -> {880680199=39558261823892339832, 2087390487=1028089837326215220, 1689826712=4258914194087892, 289890178=4258914194087892, 597022555=4258914194087892}]
[1241096244(TR: 7.15409, TS: 6.38670) -> {880680199=26372174549261559888, 2087390487=685393224884143480, 1689826712=2839276129391928, 289890178=2839276129391928, 597022555=2839276129391928}]
[710954146(TR: 7.15422, TS: 6.38459) -> {880680199=130856478411785491288, 2087390487=3400862661821925592, 1689826712=14088245731740200, 289890178=14088245731740200, 597022555=14088245731740200}]
[921417591(TR: 7.15424, TS: 6.36757) -> {880680199=13186087274630779944, 2087390487=342696612442071740, 1689826712=1419638064695964, 289890178=1419638064695964, 597022555=1419638064695964}]
[1111095606(TR: 7.15429, TS: 6.39553) -> {880680199=205331335738868273174, 2087390487=5336408877051459083, 1689826712=22106343907667917, 289890178=22106343907667917, 597022555=22106343907667917}]
