[222515357(TR: 9.47759, TS: 9.07072) -> {880680199=30718004, 2087390487=798338, 1689826712=3307, 289890178=3307, 597022555=3307}]
[2011462350(TR: 9.48865, TS: 8.99191) -> {880680199=25933746, 2087390487=674002, 1689826712=2793, 289890178=2793, 597022555=2793}]
[1825356649(TR: 9.48976, TS: 9.01905) -> {880680199=21869806, 2087390487=568378, 1689826712=2354, 289890178=2354, 597022555=2354}]
[687043617(TR: 9.49868, TS: 9.06508) -> {880680199=21869806, 2087390487=568378, 1689826712=2354, 289890178=2354, 597022555=2354}]
[1067654682(TR: 9.49870, TS: 9.00558) -> {880680199=30990498, 2087390487=805418, 1689826712=3336, 289890178=3336, 597022555=3336}]
[1808081194(TR: 9.51679, TS: 9.01310) -> {880680199=23038688, 2087390487=598764, 1689826712=2482, 289890178=2482, 597022555=2482}]
[1650182344(TR: 9.51726, TS: 9.04246) -> {880680199=28867202, 2087390487=750242, 1689826712=3109, 289890178=3109, 597022555=3109}]
[1362819806(TR: 9.51767, TS: 9.05467) -> {880680199=53609512, 2087390487=1393261, 1689826712=5768, 289890178=5768, 597022555=5768}]
[1984855341(TR: 9.51837, TS: 9.06110) -> {880680199=44472976, 2087390487=1155816, 1689826712=4787, 289890178=4787, 597022555=4787}]
[885055167(TR: 9.51850, TS: 9.08046) -> {880680199=13482478, 2087390487=350398, 1689826712=1451, 289890178=1451, 597022555=1451}]
[148987239(TR: 9.51858, TS: 9.06162) -> {880680199=21869806, 2087390487=568378, 1689826712=2354, 289890178=2354, 597022555=2354}]
[1754315138(TR: 9.51858, TS: 9.06162) -> {880680199=21869806, 2087390487=568378, 1689826712=2354, 289890178=2354, 597022555=2354}]
[235645615(TR: 9.51897, TS: 9.07019) -> {880680199=21869806, 2087390487=568378, 1689826712=2354, 289890178=2354, 597022555=2354}]
[187238742(TR: 9.52010, TS: 9.06558) -> {880680199=32127504, 2087390487=834970, 1689826712=3459, 289890178=3459, 597022555=3459}]
[967711658(TR: 9.52074, TS: 9.15717) -> {880680199=38821446, 2087390487=1008938, 1689826712=4179, 289890178=4179, 597022555=4179}]
[992371613(TR: 9.52076, TS: 9.02435) -> {880680199=63308284, 2087390487=1645320, 1689826712=6809, 289890178=6809, 597022555=6809}]
[1756096644(TR: 9.52155, TS: 8.98664) -> {880680199=21869806, 2087390487=568378, 1689826712=2354, 289890178=2354, 597022555=2354}]
[730541950(TR: 9.52195, TS: 9.04154) -> {880680199=32197778, 2087390487=836806, 1689826712=3469, 289890178=3469, 597022555=3469}]
[1647379182(TR: 9.52240, TS: 9.10645) -> {880680199=34634764, 2087390487=900121, 1689826712=3725, 289890178=3725, 597022555=3725}]
[1778630590(TR: 9.52342, TS: 9.08155) -> {880680199=21869806, 2087390487=568378, 1689826712=2354, 289890178=2354, 597022555=2354}]
[1566283186(TR: 9.52366, TS: 9.05807) -> {880680199=34634764, 2087390487=900121, 1689826712=3725, 289890178=3725, 597022555=3725}]
[794403256(TR: 9.52406, TS: 9.07349) -> {880680199=32127504, 2087390487=834970, 1689826712=3459, 289890178=3459, 597022555=3459}]
[1167454415(TR: 9.52456, TS: 9.08918) -> {880680199=28431684, 2087390487=738916, 1689826712=3060, 289890178=3060, 597022555=3060}]
[840718732(TR: 9.52477, TS: 9.13111) -> {880680199=25377366, 2087390487=659542, 1689826712=2733, 289890178=2733, 597022555=2733}]
[871087224(TR: 9.52542, TS: 9.09515) -> {880680199=5095150, 2087390487=132418, 1689826712=548, 289890178=548, 597022555=548}]
[1365090268(TR: 9.52579, TS: 8.98260) -> {880680199=21869806, 2087390487=568378, 1689826712=2354, 289890178=2354, 597022555=2354}]
[992218800(TR: 9.52638, TS: 9.07885) -> {880680199=52642052, 2087390487=1368123, 1689826712=5665, 289890178=5665, 597022555=5665}]
[1805967457(TR: 9.52650, TS: 9.10070) -> {880680199=34634764, 2087390487=900121, 1689826712=3725, 289890178=3725, 597022555=3725}]
[88250641(TR: 9.52755, TS: 9.03681) -> {880680199=48838526, 2087390487=1269284, 1689826712=5260, 289890178=5260, 597022555=5260}]
[945575194(TR: 9.52811, TS: 9.12579) -> {880680199=733364, 2087390487=19060, 1689826712=79, 289890178=79, 597022555=79}]
[588680495(TR: 9.52882, TS: 9.16192) -> {880680199=27518576, 2087390487=715186, 1689826712=2962, 289890178=2962, 597022555=2962}]
[1878902468(TR: 9.52994, TS: 8.98548) -> {880680199=34634764, 2087390487=900121, 1689826712=3725, 289890178=3725, 597022555=3725}]
[2129023035(TR: 9.53000, TS: 9.05154) -> {880680199=38088082, 2087390487=989878, 1689826712=4100, 289890178=4100, 597022555=4100}]
[617102968(TR: 9.53151, TS: 9.06368) -> {880680199=22603170, 2087390487=587438, 1689826712=2433, 289890178=2433, 597022555=2433}]
[857780283(TR: 9.53235, TS: 9.02607) -> {880680199=11320784, 2087390487=294220, 1689826712=1219, 289890178=1219, 597022555=1219}]
[845843325(TR: 9.53276, TS: 9.13604) -> {880680199=18144176, 2087390487=471558, 1689826712=1954, 289890178=1954, 597022555=1954}]
[2126602883(TR: 9.53297, TS: 9.05003) -> {880680199=40447434, 2087390487=1051194, 1689826712=4353, 289890178=4353, 597022555=4353}]
[463452381(TR: 9.53308, TS: 9.08659) -> {880680199=60691252, 2087390487=1577316, 1689826712=6533, 289890178=6533, 597022555=6533}]
[763912957(TR: 9.53351, TS: 9.09690) -> {880680199=8425726, 2087390487=218982, 1689826712=908, 289890178=908, 597022555=908}]
