[1212441457(TR: 8.76299, TS: 7.95766) -> {880680199=11885254890, 2087390487=308888921, 1689826712=1279581, 289890178=1279581, 597022555=1279581}]
[201686860(TR: 8.90307, TS: 8.07558) -> {880680199=11885254890, 2087390487=308888921, 1689826712=1279581, 289890178=1279581, 597022555=1279581}]
[1102883477(TR: 8.90503, TS: 8.17385) -> {880680199=31914965636, 2087390487=829446295, 1689826712=3436036, 289890178=3436036, 597022555=3436036}]
[811816520(TR: 8.90546, TS: 8.16673) -> {880680199=11885254890, 2087390487=308888921, 1689826712=1279581, 289890178=1279581, 597022555=1279581}]
[658758846(TR: 8.90639, TS: 8.09058) -> {880680199=55255291118, 2087390487=1436044087, 1689826712=5948920, 289890178=5948920, 597022555=5948920}]
[1291283660(TR: 8.90719, TS: 8.18782) -> {880680199=11885254890, 2087390487=308888921, 1689826712=1279581, 289890178=1279581, 597022555=1279581}]
[1798280449(TR: 8.90747, TS: 8.17199) -> {880680199=90687622654, 2087390487=2356904117, 1689826712=9763646, 289890178=9763646, 597022555=9763646}]
[1331913459(TR: 8.90940, TS: 8.12484) -> {880680199=70451160744, 2087390487=1830973426, 1689826712=7584930, 289890178=7584930, 597022555=7584930}]
[1996284301(TR: 8.91040, TS: 8.19045) -> {880680199=43370036228, 2087390487=1127155166, 1689826712=4669339, 289890178=4669339, 597022555=4669339}]
[18510482(TR: 8.91163, TS: 8.20402) -> {880680199=23770509780, 2087390487=617777842, 1689826712=2559162, 289890178=2559162, 597022555=2559162}]
[369780781(TR: 8.91242, TS: 8.16539) -> {880680199=11885254890, 2087390487=308888921, 1689826712=1279581, 289890178=1279581, 597022555=1279581}]
[1110111461(TR: 8.91250, TS: 8.10976) -> {880680199=11885254890, 2087390487=308888921, 1689826712=1279581, 289890178=1279581, 597022555=1279581}]
[1397462436(TR: 8.91306, TS: 8.16664) -> {880680199=11885254890, 2087390487=308888921, 1689826712=1279581, 289890178=1279581, 597022555=1279581}]
[18346941(TR: 8.91379, TS: 8.16399) -> {880680199=110667570026, 2087390487=2876168188, 1689826712=11914744, 289890178=11914744, 597022555=11914744}]
[1150920882(TR: 8.91383, TS: 8.17468) -> {880680199=11885254890, 2087390487=308888921, 1689826712=1279581, 289890178=1279581, 597022555=1279581}]
[1367470360(TR: 8.91385, TS: 8.17775) -> {880680199=116050552142, 2087390487=3016067900, 1689826712=12494287, 289890178=12494287, 597022555=12494287}]
[1583921209(TR: 8.91399, TS: 8.18861) -> {880680199=23770509780, 2087390487=617777842, 1689826712=2559162, 289890178=2559162, 597022555=2559162}]
[1625043538(TR: 8.91405, TS: 8.17593) -> {880680199=93663187084, 2087390487=2434236827, 1689826712=10084001, 289890178=10084001, 597022555=10084001}]
[1770638019(TR: 8.91406, TS: 8.17462) -> {880680199=79025800898, 2087390487=2053821929, 1689826712=8508082, 289890178=8508082, 597022555=8508082}]
[928972763(TR: 8.91411, TS: 8.16739) -> {880680199=11885254890, 2087390487=308888921, 1689826712=1279581, 289890178=1279581, 597022555=1279581}]
[745287801(TR: 8.91513, TS: 8.17896) -> {880680199=11885254890, 2087390487=308888921, 1689826712=1279581, 289890178=1279581, 597022555=1279581}]
[757324036(TR: 8.91532, TS: 8.18437) -> {880680199=60839532348, 2087390487=1581174147, 1689826712=6550065, 289890178=6550065, 597022555=6550065}]
[182178225(TR: 8.91549, TS: 8.17855) -> {880680199=77054059560, 2087390487=2002577946, 1689826712=8295831, 289890178=8295831, 597022555=8295831}]
[1245402902(TR: 8.91615, TS: 8.21820) -> {880680199=11885254890, 2087390487=308888921, 1689826712=1279581, 289890178=1279581, 597022555=1279581}]
[127486416(TR: 8.91691, TS: 8.27787) -> {880680199=11885254890, 2087390487=308888921, 1689826712=1279581, 289890178=1279581, 597022555=1279581}]
[876698590(TR: 8.91716, TS: 8.18190) -> {880680199=94979204328, 2087390487=2468439111, 1689826712=10225674, 289890178=10225674, 597022555=10225674}]
[1623413438(TR: 8.91752, TS: 8.17542) -> {880680199=142090039590, 2087390487=3692814745, 1689826712=15297720, 289890178=15297720, 597022555=15297720}]
[1892690519(TR: 8.91762, TS: 8.17423) -> {880680199=74949493582, 2087390487=1947881737, 1689826712=8069219, 289890178=8069219, 597022555=8069219}]
[1036663380(TR: 8.91764, TS: 8.18267) -> {880680199=74949493582, 2087390487=1947881737, 1689826712=8069219, 289890178=8069219, 597022555=8069219}]
[57350552(TR: 8.91772, TS: 8.17401) -> {880680199=86834748472, 2087390487=2256770658, 1689826712=9348800, 289890178=9348800, 597022555=9348800}]
[2043149801(TR: 8.91782, TS: 8.17496) -> {880680199=112018516150, 2087390487=2911278042, 1689826712=12060122, 289890178=12060122, 597022555=12060122}]
[146072084(TR: 8.91791, TS: 8.17324) -> {880680199=74949493582, 2087390487=1947881737, 1689826712=8069219, 289890178=8069219, 597022555=8069219}]
[1681945036(TR: 8.91842, TS: 8.17888) -> {880680199=85556088196, 2087390487=2223539257, 1689826712=9211148, 289890178=9211148, 597022555=9211148}]
[1060897541(TR: 8.91843, TS: 8.17720) -> {880680199=79025800898, 2087390487=2053821929, 1689826712=8508082, 289890178=8508082, 597022555=8508082}]
[2035452350(TR: 8.91847, TS: 8.16906) -> {880680199=35655764670, 2087390487=926666763, 1689826712=3838743, 289890178=3838743, 597022555=3838743}]
[1457090754(TR: 8.91851, TS: 8.17561) -> {880680199=144532891802, 2087390487=3756302703, 1689826712=15560740, 289890178=15560740, 597022555=15560740}]
[829470148(TR: 8.91853, TS: 8.20067) -> {880680199=89351475708, 2087390487=2322178454, 1689826712=9619737, 289890178=9619737, 597022555=9619737}]
[1846258884(TR: 8.91884, TS: 8.28182) -> {880680199=11885254890, 2087390487=308888921, 1689826712=1279581, 289890178=1279581, 597022555=1279581}]
[58316738(TR: 8.91909, TS: 8.11358) -> {880680199=79025800898, 2087390487=2053821929, 1689826712=8508082, 289890178=8508082, 597022555=8508082}]
[507246607(TR: 8.91909, TS: 8.22717) -> {880680199=105585798942, 2087390487=2744096631, 1689826712=11367603, 289890178=11367603, 597022555=11367603}]
[718381209(TR: 8.91909, TS: 8.21688) -> {880680199=23770509780, 2087390487=617777842, 1689826712=2559162, 289890178=2559162, 597022555=2559162}]
[420435083(TR: 8.91951, TS: 8.22191) -> {880680199=11885254890, 2087390487=308888921, 1689826712=1279581, 289890178=1279581, 597022555=1279581}]
[1418024879(TR: 8.91952, TS: 8.27682) -> {880680199=67140546008, 2087390487=1744933008, 1689826712=7228501, 289890178=7228501, 597022555=7228501}]
[356460208(TR: 8.91954, TS: 8.20098) -> {880680199=23770509780, 2087390487=617777842, 1689826712=2559162, 289890178=2559162, 597022555=2559162}]
[852335078(TR: 8.91971, TS: 8.10963) -> {880680199=89277600684, 2087390487=2320258616, 1689826712=9611820, 289890178=9611820, 597022555=9611820}]
[1359296568(TR: 8.91978, TS: 8.18211) -> {880680199=102859651186, 2087390487=2673245948, 1689826712=11074064, 289890178=11074064, 597022555=11074064}]
[792929688(TR: 8.91986, TS: 8.18154) -> {880680199=82497554692, 2087390487=2144050342, 1689826712=8881889, 289890178=8881889, 597022555=8881889}]
[1134922854(TR: 8.91990, TS: 8.20596) -> {880680199=35655764670, 2087390487=926666763, 1689826712=3838743, 289890178=3838743, 597022555=3838743}]
[502873949(TR: 8.91992, TS: 8.20620) -> {880680199=35655764670, 2087390487=926666763, 1689826712=3838743, 289890178=3838743, 597022555=3838743}]
[1699024930(TR: 8.92011, TS: 8.19052) -> {880680199=68983988204, 2087390487=1792842600, 1689826712=7426939, 289890178=7426939, 597022555=7426939}]
[1394378487(TR: 8.92014, TS: 8.19021) -> {880680199=116209293932, 2087390487=3020193332, 1689826712=12511339, 289890178=12511339, 597022555=12511339}]
[1010165326(TR: 8.92019, TS: 8.17628) -> {880680199=122060328844, 2087390487=3172257371, 1689826712=13141265, 289890178=13141265, 597022555=13141265}]
[1751266626(TR: 8.92022, TS: 8.15799) -> {880680199=43800220526, 2087390487=1138335216, 1689826712=4715617, 289890178=4715617, 597022555=4715617}]
[627833964(TR: 8.92024, TS: 8.18311) -> {880680199=110175073954, 2087390487=2863368450, 1689826712=11861684, 289890178=11861684, 597022555=11861684}]
[309853448(TR: 8.92039, TS: 8.24943) -> {880680199=31914965636, 2087390487=829446295, 1689826712=3436036, 289890178=3436036, 597022555=3436036}]
[31686302(TR: 8.92045, TS: 8.12979) -> {880680199=67140546008, 2087390487=1744933008, 1689826712=7228501, 289890178=7228501, 597022555=7228501}]
[2018677701(TR: 8.92045, TS: 8.10726) -> {880680199=11885254890, 2087390487=308888921, 1689826712=1279581, 289890178=1279581, 597022555=1279581}]
[35686463(TR: 8.92046, TS: 8.17595) -> {880680199=11885254890, 2087390487=308888921, 1689826712=1279581, 289890178=1279581, 597022555=1279581}]
[798145230(TR: 8.92048, TS: 8.18980) -> {880680199=120836257046, 2087390487=3140444699, 1689826712=13009495, 289890178=13009495, 597022555=13009495}]
[899626540(TR: 8.92060, TS: 8.15404) -> {880680199=82336415634, 2087390487=2139862347, 1689826712=8864511, 289890178=8864511, 597022555=8864511}]
[1505712097(TR: 8.92067, TS: 8.18972) -> {880680199=23770509780, 2087390487=617777842, 1689826712=2559162, 289890178=2559162, 597022555=2559162}]
[1599622553(TR: 8.92080, TS: 8.27145) -> {880680199=11885254890, 2087390487=308888921, 1689826712=1279581, 289890178=1279581, 597022555=1279581}]
[1697044598(TR: 8.92083, TS: 8.27867) -> {880680199=11885254890, 2087390487=308888921, 1689826712=1279581, 289890178=1279581, 597022555=1279581}]
[692370600(TR: 8.92084, TS: 8.25215) -> {880680199=57098733314, 2087390487=1483953679, 1689826712=6147358, 289890178=6147358, 597022555=6147358}]
[182974014(TR: 8.92084, TS: 8.19806) -> {880680199=67140546008, 2087390487=1744933008, 1689826712=7228501, 289890178=7228501, 597022555=7228501}]
[399394430(TR: 8.92090, TS: 8.18653) -> {880680199=157621417498, 2087390487=4096463808, 1689826712=16969886, 289890178=16969886, 597022555=16969886}]
[1157155225(TR: 8.92095, TS: 8.12655) -> {880680199=47541019560, 2087390487=1235555684, 1689826712=5118324, 289890178=5118324, 597022555=5118324}]
[1221954642(TR: 8.92098, TS: 8.23215) -> {880680199=35655764670, 2087390487=926666763, 1689826712=3838743, 289890178=3838743, 597022555=3838743}]
[2109134192(TR: 8.92098, TS: 8.18887) -> {880680199=91068043578, 2087390487=2366790864, 1689826712=9804567, 289890178=9804567, 597022555=9804567}]
[405704974(TR: 8.92099, TS: 8.20347) -> {880680199=57098733314, 2087390487=1483953679, 1689826712=6147358, 289890178=6147358, 597022555=6147358}]
[446179219(TR: 8.92112, TS: 8.11600) -> {880680199=11885254890, 2087390487=308888921, 1689826712=1279581, 289890178=1279581, 597022555=1279581}]
[2127269774(TR: 8.92113, TS: 8.22973) -> {880680199=57098733314, 2087390487=1483953679, 1689826712=6147358, 289890178=6147358, 597022555=6147358}]
[891148402(TR: 8.92118, TS: 8.19799) -> {880680199=58996090152, 2087390487=1533264555, 1689826712=6351627, 289890178=6351627, 597022555=6351627}]
