[1990925010(TR: 8.62648, TS: 7.77619) -> {880680199=507680539730, 2087390487=13194239994, 1689826712=54657784, 289890178=54657784, 597022555=54657784}]
[2129650089(TR: 8.62695, TS: 7.81201) -> {880680199=507680539730, 2087390487=13194239994, 1689826712=54657784, 289890178=54657784, 597022555=54657784}]
[1640177793(TR: 8.62908, TS: 7.79593) -> {880680199=2712276000328, 2087390487=70490038460, 1689826712=292008593, 289890178=292008593, 597022555=292008593}]
[980584665(TR: 8.63082, TS: 7.79383) -> {880680199=2445843846624, 2087390487=63565664771, 1689826712=263324040, 289890178=263324040, 597022555=263324040}]
[1884571752(TR: 8.63124, TS: 7.79850) -> {880680199=2507400151402, 2087390487=65165467719, 1689826712=269951396, 289890178=269951396, 597022555=269951396}]
[1899433314(TR: 8.63230, TS: 7.80695) -> {880680199=5787803817782, 2087390487=150420721237, 1689826712=623125369, 289890178=623125369, 597022555=623125369}]
[151583981(TR: 8.64816, TS: 7.86329) -> {880680199=3047611459256, 2087390487=79205157892, 1689826712=328111408, 289890178=328111408, 597022555=328111408}]
[663914837(TR: 8.65352, TS: 7.96490) -> {880680199=2712276000328, 2087390487=70490038460, 1689826712=292008593, 289890178=292008593, 597022555=292008593}]
[1968669383(TR: 8.65403, TS: 7.96697) -> {880680199=986006328450, 2087390487=25625572086, 1689826712=106155261, 289890178=106155261, 597022555=106155261}]
[1011010834(TR: 8.65536, TS: 7.96496) -> {880680199=3722052838558, 2087390487=96733388388, 1689826712=400723016, 289890178=400723016, 597022555=400723016}]
[1927524835(TR: 8.65682, TS: 7.96822) -> {880680199=3244050665502, 2087390487=84310467271, 1689826712=349260513, 289890178=349260513, 597022555=349260513}]
[1091061451(TR: 8.65767, TS: 7.92535) -> {880680199=1493686868180, 2087390487=38819812080, 1689826712=160813045, 289890178=160813045, 597022555=160813045}]
[142652823(TR: 8.65979, TS: 7.98419) -> {880680199=986006328450, 2087390487=25625572086, 1689826712=106155261, 289890178=106155261, 597022555=106155261}]
[578868168(TR: 8.66072, TS: 7.90947) -> {880680199=1894793270666, 2087390487=49244269611, 1689826712=203996917, 289890178=203996917, 597022555=203996917}]
[1300431570(TR: 8.66340, TS: 7.90852) -> {880680199=521695824948, 2087390487=13558487258, 1689826712=56166816, 289890178=56166816, 597022555=56166816}]
[1321089975(TR: 8.66362, TS: 7.88733) -> {880680199=2331580572736, 2087390487=60596047380, 1689826712=251022311, 289890178=251022311, 597022555=251022311}]
[1126106106(TR: 8.66382, TS: 7.92528) -> {880680199=2539930919526, 2087390487=66010917898, 1689826712=273453624, 289890178=273453624, 597022555=273453624}]
[1738901186(TR: 8.66463, TS: 7.94445) -> {880680199=2422073336844, 2087390487=62947886929, 1689826712=260764878, 289890178=260764878, 597022555=260764878}]
[853908854(TR: 8.66522, TS: 7.87997) -> {880680199=2100385892022, 2087390487=54587469153, 1689826712=226131405, 289890178=226131405, 597022555=226131405}]
[230259486(TR: 8.66533, TS: 7.92693) -> {880680199=478325788720, 2087390487=12431332092, 1689826712=51497477, 289890178=51497477, 597022555=51497477}]
[906144128(TR: 8.66553, TS: 7.92445) -> {880680199=1373421061382, 2087390487=35694193328, 1689826712=147865075, 289890178=147865075, 597022555=147865075}]
[2103097876(TR: 8.66592, TS: 7.83098) -> {880680199=1220953700816, 2087390487=31731679530, 1689826712=131450056, 289890178=131450056, 597022555=131450056}]
[1665832676(TR: 8.66595, TS: 7.92348) -> {880680199=3705001634118, 2087390487=96290240708, 1689826712=398887386, 289890178=398887386, 597022555=398887386}]
[636317720(TR: 8.66609, TS: 7.90881) -> {880680199=2213261042926, 2087390487=57521010477, 1689826712=238283753, 289890178=238283753, 597022555=238283753}]
[100696972(TR: 8.66634, TS: 7.86765) -> {880680199=2358014131934, 2087390487=61283035872, 1689826712=253868176, 289890178=253868176, 597022555=253868176}]
[773985090(TR: 8.66662, TS: 7.91032) -> {880680199=4403283064302, 2087390487=114438055897, 1689826712=474065499, 289890178=474065499, 597022555=474065499}]
[434654676(TR: 8.66722, TS: 7.91439) -> {880680199=2748255380662, 2087390487=71425116198, 1689826712=295882310, 289890178=295882310, 597022555=295882310}]
[1464566593(TR: 8.66729, TS: 7.93424) -> {880680199=1347913678040, 2087390487=35031274969, 1689826712=145118779, 289890178=145118779, 597022555=145118779}]
[1431664327(TR: 8.66729, TS: 7.90302) -> {880680199=1770774772216, 2087390487=46021121642, 1689826712=190645058, 289890178=190645058, 597022555=190645058}]
[1800652588(TR: 8.66744, TS: 7.92191) -> {880680199=3722052838558, 2087390487=96733388388, 1689826712=400723016, 289890178=400723016, 597022555=400723016}]
[806269311(TR: 8.66752, TS: 7.92665) -> {880680199=6096992889310, 2087390487=158456316954, 1689826712=656413649, 289890178=656413649, 597022555=656413649}]
[995388852(TR: 8.66764, TS: 7.86896) -> {880680199=2728655854214, 2087390487=70915738874, 1689826712=293772133, 289890178=293772133, 597022555=293772133}]
[1162463063(TR: 8.66772, TS: 7.95814) -> {880680199=2736046510108, 2087390487=71107816302, 1689826712=294567755, 289890178=294567755, 597022555=294567755}]
[810947189(TR: 8.66801, TS: 7.94150) -> {880680199=478325788720, 2087390487=12431332092, 1689826712=51497477, 289890178=51497477, 597022555=51497477}]
[1972815945(TR: 8.66835, TS: 8.01136) -> {880680199=695803664966, 2087390487=18083420555, 1689826712=74911546, 289890178=74911546, 597022555=74911546}]
[1832329858(TR: 8.66848, TS: 7.93368) -> {880680199=3228387584046, 2087390487=83903395658, 1689826712=347574264, 289890178=347574264, 597022555=347574264}]
[1724850956(TR: 8.66864, TS: 7.92762) -> {880680199=1543357918068, 2087390487=40110726107, 1689826712=166160820, 289890178=166160820, 597022555=166160820}]
[1711947802(TR: 8.66871, TS: 7.90428) -> {880680199=4332309727328, 2087390487=112593512841, 1689826712=466424749, 289890178=466424749, 597022555=466424749}]
[631048210(TR: 8.66880, TS: 7.92061) -> {880680199=5598579741360, 2087390487=145502929386, 1689826712=602753556, 289890178=602753556, 597022555=602753556}]
[1902775569(TR: 8.66898, TS: 7.94173) -> {880680199=1894793270666, 2087390487=49244269611, 1689826712=203996917, 289890178=203996917, 597022555=203996917}]
[1847760755(TR: 8.66939, TS: 7.92245) -> {880680199=3522761230862, 2087390487=91553947707, 1689826712=379266964, 289890178=379266964, 597022555=379266964}]
[1520177213(TR: 8.66939, TS: 7.94213) -> {880680199=4146720347398, 2087390487=107770182429, 1689826712=446443772, 289890178=446443772, 597022555=446443772}]
